# num_particles=100
time,x_est,y_est,x_gt,y_gt,rmse
1768520510.88413,-0.55036,5.09674,-0.85849,5.02557,0.03818
1768520511.02937,-0.73645,5.07197,-0.95682,5.00739,0.12171
1768520511.09207,-0.75938,5.09621,-1.05477,4.98726,0.04970
1768520511.18357,-0.96924,5.05551,-1.15230,4.96516,0.14922
1768520511.28881,-1.00317,4.97023,-1.24937,4.94113,0.02680
1768520511.38389,-1.12550,4.96562,-1.34593,4.91515,0.12039
1768520511.49334,-1.22800,4.93935,-1.44196,4.88725,0.06941
1768520511.58749,-1.29871,4.96602,-1.53741,4.85744,0.20159
1768520511.68386,-1.34350,4.91254,-1.63225,4.82572,0.06835
1768520511.78551,-1.46982,4.84725,-1.72643,4.79211,0.06778
1768520511.89719,-1.59291,4.77053,-1.81992,4.75663,0.08772
1768520511.98343,-1.79659,4.73947,-1.91268,4.71928,0.03243
1768520512.09189,-1.84424,4.73517,-2.00468,4.68009,0.02766
1768520512.19148,-2.00383,4.70773,-2.09587,4.63906,0.11375
1768520512.29374,-2.00378,4.70581,-2.18623,4.59622,0.15131
1768520512.38717,-2.04440,4.64895,-2.27571,4.55158,0.04697
1768520512.49244,-2.14083,4.58417,-2.36428,4.50515,0.15683
1768520512.59641,-2.21374,4.54913,-2.45190,4.45697,0.07433
1768520512.69199,-2.36851,4.43095,-2.53855,4.40705,0.09560
1768520512.79257,-2.36407,4.41921,-2.62418,4.35540,0.07519
1768520512.89386,-2.46993,4.37631,-2.70875,4.30205,0.05279
1768520512.98499,-2.62461,4.30261,-2.79225,4.24701,0.01524
1768520513.08709,-2.69544,4.29464,-2.87462,4.19032,0.09959
1768520513.18962,-2.77589,4.17734,-2.95585,4.13200,0.06589
1768520513.29797,-2.92224,4.07532,-3.03589,4.07206,0.08153
1768520513.39209,-2.95560,4.05791,-3.11472,4.01053,0.06144
1768520513.48689,-3.07273,4.02288,-3.19230,3.94744,0.08066
1768520513.58523,-3.11702,3.97640,-3.26861,3.88281,0.03240
1768520513.69145,-3.21357,3.92300,-3.34361,3.81666,0.04432
1768520513.78537,-3.31206,3.89152,-3.41726,3.74903,0.06635
1768520513.89031,-3.40996,3.81633,-3.48956,3.67994,0.02589
1768520514.00234,-3.42625,3.77331,-3.56045,3.60942,0.01778
1768520514.10588,-3.47199,3.68267,-3.62992,3.53749,0.09672
1768520514.18625,-3.55598,3.59984,-3.69794,3.46419,0.08248
1768520514.32560,-3.56361,3.58654,-3.76448,3.38954,0.05271
1768520514.38162,-3.65092,3.48800,-3.82952,3.31358,0.18572
1768520514.48598,-3.83292,3.21689,-3.89302,3.23633,0.10265
1768520514.58912,-3.92997,3.14057,-3.95496,3.15783,0.03997
1768520514.69382,-3.97312,3.12222,-4.01532,3.07810,0.04453
1768520514.80423,-3.95372,3.11331,-4.07408,2.99719,0.05239
1768520514.88964,-4.01514,3.13049,-4.13120,2.91511,0.15675
1768520514.98762,-3.99743,3.13392,-4.18668,2.83191,0.06545
1768520515.08358,-4.09304,2.96828,-4.24047,2.74762,0.01447
1768520515.18597,-4.18643,2.84637,-4.29257,2.66226,0.06823
1768520515.29276,-4.28076,2.80268,-4.34296,2.57588,0.20124
1768520515.38517,-4.28451,2.76845,-4.39160,2.48852,0.09243
1768520515.49003,-4.40909,2.51131,-4.43849,2.40019,0.02939
1768520515.58979,-4.46121,2.38154,-4.48360,2.31095,0.05337
1768520515.69082,-4.46090,2.35175,-4.52692,2.22082,0.09724
1768520515.78424,-4.45852,2.28994,-4.56843,2.12984,0.20670
1768520515.88785,-4.56707,2.01805,-4.60811,2.03806,0.02912
1768520515.99179,-4.58217,2.05129,-4.64595,1.94549,0.06592
1768520516.08635,-4.64485,2.01140,-4.68193,1.85219,0.16576
1768520516.18638,-4.68011,1.78329,-4.71603,1.75819,0.13135
1768520516.28762,-4.73015,1.73001,-4.74825,1.66352,0.05739
1768520516.38614,-4.77039,1.73978,-4.77857,1.56823,0.05294
1768520516.48650,-4.77684,1.70808,-4.80698,1.47235,0.07755
1768520516.58644,-4.84682,1.60506,-4.83346,1.37592,0.07851
1768520516.69836,-4.88048,1.49995,-4.85801,1.27899,0.09552
1768520516.79485,-4.92577,1.35136,-4.88062,1.18158,0.12557
1768520516.88737,-4.94629,1.28861,-4.90127,1.08373,0.12879
1768520516.98725,-4.97062,1.08946,-4.91996,0.98550,0.12293
1768520517.08480,-4.95401,1.10362,-4.93669,0.88691,0.15555
1768520517.18399,-4.92998,1.04231,-4.95144,0.78800,0.02037
1768520517.30349,-4.95543,0.89489,-4.96421,0.68882,0.05592
1768520517.38347,-4.98659,0.74007,-4.97499,0.58941,0.07258
1768520517.48765,-4.91499,0.74216,-4.98378,0.48980,0.05856
1768520517.58340,-4.91754,0.60078,-4.99058,0.39003,0.05819
1768520517.68590,-4.93754,0.45447,-4.99538,0.29015,0.12797
1768520517.79212,-4.93510,0.40303,-4.99819,0.19019,0.23463
1768520517.90093,-4.91156,0.40824,-4.99899,0.09019,0.18505
1768520518.00594,-4.96970,0.27291,-4.99779,-0.00980,0.21541
1768520518.08667,-4.92633,-0.11259,-4.99460,-0.10974,0.22713
1768520518.18677,-4.94183,-0.22992,-4.98941,-0.20961,0.09452
1768520518.29489,-4.93924,-0.18636,-4.98222,-0.30935,0.08963
1768520518.39976,-5.01820,-0.29449,-4.97303,-0.40892,0.02203
1768520518.48214,-4.99796,-0.29393,-4.96186,-0.50830,0.06636
1768520518.58810,-4.98195,-0.34317,-4.94870,-0.60742,0.24110
1768520518.69102,-4.94803,-0.74900,-4.93357,-0.70627,0.16084
1768520518.78615,-4.92210,-0.76605,-4.91645,-0.80479,0.19812
1768520518.88581,-4.92618,-0.90425,-4.89738,-0.90296,0.12814
1768520518.98433,-4.92680,-0.93251,-4.87634,-1.00072,0.12182
1768520519.10302,-4.95605,-0.90860,-4.85335,-1.09804,0.03928
1768520519.18742,-4.87426,-0.96149,-4.82842,-1.19488,0.04778
1768520519.29752,-4.80813,-1.08260,-4.80156,-1.29120,0.00995
1768520519.38714,-4.83181,-1.20424,-4.77278,-1.38697,0.07415
1768520519.48833,-4.84486,-1.40436,-4.74209,-1.48214,0.08210
1768520519.59282,-4.85460,-1.39373,-4.70950,-1.57668,0.14967
1768520519.71506,-4.73570,-1.63168,-4.67502,-1.67055,0.05113
1768520519.79110,-4.72592,-1.62509,-4.63868,-1.76371,0.06041
1768520519.88499,-4.69893,-1.76809,-4.60048,-1.85612,0.07330
1768520519.99650,-4.61529,-1.83318,-4.56044,-1.94775,0.01699
1768520520.08965,-4.60136,-1.83915,-4.51858,-2.03857,0.05754
1768520520.18236,-4.55462,-1.99371,-4.47490,-2.12852,0.06483
1768520520.29372,-4.50806,-2.10254,-4.42944,-2.21759,0.09010
1768520520.38712,-4.55608,-2.16763,-4.38221,-2.30573,0.16115
1768520520.48971,-4.44095,-2.37833,-4.33322,-2.39291,0.09611
1768520520.58536,-4.47053,-2.34363,-4.28250,-2.47909,0.21816
1768520520.69994,-4.46355,-2.35737,-4.23006,-2.56424,0.10195
1768520520.78338,-4.37337,-2.52531,-4.17593,-2.64832,0.11059
1768520520.88288,-4.25728,-2.67142,-4.12014,-2.73130,0.07336
1768520520.98592,-4.23453,-2.60418,-4.06269,-2.81315,0.17566
1768520521.08907,-4.24531,-2.60806,-4.00362,-2.89384,0.21183
1768520521.20620,-4.20253,-2.65403,-3.94295,-2.97333,0.35516
1768520521.28802,-4.16919,-2.69955,-3.88069,-3.05159,0.31719
1768520521.38280,-4.17883,-2.76127,-3.81689,-3.12858,0.11708
1768520521.49108,-3.99340,-3.01991,-3.75156,-3.20429,0.15365
1768520521.58501,-3.95892,-3.06996,-3.68473,-3.27868,0.07190
1768520521.68219,-3.81752,-3.23291,-3.61642,-3.35171,0.05887
1768520521.79122,-3.71342,-3.33008,-3.54667,-3.42336,0.11617
1768520521.88590,-3.73068,-3.33075,-3.47550,-3.49361,0.07494
1768520522.00068,-3.62079,-3.43444,-3.40293,-3.56241,0.05560
1768520522.08517,-3.51980,-3.52720,-3.32901,-3.62976,0.10863
1768520522.18617,-3.38779,-3.66998,-3.25375,-3.69561,0.03596
1768520522.28641,-3.28900,-3.68850,-3.17720,-3.75994,0.04105
1768520522.38612,-3.21486,-3.70874,-3.09937,-3.82273,0.05005
1768520522.49119,-3.17868,-3.70991,-3.02030,-3.88394,0.14415
1768520522.58513,-3.13608,-3.79807,-2.94002,-3.94357,0.17765
1768520522.68238,-3.07295,-3.82571,-2.85857,-4.00158,0.04430
1768520522.78599,-2.94232,-3.89933,-2.77597,-4.05794,0.07038
1768520522.90104,-2.79712,-4.03588,-2.69226,-4.11265,0.11164
1768520522.99312,-2.75604,-4.02103,-2.60747,-4.16567,0.14007
1768520523.09146,-2.81397,-4.04333,-2.52165,-4.21698,0.02348
1768520523.18488,-2.61512,-4.14347,-2.43481,-4.26657,0.01939
1768520523.29964,-2.54034,-4.21184,-2.34699,-4.31441,0.06516
1768520523.39026,-2.40327,-4.32359,-2.25824,-4.36048,0.04317
1768520523.48987,-2.38693,-4.29801,-2.16859,-4.40477,0.01421
1768520523.59015,-2.16734,-4.39061,-2.07806,-4.44726,0.10617
1768520523.69143,-2.06398,-4.38665,-1.98671,-4.48793,0.08552
1768520523.78563,-2.06350,-4.36298,-1.89456,-4.52676,0.06244
1768520523.88788,-1.92748,-4.50769,-1.80165,-4.56374,0.03478
1768520523.98749,-1.86031,-4.53278,-1.70802,-4.59886,0.01236
1768520524.08216,-1.80025,-4.55146,-1.61371,-4.63210,0.03727
1768520524.18264,-1.67088,-4.60204,-1.51875,-4.66345,0.06282
1768520524.30053,-1.65465,-4.58446,-1.42318,-4.69289,0.13577
1768520524.38254,-1.55523,-4.66132,-1.32705,-4.72041,0.17281
1768520524.48409,-1.49972,-4.71340,-1.23038,-4.74600,0.07249
1768520524.59744,-1.39933,-4.72587,-1.13322,-4.76966,0.06468
1768520524.68619,-1.06883,-4.77572,-1.03561,-4.79137,0.05086
1768520524.78460,-1.08402,-4.75678,-0.93758,-4.81112,0.21048
1768520524.88845,-0.83370,-4.85082,-0.83918,-4.82891,0.16395
1768520524.98298,-0.77384,-4.80274,-0.74044,-4.84473,0.15544
1768520525.08205,-0.68782,-4.79352,-0.64140,-4.85857,0.12225
1768520525.18901,-0.63300,-4.78640,-0.54211,-4.87042,0.04727
1768520525.28838,-0.65111,-4.81231,-0.44260,-4.88029,0.05051
1768520525.39755,-0.59133,-4.88175,-0.34291,-4.88817,0.17915
1768520525.48584,-0.28791,-4.97065,-0.24308,-4.89405,0.06772
1768520525.58905,-0.30857,-4.94653,-0.14316,-4.89793,0.03996
1768520525.68608,-0.20374,-4.88710,-0.04318,-4.89981,0.03228
1768520525.79088,-0.17526,-4.89455,0.05682,-4.89970,0.04037
1768520525.88723,-0.08072,-4.91466,0.15679,-4.89758,0.11333
1768520525.98535,-0.05598,-4.88870,0.25671,-4.89346,0.05094
1768520526.08334,0.18712,-4.85666,0.35652,-4.88735,0.06834
1768520526.18603,0.19104,-4.87455,0.45619,-4.87924,0.08806
1768520526.28323,0.39364,-4.80750,0.55567,-4.86915,0.06561
1768520526.38262,0.49328,-4.82513,0.65494,-4.85706,0.14482
1768520526.48957,0.51210,-4.88093,0.75394,-4.84299,0.04554
1768520526.59489,0.67106,-4.89965,0.85265,-4.82694,0.02855
1768520526.69343,0.84052,-4.85279,0.95101,-4.80893,0.02946
1768520526.78711,0.84099,-4.85400,1.04899,-4.78895,0.17181
1768520526.88383,0.90944,-4.88916,1.14655,-4.76701,0.05616
1768520526.98494,1.09541,-4.79022,1.24366,-4.74313,0.17795
1768520527.09468,1.31620,-4.71329,1.34026,-4.71731,0.06404
1768520527.19418,1.29989,-4.71249,1.43634,-4.68956,0.12240
1768520527.28416,1.31405,-4.68439,1.53183,-4.65990,0.07719
1768520527.38239,1.36077,-4.70534,1.62672,-4.62833,0.02508
1768520527.48947,1.52301,-4.63642,1.72095,-4.59487,0.03239
1768520527.58796,1.70892,-4.56481,1.81450,-4.55954,0.14318
1768520527.68751,1.86225,-4.57170,1.90732,-4.52234,0.07792
1768520527.78581,1.87633,-4.51212,1.99938,-4.48329,0.02858
1768520527.89048,1.93389,-4.51181,2.09064,-4.44241,0.05176
1768520527.99445,2.00298,-4.53493,2.18107,-4.39971,0.15005
1768520528.09343,2.05511,-4.48126,2.27062,-4.35521,0.11134
1768520528.21402,2.16420,-4.38796,2.35926,-4.30893,0.18146
1768520528.29358,2.21856,-4.42353,2.44696,-4.26089,0.09458
1768520528.39980,2.30637,-4.38734,2.53368,-4.21110,0.13120
1768520528.48744,2.44857,-4.31095,2.61939,-4.15959,0.07215
1768520528.58339,2.51786,-4.28149,2.70406,-4.10637,0.21838
1768520528.68876,2.54314,-4.25400,2.78764,-4.05147,0.07536
1768520528.78666,2.67076,-4.17397,2.87010,-3.99491,0.07272
1768520528.89495,2.72450,-4.08755,2.95142,-3.93671,0.07838
1768520529.00211,2.80990,-4.04510,3.03156,-3.87690,0.23395
1768520529.08620,2.83109,-3.99750,3.11049,-3.81550,0.08061
1768520529.20793,3.05599,-3.87489,3.18817,-3.75253,0.09246
1768520529.28504,3.02530,-3.85143,3.26458,-3.68802,0.20087
1768520529.38600,3.10104,-3.80465,3.33968,-3.62200,0.07168
1768520529.49097,3.26873,-3.63213,3.41345,-3.55448,0.05658
1768520529.58183,3.28836,-3.59817,3.48585,-3.48551,0.05926
1768520529.68221,3.35824,-3.53294,3.55686,-3.41510,0.02869
1768520529.78852,3.48884,-3.51404,3.62645,-3.34328,0.14635
1768520529.88193,3.65269,-3.30449,3.69458,-3.27009,0.21610
1768520529.98225,3.75880,-3.17245,3.76124,-3.19555,0.12448
1768520530.08185,3.80427,-3.21123,3.82639,-3.11969,0.09956
1768520530.18352,3.86053,-3.18820,3.89002,-3.04254,0.04197
1768520530.28253,3.85933,-3.14570,3.95209,-2.96414,0.05828
1768520530.38425,3.93754,-3.00881,4.01258,-2.88451,0.03513
1768520530.48525,3.98661,-2.97060,4.07146,-2.80369,0.12963
1768520530.59655,4.01295,-2.91937,4.12871,-2.72170,0.11265
1768520530.68840,4.15468,-2.72777,4.18432,-2.63859,0.02129
1768520530.78684,4.13452,-2.74219,4.23825,-2.55438,0.04992
1768520530.88315,4.19549,-2.58994,4.29049,-2.46911,0.01427
1768520530.99410,4.27727,-2.47448,4.34101,-2.38281,0.06858
1768520531.08491,4.29905,-2.40106,4.38979,-2.29552,0.08110
1768520531.18865,4.42154,-2.37317,4.43682,-2.20727,0.04713
1768520531.28498,4.46328,-2.24627,4.48208,-2.11810,0.06080
1768520531.39817,4.46021,-2.17483,4.52554,-2.02804,0.03617
1768520531.50661,4.50712,-2.14420,4.56719,-1.93713,0.05547
1768520531.58493,4.52444,-2.08350,4.60702,-1.84541,0.04070
1768520531.72127,4.53976,-1.96719,4.64500,-1.75290,0.05936
1768520531.82311,4.60972,-1.78611,4.68113,-1.65966,0.07308
1768520531.88488,4.61035,-1.81724,4.71539,-1.56571,0.05125
1768520531.99568,4.66642,-1.70875,4.74775,-1.47110,0.14709
1768520532.09516,4.64325,-1.69390,4.77822,-1.37585,0.24734
1768520532.18197,4.69110,-1.60734,4.80678,-1.28002,0.01326
1768520532.28753,4.76668,-1.36933,4.83342,-1.18363,0.04056
1768520532.39174,4.81238,-1.23985,4.85813,-1.08674,0.16046
1768520532.51243,4.83619,-1.02319,4.88089,-0.98936,0.06697
1768520532.58896,4.84462,-1.04565,4.90170,-0.89155,0.06561
1768520532.68509,4.91985,-0.93657,4.92055,-0.79335,0.11379
1768520532.78613,4.94412,-0.78596,4.93743,-0.69478,0.22089
1768520532.88850,4.98219,-0.58123,4.95234,-0.59590,0.06361
1768520532.98450,4.98571,-0.65337,4.96526,-0.49674,0.09819
1768520533.09064,4.97351,-0.59458,4.97620,-0.39735,0.05956
1768520533.18204,4.96038,-0.55610,4.98515,-0.29775,0.14699
1768520533.28893,4.97086,-0.44404,4.99211,-0.19799,0.08048
1768520533.38462,5.00080,-0.37669,4.99707,-0.09812,0.11880
1768520533.48521,4.99350,-0.21686,5.00004,0.00184,0.06862
1768520533.59375,4.95002,-0.04818,5.00100,0.10183,0.20940
1768520533.68579,5.03687,0.20797,4.99996,0.20182,0.06208
1768520533.78542,5.04835,0.16292,4.99693,0.30178,0.04384
1768520533.90957,5.02853,0.23508,4.99189,0.40165,0.10546
1768520533.98786,4.97808,0.40554,4.98486,0.50140,0.10187
1768520534.08741,4.99108,0.39972,4.97584,0.60099,0.01765
1768520534.18199,4.97412,0.51540,4.96482,0.70038,0.10041
1768520534.30235,4.97299,0.70136,4.95182,0.79953,0.05347
1768520534.38363,4.98498,0.74990,4.93684,0.89840,0.10100
1768520534.48362,4.98679,0.89428,4.91989,0.99695,0.05181
1768520534.58227,4.98863,0.89709,4.90097,1.09514,0.05338
1768520534.68497,4.97277,1.00427,4.88009,1.19293,0.07083
1768520534.78729,4.85537,1.14934,4.85725,1.29029,0.03886
1768520534.88956,4.90762,1.16552,4.83248,1.38717,0.06989
1768520535.00040,4.87378,1.22238,4.80577,1.48354,0.09192
1768520535.08558,4.77176,1.45618,4.77714,1.57935,0.04236
1768520535.18417,4.75972,1.54074,4.74660,1.67457,0.04908
1768520535.28839,4.73426,1.55548,4.71416,1.76916,0.07113
1768520535.38411,4.75621,1.60409,4.67984,1.86308,0.04193
1768520535.48258,4.69811,1.73043,4.64364,1.95630,0.06828
1768520535.59438,4.61306,1.87735,4.60559,2.04878,0.10761
1768520535.68315,4.58007,2.04313,4.56570,2.14047,0.06859
1768520535.78646,4.54388,2.07870,4.52398,2.23135,0.07129
1768520535.88534,4.47441,2.28258,4.48045,2.32138,0.14899
1768520535.99007,4.45618,2.36402,4.43513,2.41052,0.06108
1768520536.08958,4.44309,2.34996,4.38803,2.49873,0.01914
1768520536.18811,4.41621,2.40756,4.33918,2.58599,0.09186
1768520536.29942,4.39789,2.51534,4.28860,2.67225,0.12580
1768520536.44303,4.35275,2.56403,4.23630,2.75748,0.12151
1768520536.48308,4.21118,2.76590,4.18231,2.84165,0.26363
1768520536.58236,4.10231,2.98452,4.12664,2.92472,0.08457
1768520536.68257,4.17362,2.92578,4.06932,3.00666,0.05146
1768520536.78677,4.16978,2.89668,4.01038,3.08744,0.15742
1768520536.88452,4.18955,2.90504,3.94983,3.16703,0.06474
1768520536.98254,4.07326,3.10286,3.88771,3.24539,0.12912
1768520537.08305,4.07572,3.13831,3.82403,3.32249,0.07362
1768520537.18797,3.94451,3.19854,3.75882,3.39830,0.26087
1768520537.28275,3.94393,3.21449,3.69210,3.47279,0.18845
1768520537.38198,3.89371,3.26671,3.62391,3.54593,0.25479
1768520537.49050,3.85915,3.28040,3.55428,3.61770,0.30689
1768520537.58483,3.86107,3.35115,3.48322,3.68805,0.26139
1768520537.68500,3.79252,3.51015,3.41076,3.75698,0.22344
1768520537.78250,3.68150,3.58506,3.33695,3.82443,0.18579
1768520537.89872,3.59087,3.71137,3.26180,3.89040,0.31213
1768520537.98231,3.52408,3.72120,3.18534,3.95486,0.04806
1768520538.08173,3.21417,3.89684,3.10761,4.01777,0.17921
1768520538.19917,3.03622,4.05425,3.02864,4.07911,0.02599
1768520538.31029,3.05257,4.08926,2.94846,4.13887,0.04604
1768520538.38401,2.99400,4.14561,2.86710,4.19700,0.05433
1768520538.49991,2.95732,4.19247,2.78459,4.25350,0.18203
1768520538.61158,2.96482,4.22801,2.70097,4.30834,0.03337
1768520538.70725,2.80744,4.27782,2.61626,4.36149,0.05902
1768520538.78840,2.66595,4.39335,2.53052,4.41294,0.08987
1768520538.89140,2.53684,4.50260,2.44376,4.46267,0.15760
1768520538.98776,2.49813,4.56718,2.35602,4.51065,0.16323
1768520539.08862,2.51859,4.52530,2.26734,4.55686,0.10076
1768520539.18957,2.41937,4.58900,2.17776,4.60130,0.10546
1768520539.29454,2.19683,4.63528,2.08730,4.64393,0.04939
1768520539.42868,2.20600,4.56078,1.99601,4.68474,0.10370
1768520539.50316,1.98870,4.61183,1.90393,4.72372,0.09718
1768520539.58453,1.90221,4.65935,1.81108,4.76085,0.07989
1768520539.72522,1.82652,4.70394,1.71750,4.79612,0.03495
1768520539.84542,1.81709,4.72642,1.62324,4.82951,0.08336
1768520540.01115,1.78378,4.74556,1.52834,4.86101,0.03998
1768520540.08300,1.65495,4.80516,1.43282,4.89060,0.16766
1768520540.19102,1.68852,4.81150,1.33672,4.91828,0.10825
1768520540.28731,1.53339,4.85058,1.24010,4.94402,0.01293
1768520540.41138,1.32602,4.92553,1.14298,4.96784,0.05596
1768520540.48212,1.21228,4.89547,1.04540,4.98970,0.09948
1768520540.59775,1.04795,4.93838,0.94740,5.00961,0.05990
1768520540.68221,1.00976,4.94156,0.84903,5.02755,0.12045
1768520540.79489,1.06684,4.99402,0.75031,5.04353,0.08978
1768520540.90091,0.76757,4.98980,0.65130,5.05752,0.05040
1768520541.04464,0.70009,5.04777,0.55202,5.06954,0.01614
1768520541.08186,0.64368,5.04329,0.45253,5.07956,0.05869
1768520541.81665,0.59573,5.03037,0.35285,5.08760,0.02060
1768520542.12187,0.43733,5.09348,0.25304,5.09364,0.03247
1768520542.39805,0.37291,5.11312,0.15312,5.09768,0.07992
1768520542.50698,0.33292,5.09117,0.05314,5.09972,0.02429
1768520542.60544,0.17613,5.10547,-0.04685,5.09976,0.07515
1768520542.73433,-0.02187,5.09526,-0.14683,5.09781,0.13565
1768520542.86923,-0.17774,5.06416,-0.24675,5.09385,0.02489
1768520542.89765,-0.16158,5.07775,-0.34657,5.08790,0.09085
1768520542.99583,-0.31451,5.15437,-0.44626,5.07995,0.18541
1768520543.08534,-0.52642,5.13295,-0.54576,5.07001,0.03762
1768520543.19585,-0.48254,5.08988,-0.64504,5.05808,0.02100
1768520543.28251,-0.53621,5.05130,-0.74407,5.04417,0.04543
1768520543.38387,-0.65726,5.01432,-0.84280,5.02828,0.12824
1768520543.48277,-0.71500,5.01761,-0.94119,5.01042,0.06674
1768520543.58385,-0.85159,4.96212,-1.03920,4.99059,0.06014
1768520543.69291,-0.90807,4.96021,-1.13680,4.96881,0.13931
1768520543.78366,-0.99813,4.98224,-1.23394,4.94509,0.02949
1768520543.88297,-1.12184,4.94339,-1.33059,4.91942,0.06622
1768520543.98241,-1.27543,4.99670,-1.42671,4.89183,0.11693
1768520544.14762,-1.42669,4.98603,-1.52225,4.86232,0.04974
1768520544.18939,-1.45316,4.93394,-1.61719,4.83090,0.07206
1768520544.35491,-1.59295,4.84842,-1.71147,4.79759,0.08583
1768520544.38505,-1.69799,4.80196,-1.80508,4.76241,0.00364
1768520544.49818,-1.71028,4.79416,-1.89796,4.72535,0.02426
1768520544.63035,-1.82860,4.76836,-1.99008,4.68645,0.07061
1768520544.72815,-1.96472,4.70235,-2.08140,4.64572,0.16614
1768520544.78413,-2.14708,4.63210,-2.17190,4.60316,0.05829
1768520544.88531,-2.13968,4.64432,-2.26152,4.55881,0.03772
1768520544.99898,-2.16899,4.64077,-2.35024,4.51267,0.03291
1768520545.08456,-2.29338,4.55059,-2.43801,4.46476,0.09428
1768520545.18481,-2.26220,4.54643,-2.52482,4.41511,0.12622
1768520545.28198,-2.34047,4.54486,-2.61061,4.36374,0.01871
1768520545.40828,-2.50631,4.41236,-2.69535,4.31066,0.06307
1768520545.49470,-2.57830,4.41791,-2.77902,4.25589,0.06279
1768520545.60260,-2.66105,4.36325,-2.86158,4.19946,0.03071
1768520545.74817,-2.79479,4.22954,-2.94299,4.14139,0.03753
1768520545.78830,-2.82417,4.20248,-3.02322,4.08171,0.14566
1768520545.89241,-2.87786,4.09112,-3.10225,4.02043,0.09056
1768520546.01001,-2.96981,4.00858,-3.18003,3.95759,0.11881
1768520546.12002,-3.13087,3.90512,-3.25654,3.89320,0.10992
1768520546.20337,-3.25228,3.87475,-3.33175,3.82730,0.06802
1768520546.28684,-3.26997,3.82652,-3.40562,3.75990,0.13400
1768520546.39281,-3.29331,3.83299,-3.47814,3.69104,0.06464
1768520546.48928,-3.34268,3.77459,-3.54926,3.62074,0.13187
1768520546.63703,-3.44403,3.70022,-3.61896,3.54904,0.05068
1768520546.76972,-3.57842,3.57946,-3.75399,3.40152,0.06095
1768520546.78239,-3.74698,3.46398,-3.75399,3.40152,0.28074
1768520546.92517,-3.90055,3.29347,-3.81926,3.32577,0.16963
1768520547.05878,-3.87330,3.28095,-3.88301,3.24872,0.23962
1768520547.09142,-3.89902,3.09981,-3.94520,3.17042,0.05663
1768520547.18647,-3.88972,3.19249,-4.00582,3.09088,0.07945
