# num_particles=2000
time,x_est,y_est,x_gt,y_gt,rmse
1768520695.79969,3.34573,-3.59491,3.50043,-3.47128,0.03582
1768520695.88853,3.46482,-3.47521,3.57115,-3.40058,0.01997
1768520695.99239,3.55590,-3.41348,3.64044,-3.32849,0.03444
1768520696.08847,3.62341,-3.35841,3.70828,-3.25502,0.00731
1768520696.19790,3.64459,-3.32247,3.77463,-3.18020,0.16978
1768520696.31393,3.65909,-3.30460,3.83948,-3.10408,0.07364
1768520696.41612,3.85447,-3.17618,3.90279,-3.02668,0.11973
1768520696.48984,3.86078,-3.13880,3.96454,-2.94802,0.24598
1768520696.58564,3.83471,-3.15694,4.02470,-2.86814,0.06308
1768520696.76312,3.93891,-3.00567,4.08325,-2.78708,0.07565
1768520696.80285,3.97804,-2.92769,4.14017,-2.70487,0.16569
1768520696.88583,4.04735,-2.84212,4.19544,-2.62153,0.04270
1768520697.00238,4.14869,-2.74671,4.24903,-2.53710,0.18270
1768520697.09372,4.16081,-2.69708,4.30092,-2.45162,0.13333
1768520697.19217,4.22408,-2.56058,4.35109,-2.36511,0.11927
1768520697.29451,4.28189,-2.46227,4.39951,-2.27763,0.11248
1768520697.39796,4.27605,-2.44891,4.44618,-2.18919,0.16790
1768520697.49393,4.34529,-2.32339,4.49108,-2.09983,0.08985
1768520697.60100,4.43088,-2.16653,4.53417,-2.00959,0.06224
1768520697.69174,4.52708,-2.07143,4.57545,-1.91851,0.14083
1768520697.79059,4.53658,-2.05388,4.61491,-1.82663,0.03660
1768520697.89303,4.58858,-1.95267,4.65251,-1.73397,0.07002
1768520698.01032,4.65161,-1.76699,4.68826,-1.64058,0.04980
1768520698.10896,4.68190,-1.68997,4.72213,-1.54649,0.13149
1768520698.18652,4.67277,-1.66837,4.75411,-1.45175,0.12873
1768520698.28383,4.71609,-1.57473,4.78420,-1.35638,0.05223
1768520698.39021,4.77410,-1.40763,4.81237,-1.26043,0.04371
1768520698.49408,4.82086,-1.30330,4.83861,-1.16394,0.04391
1768520698.62401,4.82702,-1.21904,4.86292,-1.06694,0.13614
1768520698.69535,4.82695,-1.19824,4.88528,-0.96948,0.09951
1768520698.79955,4.85897,-1.06544,4.90570,-0.87158,0.03289
1768520698.88571,4.91434,-0.90332,4.92415,-0.77330,0.10278
1768520698.98748,4.93201,-0.77223,4.94063,-0.67467,0.05114
1768520699.09857,4.93544,-0.62379,4.95513,-0.57573,0.11139
1768520699.18365,4.90008,-0.67257,4.96765,-0.47652,0.16066
1768520699.29611,4.92883,-0.63242,4.97819,-0.37708,0.02886
1768520699.39318,4.94961,-0.38115,4.98673,-0.27744,0.04800
1768520699.50232,5.01957,-0.31246,4.99328,-0.17766,0.05869
1768520699.59047,4.99934,-0.23604,4.99784,-0.07777,0.12723
1768520699.72650,5.00206,-0.20492,5.00039,0.02220,0.15877
1768520699.83064,5.01915,-0.13546,5.00095,0.12220,0.25707
1768520699.90410,4.99636,-0.13483,4.99951,0.22219,0.15413
1768520699.98425,5.00963,0.06839,4.99606,0.32212,0.10837
1768520700.08970,4.98936,0.11430,4.99062,0.42197,0.07729
1768520700.21088,5.01134,0.24636,4.98318,0.52170,0.02805
1768520700.31411,5.01010,0.51381,4.97376,0.62125,0.04047
1768520700.39786,5.00988,0.60301,4.96234,0.72059,0.12576
1768520700.50200,5.01963,0.60864,4.94893,0.81969,0.12706
1768520700.59533,5.00006,0.70337,4.93355,0.91850,0.07859
1768520700.70084,4.96485,0.84641,4.91619,1.01698,0.21665
1768520700.81247,4.93923,0.80155,4.89687,1.11509,0.26580
1768520700.88961,4.93980,0.85279,4.87559,1.21280,0.14906
1768520700.99271,4.90132,1.06597,4.85236,1.31006,0.12851
1768520701.08507,4.87531,1.18362,4.82719,1.40684,0.19651
1768520701.18500,4.86846,1.21472,4.80009,1.50310,0.15134
1768520701.29093,4.82114,1.35323,4.77107,1.59879,0.08367
1768520701.40534,4.78694,1.58573,4.74015,1.69389,0.10083
1768520701.49353,4.78516,1.60366,4.70732,1.78835,0.06558
1768520701.60231,4.74999,1.62905,4.67262,1.88213,0.13619
1768520701.69622,4.72649,1.75705,4.63604,1.97520,0.13223
1768520701.79917,4.67482,1.84878,4.59761,2.06752,0.03623
1768520701.88332,4.66427,1.95248,4.55735,2.15905,0.09474
1768520701.99812,4.64374,1.98476,4.51526,2.24976,0.16116
1768520702.10043,4.56974,2.09808,4.47136,2.33961,0.07991
1768520702.18519,4.50127,2.26551,4.42568,2.42856,0.13777
1768520702.28674,4.48595,2.30467,4.37822,2.51658,0.11784
1768520702.38381,4.48321,2.32572,4.32902,2.60364,0.04648
1768520702.49472,4.39318,2.47258,4.27809,2.68969,0.02157
1768520702.59070,4.34971,2.60975,4.22544,2.77471,0.08309
1768520702.69667,4.25964,2.69898,4.17110,2.85866,0.03871
1768520702.79690,4.20966,2.86212,4.11510,2.94150,0.03877
1768520702.88799,4.15112,2.95585,4.05745,3.02321,0.03859
1768520702.99369,4.03827,3.05669,3.99818,3.10375,0.02969
1768520703.08972,4.08067,3.00471,3.93731,3.18309,0.12751
1768520703.20273,4.09703,3.02321,3.87486,3.26119,0.18059
1768520703.31646,4.00140,3.13235,3.81087,3.33803,0.07653
1768520703.38819,3.86859,3.28778,3.74535,3.41358,0.14788
1768520703.49206,3.85747,3.31714,3.67833,3.48780,0.18650
1768520703.61294,3.81895,3.36529,3.60985,3.56066,0.22342
1768520703.69240,3.78434,3.42114,3.53992,3.63214,0.14437
1768520703.78757,3.72488,3.47343,3.46857,3.70221,0.21757
1768520703.90569,3.63410,3.56102,3.39584,3.77083,0.03863
1768520703.99707,3.42448,3.74492,3.32175,3.83799,0.01075
1768520704.10140,3.32736,3.82882,3.24633,3.90366,0.09979
1768520704.19452,3.33441,3.85676,3.16961,3.96780,0.16593
1768520704.30607,3.31572,3.88914,3.09163,4.03039,0.03787
1768520704.38776,3.12689,4.04418,3.01241,4.09141,0.04969
1768520704.48959,3.06171,4.08524,2.93198,4.15084,0.05289
1768520704.58469,2.97946,4.12753,2.85038,4.20865,0.02597
1768520704.70740,2.84815,4.18277,2.76764,4.26481,0.09677
1768520704.79839,2.67220,4.28078,2.68380,4.31930,0.12241
1768520704.89872,2.78504,4.25049,2.59888,4.37211,0.05338
1768520705.06087,2.71160,4.27373,2.51293,4.42321,0.22606
1768520705.08675,2.68731,4.27936,2.42597,4.47258,0.13625
1768520705.20298,2.52964,4.38417,2.33804,4.52020,0.16553
1768520705.29982,2.46532,4.41439,2.24917,4.56606,0.06552
1768520705.40123,2.31022,4.54228,2.15941,4.61012,0.13098
1768520705.51295,2.28246,4.56524,2.06878,4.65239,0.05675
1768520705.60959,2.12493,4.64418,1.97732,4.69283,0.11255
1768520705.70530,2.08612,4.66403,1.88508,4.73144,0.04008
1768520705.81471,1.92302,4.74436,1.79208,4.76819,0.13126
1768520705.89668,1.92051,4.74112,1.69836,4.80307,0.06293
1768520705.99280,1.72916,4.76665,1.60397,4.83608,0.07123
1768520706.09292,1.66375,4.79734,1.50893,4.86719,0.04429
1768520706.25655,1.64045,4.81097,1.41329,4.89639,0.18348
1768520706.29996,1.58452,4.83047,1.31709,4.92368,0.12320
1768520706.44069,1.44029,4.92343,1.22036,4.94903,0.03563
1768520706.53287,1.29402,4.95083,1.12314,4.97245,0.02689
1768520706.59445,1.13821,4.99471,1.02547,4.99391,0.13070
1768520706.72526,1.15617,4.99433,0.92739,5.01342,0.26087
1768520706.78459,1.18681,4.98588,0.82895,5.03097,0.10065
1768520706.94654,1.02494,4.98861,0.73017,5.04654,0.16035
1768520706.98680,0.87994,4.98929,0.63110,5.06013,0.13973
1768520707.08674,0.75657,4.99864,0.53178,5.07174,0.06713
1768520707.20421,0.59926,5.00104,0.43224,5.08136,0.01943
1768520707.28589,0.51593,5.06050,0.33253,5.08899,0.11305
1768520707.39732,0.32718,5.12310,0.23269,5.09462,0.09230
1768520707.49414,0.31773,5.13053,0.13276,5.09826,0.00220
1768520707.59571,0.23442,5.09599,0.03278,5.09989,0.05016
1768520707.68802,0.08335,5.10690,-0.06722,5.09953,0.02187
1768520707.79417,0.05271,5.09091,-0.16719,5.09716,0.14706
1768520707.90272,-0.21411,5.09239,-0.26709,5.09280,0.09483
1768520707.98446,-0.26174,5.10452,-0.36689,5.08644,0.02137
1768520708.13684,-0.24809,5.10257,-0.46654,5.07809,0.13594
1768520708.18425,-0.23101,5.08231,-0.56600,5.06774,0.05443
1768520708.29862,-0.41213,5.07673,-0.66523,5.05541,0.01619
1768520708.38581,-0.67767,5.06577,-0.76420,5.04109,0.08775
1768520708.50818,-0.85149,5.03212,-0.86287,5.02480,0.01752
1768520708.61419,-0.77838,5.03080,-0.96118,5.00654,0.11534
1768520708.71009,-0.84858,5.03153,-1.05911,4.98632,0.04806
1768520708.80062,-0.91507,5.02008,-1.15662,4.96414,0.17163
1768520708.90948,-0.99062,5.00773,-1.25367,4.94002,0.15780
1768520708.98820,-1.09980,4.97505,-1.35021,4.91396,0.13649
1768520709.13466,-1.21807,4.94813,-1.44621,4.88597,0.03434
1768520709.20510,-1.41187,4.88562,-1.54164,4.85607,0.04001
1768520709.28827,-1.48240,4.86890,-1.63644,4.82427,0.03721
1768520709.42128,-1.50452,4.85876,-1.73060,4.79058,0.11890
1768520709.48508,-1.61251,4.80448,-1.82405,4.75501,0.01492
1768520709.58702,-1.83896,4.75430,-1.91678,4.71758,0.14984
1768520709.69536,-1.76880,4.74107,-2.00875,4.67830,0.18211
1768520709.79936,-1.83797,4.74156,-2.09990,4.63720,0.22494
1768520709.90485,-1.88826,4.71338,-2.19022,4.59427,0.24590
1768520710.02661,-1.95893,4.67777,-2.27966,4.54955,0.08010
1768520710.11583,-2.11610,4.62464,-2.36819,4.50305,0.21163
1768520710.20075,-2.17717,4.59414,-2.45577,4.45479,0.16224
1768520710.28896,-2.30176,4.50579,-2.54237,4.40479,0.10769
1768520710.40200,-2.35749,4.49880,-2.62795,4.35306,0.10889
1768520710.48488,-2.52520,4.38911,-2.71248,4.29964,0.08063
1768520710.58951,-2.55183,4.37963,-2.79593,4.24453,0.06819
1768520710.68552,-2.74181,4.28601,-2.87825,4.18777,0.02409
1768520710.80777,-2.90231,4.18903,-2.95943,4.12937,0.03783
1768520710.89922,-2.92623,4.14750,-3.03942,4.06936,0.02472
1768520710.98555,-2.93836,4.14230,-3.11819,4.00776,0.10770
1768520711.09046,-2.96028,4.14241,-3.19572,3.94460,0.03895
1768520711.19026,-3.13636,3.97330,-3.27197,3.87990,0.17250
1768520711.28954,-3.11857,3.95879,-3.34690,3.81369,0.11412
1768520711.38893,-3.23386,3.82933,-3.42050,3.74599,0.13515
1768520711.48580,-3.29557,3.79754,-3.49274,3.67684,0.18857
1768520711.59899,-3.33922,3.78634,-3.56357,3.60625,0.19408
1768520711.69085,-3.40989,3.72479,-3.63298,3.53426,0.12361
1768520711.79669,-3.65245,3.52035,-3.70093,3.46090,0.06543
1768520711.89736,-3.68450,3.49394,-3.76740,3.38620,0.19847
1768520712.02311,-3.81983,3.30199,-3.83237,3.31018,0.05716
1768520712.08437,-3.79370,3.35227,-3.89580,3.23287,0.07732
1768520712.22171,-3.89189,3.26083,-3.95768,3.15432,0.06758
1768520712.29220,-3.95253,3.19613,-4.01797,3.07454,0.02800
1768520712.38374,-3.99005,3.07230,-4.07665,2.99357,0.06817
1768520712.48652,-4.06036,3.02115,-4.13370,2.91144,0.07534
1768520712.59319,-4.10854,2.98246,-4.18910,2.82819,0.04914
1768520712.68499,-4.13027,2.96046,-4.24282,2.74385,0.05166
1768520712.79618,-4.22469,2.79074,-4.29485,2.65845,0.12560
1768520712.89055,-4.21677,2.75683,-4.34515,2.57203,0.09704
1768520712.98574,-4.28825,2.65063,-4.39372,2.48461,0.11081
1768520713.10904,-4.33982,2.58143,-4.44053,2.39625,0.05190
1768520713.22292,-4.41863,2.44331,-4.48557,2.30696,0.03533
1768520713.28721,-4.45347,2.36337,-4.52881,2.21680,0.07078
1768520713.39187,-4.50723,2.28421,-4.57023,2.12578,0.07235
1768520713.49020,-4.59147,2.18063,-4.60983,2.03396,0.07139
1768520713.59151,-4.59554,2.10391,-4.64759,1.94136,0.11140
1768520713.68773,-4.63047,2.05144,-4.68348,1.84803,0.02876
1768520713.78768,-4.66588,1.91918,-4.71750,1.75400,0.05881
1768520713.88985,-4.68780,1.80476,-4.74964,1.65930,0.06916
1768520713.99852,-4.72917,1.72537,-4.77987,1.56398,0.16265
1768520714.08996,-4.72899,1.71847,-4.80819,1.46808,0.24256
1768520714.18762,-4.73423,1.69909,-4.83459,1.37163,0.20413
1768520714.30330,-4.79494,1.57187,-4.85906,1.27467,0.12277
1768520714.41056,-4.88814,1.39394,-4.88158,1.17724,0.10663
1768520714.48937,-4.90045,1.28219,-4.90214,1.07938,0.07313
1768520714.59548,-4.88909,1.24998,-4.92075,0.98113,0.09250
1768520714.69012,-4.93071,1.07309,-4.93739,0.88252,0.03407
1768520714.78541,-4.96976,0.87190,-4.95205,0.78360,0.17966
1768520714.88949,-4.98594,0.70955,-4.96473,0.68441,0.00771
1768520714.98944,-4.96084,0.69107,-4.97542,0.58499,0.01129
1768520715.10751,-4.96694,0.59243,-4.98413,0.48537,0.00725
1768520715.19586,-4.99131,0.48446,-4.99084,0.38560,0.15686
1768520715.29464,-5.02250,0.33328,-4.99555,0.28571,0.17857
1768520715.40636,-5.00120,0.20733,-4.99826,0.18575,0.03151
1768520715.48436,-5.01682,0.30897,-4.99898,0.08575,0.08458
1768520715.61591,-5.01427,0.26880,-4.99769,-0.01424,0.12292
1768520715.68849,-5.00811,-0.03683,-4.99441,-0.11418,0.10947
1768520715.79276,-4.97272,-0.22148,-4.98913,-0.21404,0.15646
1768520715.88803,-4.97036,-0.36937,-4.98185,-0.31377,0.23599
1768520715.98794,-4.96802,-0.44909,-4.97258,-0.41334,0.20211
1768520716.08651,-4.96261,-0.51496,-4.96132,-0.51270,0.06036
1768520716.21988,-4.94394,-0.57050,-4.94807,-0.61182,0.07653
1768520716.36329,-4.93674,-0.53613,-4.93285,-0.71065,0.03795
1768520716.39804,-4.92891,-0.64457,-4.91565,-0.80916,0.17141
1768520716.50745,-4.88956,-0.87651,-4.89648,-0.90731,0.06660
1768520716.58635,-4.85970,-0.96282,-4.87536,-1.00505,0.14992
1768520716.69048,-4.86875,-1.05464,-4.85229,-1.10235,0.02574
1768520716.78927,-4.87178,-1.03054,-4.82727,-1.19917,0.10014
1768520716.88766,-4.80058,-1.29568,-4.80032,-1.29547,0.09691
1768520716.98358,-4.80319,-1.29304,-4.77145,-1.39121,0.00787
1768520717.09726,-4.79483,-1.28983,-4.74068,-1.48635,0.01612
1768520717.25083,-4.77514,-1.40690,-4.70801,-1.58086,0.12054
1768520717.28604,-4.72040,-1.60517,-4.67345,-1.67470,0.01155
1768520717.38767,-4.71281,-1.59136,-4.63702,-1.76783,0.07404
1768520717.49890,-4.66129,-1.74773,-4.59874,-1.86021,0.05885
1768520717.59908,-4.68413,-1.73256,-4.55862,-1.95180,0.05046
1768520717.68458,-4.63839,-1.82900,-4.51667,-2.04258,0.04135
1768520717.78615,-4.58617,-1.92096,-4.47292,-2.13250,0.04011
1768520717.89159,-4.50412,-2.08067,-4.42738,-2.22152,0.21144
1768520718.02171,-4.36795,-2.31604,-4.38007,-2.30962,0.02920
1768520718.08509,-4.40480,-2.29410,-4.33100,-2.39676,0.11274
1768520718.19852,-4.39681,-2.30521,-4.28020,-2.48289,0.05979
1768520718.30817,-4.32964,-2.45653,-4.22769,-2.56799,0.04600
1768520718.38394,-4.22444,-2.61388,-4.17349,-2.65203,0.12147
1768520718.50023,-4.16601,-2.67263,-4.11762,-2.73496,0.06048
1768520718.62504,-4.14609,-2.70595,-4.06010,-2.81676,0.05424
1768520718.68544,-4.07654,-2.77038,-4.00096,-2.89739,0.02437
1768520718.80707,-4.05002,-2.83895,-3.94021,-2.97683,0.02338
1768520718.94399,-3.94388,-2.99992,-3.87789,-3.05503,0.08315
1768520718.98338,-3.95003,-3.01367,-3.81402,-3.13197,0.08604
1768520719.08462,-3.83155,-3.12753,-3.74862,-3.20762,0.06936
1768520719.18522,-3.82328,-3.06324,-3.68173,-3.28195,0.11072
1768520719.28496,-3.81184,-3.11673,-3.61335,-3.35492,0.15695
1768520719.38528,-3.76732,-3.15039,-3.54354,-3.42651,0.26625
1768520719.48777,-3.71921,-3.22645,-3.47230,-3.49669,0.12406
1768520719.61259,-3.57294,-3.42414,-3.39968,-3.56544,0.04925
1768520719.69531,-3.43567,-3.53181,-3.32570,-3.63271,0.12225
1768520719.78415,-3.41222,-3.54635,-3.25038,-3.69850,0.01516
1768520719.88582,-3.31075,-3.63524,-3.17377,-3.76276,0.05338
1768520719.98317,-3.28035,-3.65432,-3.09588,-3.82548,0.11520
1768520720.08673,-3.19073,-3.76009,-3.01676,-3.88663,0.04939
1768520720.18476,-3.06240,-3.86774,-2.93643,-3.94618,0.03025
1768520720.28244,-2.99144,-3.90318,-2.85492,-4.00412,0.03759
1768520720.42265,-2.97047,-3.93023,-2.77227,-4.06041,0.07301
1768520720.48642,-2.82947,-4.01503,-2.68852,-4.11504,0.11539
1768520720.59961,-2.86655,-3.99388,-2.60368,-4.16798,0.08474
1768520720.69095,-2.75967,-4.06901,-2.51781,-4.21922,0.06334
1768520720.79981,-2.57512,-4.19224,-2.43093,-4.26873,0.07787
1768520720.89013,-2.46614,-4.27747,-2.34307,-4.31649,0.12324
1768520720.99195,-2.45122,-4.25738,-2.25428,-4.36248,0.01232
1768520721.09295,-2.33351,-4.30872,-2.16459,-4.40670,0.14249
1768520721.19211,-2.27264,-4.31382,-2.07402,-4.44910,0.15208
1768520721.28668,-2.20306,-4.36863,-1.98263,-4.48969,0.11523
1768520721.39720,-2.16028,-4.37269,-1.89045,-4.52844,0.01408
1768520721.48515,-1.96951,-4.49480,-1.79751,-4.56534,0.07183
1768520721.58587,-1.96118,-4.51590,-1.70385,-4.60038,0.07606
1768520721.68565,-1.72233,-4.57685,-1.60951,-4.63353,0.00544
1768520721.79707,-1.70824,-4.60360,-1.51452,-4.66479,0.03636
1768520721.90189,-1.57328,-4.63040,-1.41893,-4.69415,0.15723
1768520721.99852,-1.56384,-4.63314,-1.32277,-4.72159,0.06771
1768520722.08553,-1.38273,-4.69015,-1.22608,-4.74710,0.06213
1768520722.20550,-1.37162,-4.68321,-1.12890,-4.77067,0.06081
1768520722.30439,-1.18868,-4.75952,-1.03126,-4.79229,0.01506
1768520722.38958,-1.03013,-4.77727,-0.93322,-4.81196,0.02560
1768520722.52600,-1.05652,-4.79645,-0.83480,-4.82966,0.18704
1768520722.58683,-1.01887,-4.79647,-0.73605,-4.84538,0.03198
1768520722.68620,-0.85464,-4.80457,-0.63700,-4.85914,0.09410
1768520722.78410,-0.64573,-4.87182,-0.53769,-4.87090,0.08784
1768520722.88495,-0.55916,-4.89984,-0.43817,-4.88068,0.03133
1768520722.98471,-0.51627,-4.89377,-0.33848,-4.88847,0.01532
1768520723.08888,-0.45133,-4.87283,-0.23865,-4.89426,0.04192
1768520723.18669,-0.37661,-4.90589,-0.13872,-4.89805,0.07955
1768520723.28633,-0.31770,-4.88537,-0.03874,-4.89985,0.10833
1768520723.40553,-0.24702,-4.89539,0.06126,-4.89964,0.27640
1768520723.52643,-0.21312,-4.86629,0.16123,-4.89744,0.20500
1768520723.59689,-0.04376,-4.89710,0.26114,-4.89323,0.23961
1768520723.69058,0.02164,-4.90016,0.36095,-4.88703,0.30119
1768520723.78457,0.06008,-4.90115,0.46061,-4.87884,0.18893
1768520723.88382,0.17202,-4.88647,0.56009,-4.86865,0.16283
1768520723.98401,0.29823,-4.89082,0.65934,-4.85648,0.09699
1768520724.09095,0.46313,-4.86610,0.75833,-4.84232,0.02753
1768520724.21368,0.73107,-4.83850,0.85702,-4.82618,0.13183
1768520724.29084,0.72522,-4.82355,0.95537,-4.80808,0.03450
1768520724.38991,0.85186,-4.79208,1.05333,-4.78801,0.11968
1768520724.49109,1.06467,-4.75935,1.15087,-4.76599,0.10480
1768520724.58746,1.04607,-4.76625,1.24796,-4.74202,0.03522
1768520724.69328,1.11593,-4.77040,1.34454,-4.71611,0.01021
1768520724.79854,1.24136,-4.73424,1.44059,-4.68828,0.04964
1768520724.89378,1.39194,-4.69818,1.53606,-4.65853,0.02559
1768520724.99047,1.41625,-4.68037,1.63092,-4.62688,0.15433
1768520725.10957,1.38913,-4.70578,1.72512,-4.59334,0.01136
1768520725.18710,1.71380,-4.59425,1.81864,-4.55792,0.20255
1768520725.30005,1.62514,-4.61779,1.91143,-4.52064,0.16884
1768520725.40309,1.74525,-4.55052,2.00345,-4.48151,0.03005
1768520725.48896,1.93088,-4.49775,2.09467,-4.44055,0.07945
1768520725.59187,1.92467,-4.49178,2.18506,-4.39777,0.06370
1768520725.73192,2.03098,-4.43988,2.27457,-4.35319,0.10993
1768520725.78917,2.08153,-4.43474,2.36318,-4.30683,0.13752
1768520725.88517,2.23294,-4.35100,2.45083,-4.25871,0.09779
1768520726.85028,2.29364,-4.37559,2.53751,-4.20885,0.19621
1768520726.93164,2.37472,-4.31838,2.62318,-4.15726,0.12544
1768520726.99180,2.51568,-4.22191,2.70779,-4.10397,0.02319
1768520727.08525,2.64615,-4.16041,2.79132,-4.04899,0.01969
1768520727.18998,2.72690,-4.10873,2.87374,-3.99236,0.05525
1768520727.34242,2.83957,-4.02208,2.95501,-3.93409,0.03128
1768520727.38648,2.97303,-3.95966,3.03509,-3.87421,0.07648
1768520727.48946,2.98387,-3.93100,3.11396,-3.81274,0.12992
1768520727.58911,3.21174,-3.72718,3.19159,-3.74970,0.02979
1768520727.70167,3.17294,-3.72647,3.26794,-3.68512,0.10251
1768520727.79813,3.17264,-3.72287,3.34299,-3.61903,0.02378
1768520727.93050,3.32013,-3.62559,3.41669,-3.55145,0.07868
1768520727.98608,3.36246,-3.60846,3.48903,-3.48241,0.05167
1768520728.12459,3.44156,-3.50282,3.55998,-3.41194,0.02335
1768520728.18689,3.57960,-3.39926,3.62950,-3.34006,0.02556
1768520728.30160,3.58145,-3.42581,3.69757,-3.26681,0.06507
1768520728.38609,3.59744,-3.39668,3.76416,-3.19221,0.13711
1768520728.49393,3.77836,-3.15602,3.82925,-3.11629,0.02061
1768520728.58760,3.77607,-3.17538,3.89281,-3.03909,0.04102
1768520728.71601,3.80128,-3.14629,3.95481,-2.96063,0.11699
1768520728.79385,3.87395,-3.04519,4.01522,-2.88095,0.06960
1768520728.91024,3.90921,-3.01320,4.07404,-2.80007,0.05922
1768520728.99426,4.00706,-2.93960,4.13122,-2.71804,0.03714
1768520729.10493,4.16675,-2.70724,4.18675,-2.63487,0.08156
1768520729.28217,4.14612,-2.70560,4.24061,-2.55062,0.08329
1768520729.29300,4.12650,-2.69237,4.29277,-2.46530,0.01104
1768520729.45628,4.22970,-2.54890,4.34321,-2.37896,0.09361
1768520729.49054,4.28005,-2.44805,4.39192,-2.29162,0.08088
1768520729.58860,4.31458,-2.31530,4.43887,-2.20333,0.06810
1768520729.68675,4.36880,-2.22757,4.48405,-2.11412,0.05995
1768520729.78814,4.42820,-2.09232,4.52743,-2.02402,0.05024
1768520729.91019,4.48589,-2.05229,4.56900,-1.93308,0.07289
1768520730.00371,4.52181,-1.98863,4.60875,-1.84131,0.08134
