# num_particles=1000
time,x_est,y_est,x_gt,y_gt,rmse
1768583131.25782,2.76857,4.26983,2.65169,4.33955,0.10285
1768583131.35037,2.74280,4.29183,2.56637,4.39171,0.14926
1768583131.45211,2.53596,4.43381,2.48003,4.44216,0.07964
1768583131.56434,2.55957,4.43808,2.39270,4.49087,0.12746
1768583131.65252,2.51725,4.46383,2.30441,4.53782,0.07033
1768583131.75375,2.45888,4.51463,2.21519,4.58300,0.23010
1768583131.86504,2.43114,4.50355,2.12510,4.62638,0.18861
1768583131.95249,2.06607,4.69848,2.03415,4.66796,0.03189
1768583132.05711,2.04434,4.69818,1.94239,4.70770,0.24823
1768583132.16432,1.84099,4.82387,1.84985,4.74561,0.17902
1768583132.25279,1.80692,4.82473,1.75658,4.78165,0.05251
1768583132.35957,1.73533,4.82967,1.66260,4.81583,0.05195
1768583132.47028,1.65431,4.86711,1.56796,4.84811,0.06407
1768583132.56733,1.62758,4.87157,1.47269,4.87850,0.04523
1768583132.64923,1.60869,4.86778,1.37683,4.90698,0.12452
1768583132.76326,1.50132,4.90960,1.28042,4.93353,0.12314
1768583132.89580,1.40171,4.91223,1.18350,4.95815,0.03988
1768583132.96636,1.31990,4.92785,1.08611,4.98083,0.06259
1768583133.13281,1.24606,4.95607,0.89006,5.02032,0.13667
1768583133.17608,1.12344,4.98123,0.89006,5.02032,0.11950
1768583133.27439,1.00745,4.99795,0.79148,5.03711,0.09021
1768583133.36115,0.87946,5.01715,0.69259,5.05193,0.17516
1768583133.46408,0.86467,5.01924,0.59342,5.06477,0.01543
1768583133.56620,0.68109,5.04165,0.49401,5.07563,0.16494
1768583133.65125,0.65674,5.04873,0.39440,5.08449,0.09310
1768583133.75681,0.48076,5.04972,0.29464,5.09136,0.02480
1768583133.85024,0.41778,5.07621,0.19476,5.09624,0.15604
1768583133.95075,0.34999,5.08026,0.09481,5.09911,0.12709
1768583134.06129,0.31994,5.07425,-0.00519,5.09999,0.17440
1768583134.17513,0.26605,5.06609,-0.10518,5.09887,0.12263
1768583134.26039,0.11430,5.07238,-0.20513,5.09574,0.08556
1768583134.36054,-0.12019,5.08552,-0.30500,5.09062,0.16477
1768583134.45705,-0.14037,5.09733,-0.40474,5.08350,0.15736
1768583134.56467,-0.24790,5.09634,-0.50432,5.07439,0.20408
1768583134.64939,-0.30089,5.09067,-0.60370,5.06329,0.12391
1768583134.77742,-0.48108,5.08105,-0.70284,5.05021,0.08177
1768583134.85395,-0.52288,5.07571,-0.80170,5.03514,0.25924
1768583134.94939,-0.54577,5.07641,-0.90024,5.01810,0.25446
1768583135.06019,-0.54913,5.06611,-0.99841,4.99909,0.19910
1768583135.15657,-0.70219,5.03861,-1.09619,4.97813,0.14255
1768583135.25509,-0.95365,4.97998,-1.19352,4.95521,0.19641
1768583135.35079,-0.99791,4.97287,-1.29038,4.93035,0.03433
1768583135.46098,-1.16104,4.94411,-1.38672,4.90356,0.02939
1768583135.55575,-1.30119,4.90302,-1.48251,4.87484,0.06668
1768583135.64910,-1.41583,4.87420,-1.57771,4.84422,0.08034
1768583135.77492,-1.49753,4.84937,-1.67227,4.81170,0.10626
1768583135.86260,-1.57236,4.84788,-1.76616,4.77729,0.10066
1768583135.97544,-1.67626,4.82256,-1.85935,4.74102,0.08258
1768583136.05336,-1.78416,4.77517,-1.95179,4.70289,0.09270
1768583136.16667,-1.94832,4.71501,-2.04345,4.66291,0.14203
1768583136.26044,-2.08834,4.66379,-2.13429,4.62111,0.19608
1768583136.36263,-1.96594,4.72163,-2.22428,4.57751,0.24503
1768583136.45452,-2.00821,4.69305,-2.31338,4.53211,0.07148
1768583136.56308,-2.16575,4.61854,-2.40156,4.48494,0.02733
1768583136.65624,-2.42427,4.50014,-2.48877,4.43601,0.09139
1768583136.75107,-2.44573,4.51663,-2.57499,4.38535,0.08357
1768583136.88205,-2.54043,4.46144,-2.66017,4.33298,0.12307
1768583136.96616,-2.56779,4.41429,-2.74429,4.27891,0.01376
1768583137.05165,-2.66604,4.34542,-2.82732,4.22317,0.07831
1768583137.15416,-2.77628,4.28257,-2.90921,4.16579,0.03839
1768583137.24843,-2.86469,4.21437,-2.98994,4.10677,0.06685
1768583137.35990,-2.97412,4.14982,-3.06947,4.04616,0.06628
1768583137.45455,-2.94186,4.15240,-3.14777,3.98396,0.09398
1768583137.55658,-3.08405,4.05303,-3.22482,3.92021,0.09294
1768583137.66257,-3.15770,3.98450,-3.30057,3.85494,0.02974
1768583137.75355,-3.20945,3.94567,-3.37501,3.78816,0.02608
1768583137.88601,-3.31683,3.83454,-3.44809,3.71991,0.11657
1768583137.95810,-3.35367,3.78827,-3.51979,3.65021,0.10038
1768583138.08555,-3.42648,3.68721,-3.59009,3.57909,0.07318
1768583138.15501,-3.44813,3.66505,-3.65895,3.50657,0.18860
1768583138.24813,-3.44122,3.69487,-3.72634,3.43270,0.13877
1768583138.34998,-3.54623,3.58752,-3.79225,3.35749,0.12287
1768583138.46284,-3.62760,3.50582,-3.85663,3.28098,0.12845
1768583138.62573,-3.68775,3.43219,-3.91948,3.20319,0.18464
1768583138.65102,-3.73276,3.41790,-3.98075,3.12417,0.12828
1768583138.75598,-3.83554,3.30019,-4.04044,3.04393,0.13574
1768583138.85683,-3.96050,3.15364,-4.09850,2.96252,0.00550
1768583138.95213,-4.09331,2.96069,-4.15493,2.87996,0.01116
1768583139.04834,-4.09185,2.97148,-4.20970,2.79630,0.03818
1768583139.15018,-4.17769,2.81711,-4.26278,2.71155,0.14064
1768583139.25043,-4.10692,2.89230,-4.31415,2.62576,0.32114
1768583139.35511,-4.12469,2.88506,-4.36380,2.53895,0.23138
1768583139.45852,-4.16492,2.80258,-4.41170,2.45118,0.21242
1768583139.55320,-4.22865,2.70284,-4.45784,2.36246,0.30622
1768583139.70340,-4.28029,2.61194,-4.50219,2.27283,0.33263
1768583139.76593,-4.32745,2.55586,-4.54475,2.18234,0.20629
1768583139.85252,-4.38511,2.44267,-4.58548,2.09102,0.09859
1768583139.97243,-4.52310,2.16736,-4.62438,1.99889,0.07992
1768583140.04870,-4.53212,2.15051,-4.66143,1.90601,0.09553
1768583140.15080,-4.61797,1.99108,-4.69662,1.81241,0.11388
1768583140.26904,-4.66349,1.92137,-4.72993,1.71812,0.19892
1768583140.36844,-4.66790,1.90713,-4.76134,1.62319,0.11270
1768583140.45431,-4.72973,1.73136,-4.79085,1.52764,0.09199
1768583140.55390,-4.79205,1.53647,-4.81844,1.43152,0.09864
1768583140.66210,-4.81742,1.43265,-4.84411,1.33488,0.00092
1768583140.75009,-4.81934,1.43173,-4.86783,1.23773,0.05851
1768583140.86955,-4.85374,1.27716,-4.88961,1.14013,0.25306
1768583140.95735,-4.83032,1.38615,-4.90944,1.04212,0.03666
1768583141.04774,-4.90395,1.10639,-4.92730,0.94373,0.18425
1768583141.18473,-4.96132,0.76265,-4.94318,0.84500,0.19557
1768583141.24891,-4.99001,0.65512,-4.95710,0.74598,0.14884
1768583141.35355,-5.01053,0.60706,-4.96902,0.64669,0.16155
1768583141.45412,-5.00556,0.59187,-4.97896,0.54719,0.09978
1768583141.54958,-5.02209,0.45721,-4.98691,0.44751,0.08130
1768583141.65125,-4.98726,0.62806,-4.99286,0.34769,0.07779
1768583141.76280,-4.98344,0.52522,-4.99682,0.24777,0.11762
1768583141.86126,-4.97791,0.36386,-4.99877,0.14779,0.10429
1768583141.95411,-4.98396,0.14427,-4.99873,0.04779,0.03702
1768583142.05492,-4.98771,0.11246,-4.99668,-0.05219,0.06488
1768583142.14893,-4.99371,0.01262,-4.99264,-0.15211,0.00777
1768583142.25449,-4.99739,-0.04445,-4.98660,-0.25192,0.04050
1768583142.36454,-5.00107,-0.11249,-4.97856,-0.35160,0.11878
1768583142.45371,-5.00360,-0.13437,-4.96854,-0.45109,0.26237
1768583142.58175,-5.00202,-0.19087,-4.95652,-0.55037,0.15280
1768583142.65168,-4.99795,-0.30115,-4.94253,-0.64938,0.12691
1768583142.75565,-4.97128,-0.52577,-4.92655,-0.74809,0.09173
1768583142.84979,-4.98672,-0.56900,-4.90860,-0.84647,0.10100
1768583142.95261,-4.95998,-0.65279,-4.88869,-0.94446,0.02146
1768583143.05662,-4.91545,-0.86681,-4.86683,-1.04204,0.05988
1768583143.14957,-4.90038,-1.00319,-4.84302,-1.13916,0.05339
1768583143.25678,-4.88850,-0.99325,-4.81727,-1.23579,0.04469
1768583143.35121,-4.84819,-1.09478,-4.78959,-1.33188,0.10687
1768583143.45453,-4.84778,-1.13337,-4.75999,-1.42740,0.00670
1768583143.57489,-4.79340,-1.32637,-4.72850,-1.52231,0.11129
1768583143.64924,-4.76098,-1.41587,-4.69511,-1.61657,0.03050
1768583143.76956,-4.70898,-1.54574,-4.65984,-1.71014,0.09706
1768583143.85038,-4.70939,-1.62669,-4.62271,-1.80299,0.07990
1768583143.98048,-4.70062,-1.64144,-4.58372,-1.89508,0.14267
1768583144.05745,-4.64483,-1.76615,-4.54291,-1.98637,0.02712
1768583144.15175,-4.56743,-1.91676,-4.50028,-2.07682,0.05047
1768583144.25473,-4.56907,-1.94320,-4.45584,-2.16641,0.03947
1768583144.35538,-4.47629,-2.13264,-4.40963,-2.25508,0.08930
1768583144.44745,-4.41135,-2.24383,-4.36165,-2.34282,0.07936
1768583144.55471,-4.41289,-2.28222,-4.31192,-2.42958,0.01076
1768583144.65203,-4.31792,-2.43850,-4.26047,-2.51532,0.09718
1768583144.76328,-4.26927,-2.51689,-4.20731,-2.60002,0.10536
1768583144.85762,-4.27402,-2.51846,-4.15248,-2.68364,0.10587
1768583144.94912,-4.09818,-2.77453,-4.09598,-2.76615,0.06777
1768583145.06010,-4.12507,-2.74563,-4.03784,-2.84751,0.16886
1768583145.15320,-4.00766,-2.91007,-3.97808,-2.92769,0.16437
1768583145.24967,-4.08804,-2.80552,-3.91674,-3.00667,0.24398
1768583145.34931,-4.07530,-2.82123,-3.85383,-3.08439,0.02684
1768583145.44959,-3.92179,-3.03303,-3.78937,-3.16085,0.07779
1768583145.54792,-3.91861,-3.04133,-3.72340,-3.23600,0.03697
1768583145.65130,-3.73541,-3.27096,-3.65594,-3.30981,0.14661
1768583145.77123,-3.64707,-3.36117,-3.58702,-3.38227,0.06033
1768583145.85724,-3.64513,-3.36609,-3.51666,-3.45333,0.08307
1768583145.95406,-3.55586,-3.45927,-3.44489,-3.52296,0.04421
1768583146.05862,-3.48765,-3.51174,-3.37175,-3.59115,0.13722
1768583146.75272,-3.48811,-3.51842,-3.29726,-3.65786,0.11425
1768583146.84810,-3.29974,-3.67985,-3.22145,-3.72307,0.06137
1768583146.96608,-3.17603,-3.76435,-3.14435,-3.78675,0.22442
1768583147.05662,-2.97571,-3.93483,-3.06599,-3.84888,0.08094
1768583147.17030,-2.99972,-3.89535,-2.98640,-3.90943,0.11667
1768583147.25575,-2.90006,-3.98789,-2.90562,-3.96837,0.14130
1768583147.35394,-2.87449,-3.99568,-2.82368,-4.02568,0.07581
1768583147.44876,-2.76296,-4.07108,-2.74060,-4.08135,0.11211
1768583147.55095,-2.73556,-4.09499,-2.65643,-4.13534,0.05459
1768583147.65236,-2.63235,-4.18433,-2.57120,-4.18764,0.30651
1768583147.74985,-2.41826,-4.32827,-2.48494,-4.23822,0.23414
1768583147.85392,-2.40385,-4.35138,-2.39769,-4.28707,0.09664
1768583147.96088,-2.42831,-4.31652,-2.30947,-4.33416,0.05379
1768583148.09593,-2.37252,-4.33461,-2.22033,-4.37948,0.06152
1768583148.15769,-2.19951,-4.43737,-2.13030,-4.42301,0.03088
1768583148.25804,-2.12673,-4.45368,-2.03942,-4.46473,0.09164
1768583148.36614,-2.12785,-4.44069,-1.94773,-4.50462,0.04717
1768583148.44950,-2.00274,-4.49437,-1.85525,-4.54267,0.07140
1768583148.55772,-1.89244,-4.54981,-1.76203,-4.57887,0.10038
1768583148.64889,-1.77447,-4.60226,-1.66811,-4.61319,0.06134
1768583148.75244,-1.70378,-4.59807,-1.57352,-4.64563,0.16411
1768583148.84895,-1.73253,-4.60503,-1.47830,-4.67616,0.15312
1768583148.95037,-1.72429,-4.61889,-1.38248,-4.70479,0.14732
1768583149.05466,-1.62345,-4.65102,-1.28612,-4.73150,0.19913
1768583149.15169,-1.48287,-4.70079,-1.18924,-4.75627,0.15187
1768583149.25860,-1.43655,-4.71064,-1.09188,-4.77911,0.20440
1768583149.37472,-1.39012,-4.71852,-0.99409,-4.79999,0.27500
1768583149.46526,-1.26416,-4.74817,-0.89589,-4.81891,0.26728
1768583149.56046,-1.15578,-4.75646,-0.79734,-4.83586,0.09868
1768583149.65405,-0.80245,-4.78718,-0.69847,-4.85084,0.04622
1768583149.77063,-0.80200,-4.78988,-0.59932,-4.86384,0.04074
1768583149.85128,-0.58824,-4.82464,-0.49993,-4.87485,0.09987
1768583149.94990,-0.50102,-4.84621,-0.40034,-4.88387,0.05246
1768583150.06763,-0.53019,-4.83199,-0.30059,-4.89090,0.14984
1768583150.14777,-0.54060,-4.83114,-0.20072,-4.89594,0.09936
1768583150.26530,-0.38802,-4.84370,-0.10077,-4.89897,0.22697
1768583150.34816,-0.32358,-4.85573,-0.00078,-4.90001,0.13718
1768583150.45331,-0.23770,-4.89073,0.09922,-4.89904,0.16901
1768583150.55491,-0.16952,-4.89064,0.19917,-4.89608,0.07593
1768583150.65618,0.02358,-4.89242,0.29905,-4.89112,0.24245
1768583150.74958,0.05676,-4.89994,0.39880,-4.88416,0.17119
1768583150.84958,0.12792,-4.88639,0.49840,-4.87520,0.09349
1768583150.94822,0.30741,-4.86450,0.59780,-4.86426,0.07396
1768583151.06021,0.56777,-4.84956,0.69696,-4.85133,0.09676
1768583151.15486,0.79372,-4.85190,0.79584,-4.83643,0.02307
1768583151.25337,0.81605,-4.84755,0.89440,-4.81954,0.08633
1768583151.36883,0.81587,-4.85540,0.99261,-4.80069,0.04821
1768583151.45106,0.95481,-4.83062,1.09042,-4.77988,0.24759
1768583151.55459,0.75340,-4.86459,1.18779,-4.75712,0.34701
1768583151.66767,0.84798,-4.82743,1.28469,-4.73241,0.37826
1768583151.75186,0.91468,-4.81102,1.38107,-4.70577,0.29887
1768583151.86435,0.99181,-4.79197,1.47691,-4.67721,0.32361
1768583151.97790,1.15999,-4.74269,1.57215,-4.64674,0.29323
1768583152.05038,1.29020,-4.72729,1.66676,-4.61437,0.34250
1768583152.17848,1.34323,-4.72678,1.76071,-4.58012,0.30959
1768583152.26121,1.46111,-4.65813,1.85395,-4.54399,0.38292
1768583152.35862,1.48569,-4.64892,1.94646,-4.50600,0.28113
