# num_particles=1000
time,x_est,y_est,x_gt,y_gt,rmse
1768587253.05417,-2.02375,4.63330,-2.09933,4.63746,0.05530
1768587253.15033,-2.01489,4.62367,-2.18965,4.59455,0.10321
1768587253.25143,-2.17229,4.56446,-2.27910,4.54984,0.24574
1768587253.35030,-2.40239,4.47153,-2.36764,4.50335,0.10341
1768587253.45921,-2.36787,4.49678,-2.45522,4.45510,0.04331
1768587253.55846,-2.40899,4.49048,-2.54183,4.40511,0.00798
1768587253.67431,-2.46239,4.45859,-2.62742,4.35339,0.06736
1768587253.74807,-2.57355,4.39384,-2.71195,4.29998,0.04868
1768587253.85118,-2.59174,4.38651,-2.79541,4.24488,0.15012
1768587253.94816,-2.84584,4.23210,-2.87774,4.18813,0.05818
1768587254.05742,-2.83559,4.22823,-2.95892,4.12974,0.06295
1768587254.15662,-2.93458,4.16106,-3.03892,4.06974,0.06856
1768587254.25040,-2.99333,4.12095,-3.11770,4.00815,0.04065
1768587254.35117,-3.01030,4.09861,-3.19523,3.94500,0.02601
1768587254.45550,-3.14370,4.00909,-3.27149,3.88031,0.07227
1768587254.57253,-3.22840,3.93834,-3.34644,3.81411,0.04695
1768587254.64806,-3.23294,3.90711,-3.42004,3.74642,0.08577
1768587254.75293,-3.34832,3.79345,-3.49228,3.67728,0.04137
1768587254.84806,-3.38344,3.76570,-3.56313,3.60670,0.10641
1768587254.95193,-3.55968,3.59493,-3.63254,3.53472,0.02381
1768587255.04799,-3.56994,3.58389,-3.70051,3.46137,0.19896
1768587255.15408,-3.49301,3.67655,-3.76699,3.38667,0.05784
1768587255.25189,-3.64887,3.48743,-3.83196,3.31066,0.13792
1768587255.35230,-3.66627,3.48090,-3.89541,3.23336,0.17899
1768587255.44990,-3.71257,3.44402,-3.95729,3.15481,0.31334
1768587255.55170,-3.75361,3.39293,-4.01759,3.07504,0.31670
1768587255.65108,-3.76865,3.40919,-4.07629,2.99408,0.36652
1768587255.75141,-3.80283,3.37205,-4.13335,2.91196,0.47190
1768587255.85495,-3.87122,3.30437,-4.18876,2.82872,0.28394
1768587255.95525,-3.99791,3.16152,-4.24249,2.74438,0.29332
1768587256.05479,-4.10478,3.00337,-4.29452,2.65899,0.20567
1768587256.14985,-4.15379,2.92995,-4.34484,2.57257,0.16027
1768587256.25198,-4.22345,2.80264,-4.39342,2.48517,0.11773
1768587256.35260,-4.30606,2.68374,-4.44024,2.39681,0.10206
1768587256.44855,-4.34508,2.57505,-4.48529,2.30753,0.15648
1768587256.55219,-4.35496,2.52801,-4.52854,2.21737,0.25780
1768587256.64898,-4.40654,2.44448,-4.56998,2.12636,0.15541
1768587256.75880,-4.45150,2.35234,-4.60959,2.03454,0.11767
1768587256.84866,-4.55688,2.13975,-4.64735,1.94195,0.04518
1768587256.95268,-4.62337,1.99152,-4.68326,1.84862,0.04648
1768587257.04803,-4.66384,1.89084,-4.71729,1.75459,0.00600
1768587257.14909,-4.68610,1.85391,-4.74944,1.65990,0.07718
1768587257.26270,-4.71449,1.83172,-4.77969,1.56459,0.14618
1768587257.35196,-4.72477,1.80399,-4.80802,1.46869,0.20490
1768587257.44822,-4.71388,1.75863,-4.83443,1.37224,0.10691
1768587257.54992,-4.76555,1.56680,-4.85891,1.27528,0.07054
1768587257.65081,-4.79883,1.43313,-4.88144,1.17786,0.22955
1768587257.75090,-4.80846,1.39550,-4.90202,1.08000,0.14626
1768587257.85105,-4.84523,1.21478,-4.92064,0.98175,0.01237
1768587257.94924,-4.89016,1.08352,-4.93729,0.88315,0.05447
1768587258.05307,-4.92625,0.92757,-4.95196,0.78423,0.05748
1768587258.15633,-4.91880,0.93757,-4.96465,0.68504,0.12680
1768587258.24937,-4.95867,0.65761,-4.97536,0.58562,0.02285
1768587258.34850,-4.94892,0.66847,-4.98408,0.48600,0.02627
1768587258.45615,-4.96397,0.60929,-4.99080,0.38623,0.06828
1768587258.55357,-4.97579,0.41823,-4.99553,0.28634,0.02009
1768587258.65118,-4.97843,0.37040,-4.99825,0.18638,0.04831
1768587258.75884,-5.00937,0.24006,-4.99898,0.08638,0.04356
1768587258.84880,-4.99605,0.22988,-4.99771,-0.01361,0.25545
1768587258.95317,-5.00740,-0.16893,-4.99444,-0.11355,0.03458
1768587259.04797,-5.01815,-0.13872,-4.98917,-0.21341,0.21273
1768587259.15707,-5.00007,-0.32620,-4.98190,-0.31314,0.24444
1768587259.24920,-4.97944,-0.55757,-4.97264,-0.41271,0.21923
1768587259.34891,-4.98103,-0.53238,-4.96140,-0.51208,0.09902
1768587259.45377,-4.96601,-0.51151,-4.94816,-0.61120,0.02001
1768587259.55929,-4.94530,-0.63100,-4.93295,-0.71003,0.11124
1768587259.65075,-4.96536,-0.60361,-4.91576,-0.80854,0.02425
1768587259.74905,-4.93378,-0.68580,-4.89661,-0.90669,0.02620
1768587259.85207,-4.91537,-0.83474,-4.87550,-1.00443,0.19261
1768587259.95138,-4.92619,-0.81862,-4.85244,-1.10174,0.07337
1768587260.04877,-4.89504,-0.93372,-4.82743,-1.19856,0.07453
1768587260.14917,-4.86286,-1.02794,-4.80050,-1.29486,0.15054
1768587260.24805,-4.87093,-1.05444,-4.77164,-1.39060,0.16394
1768587260.35958,-4.85721,-1.14104,-4.74088,-1.48575,0.02651
1768587260.45413,-4.78286,-1.41462,-4.70822,-1.58027,0.03087
1768587260.55230,-4.71999,-1.50847,-4.67367,-1.67411,0.02218
1768587260.65047,-4.71845,-1.56059,-4.63726,-1.76724,0.20502
1768587260.75271,-4.71197,-1.57632,-4.59899,-1.85963,0.23710
1768587260.85078,-4.71451,-1.54308,-4.55888,-1.95123,0.14805
1768587260.95056,-4.64750,-1.71975,-4.51694,-2.04201,0.21194
1768587261.05368,-4.62645,-1.75035,-4.47320,-2.13193,0.41999
1768587261.15472,-4.64185,-1.74728,-4.42767,-2.22097,0.20720
1768587261.24764,-4.55126,-1.94000,-4.38037,-2.30907,0.24125
1768587261.34916,-4.50842,-1.99363,-4.33132,-2.39621,0.13935
1768587261.45207,-4.42536,-2.17718,-4.28053,-2.48235,0.19650
1768587261.55330,-4.40418,-2.21372,-4.22803,-2.56746,0.05598
1768587261.65177,-4.27374,-2.42679,-4.17384,-2.65150,0.11877
1768587261.75027,-4.25837,-2.45263,-4.11798,-2.73444,0.26832
1768587261.85106,-4.25652,-2.50465,-4.06047,-2.81625,0.06911
1768587261.94998,-4.15976,-2.67939,-4.00134,-2.89689,0.06582
1768587262.06815,-4.04645,-2.84896,-3.94060,-2.97633,0.07772
1768587262.14862,-3.98350,-2.91153,-3.87829,-3.05454,0.03981
1768587262.25014,-3.91327,-3.00528,-3.81443,-3.13149,0.04951
1768587262.35204,-3.90864,-3.01543,-3.74904,-3.20715,0.16843
1768587262.46356,-3.85164,-3.07357,-3.68215,-3.28148,0.12542
1768587262.55571,-3.81969,-3.10352,-3.61379,-3.35447,0.13454
1768587262.64774,-3.69973,-3.25096,-3.54398,-3.42607,0.00993
1768587262.74993,-3.53530,-3.43088,-3.47276,-3.49626,0.04858
1768587262.85323,-3.56345,-3.38156,-3.40014,-3.56501,0.18666
1768587262.96394,-3.53119,-3.43208,-3.32617,-3.63229,0.06592
1768587263.05208,-3.27946,-3.67881,-3.25086,-3.69809,0.05863
1768587263.15219,-3.28688,-3.67581,-3.17425,-3.76236,0.08398
1768587263.25792,-3.10630,-3.81169,-3.09638,-3.82509,0.15883
1768587263.35194,-2.96868,-3.91954,-3.01726,-3.88625,0.12823
1768587263.44807,-2.98793,-3.89352,-2.93694,-3.94581,0.08827
1768587263.55087,-2.94195,-3.93228,-2.85544,-4.00375,0.10143
1768587263.65186,-2.85483,-4.00536,-2.77280,-4.06006,0.15878
1768587263.74992,-2.71739,-4.08220,-2.68905,-4.11470,0.01924
1768587263.85147,-2.79095,-4.05369,-2.60422,-4.16765,0.18831
1768587263.95517,-2.85134,-4.01920,-2.51835,-4.21890,0.06144
1768587264.05688,-2.64470,-4.12143,-2.43148,-4.26842,0.13001
1768587264.15539,-2.53361,-4.18798,-2.34363,-4.31619,0.08968
1768587264.25232,-2.49437,-4.20449,-2.25484,-4.36220,0.16041
1768587264.36184,-2.47189,-4.21987,-2.16515,-4.40642,0.18255
1768587264.46836,-2.32031,-4.31025,-2.07460,-4.44884,0.10858
1768587264.55305,-2.15700,-4.37813,-1.98321,-4.48944,0.06322
1768587264.65418,-2.12758,-4.41435,-1.89103,-4.52820,0.15606
1768587264.74815,-2.12250,-4.41906,-1.79810,-4.56512,0.14287
1768587264.85659,-2.00215,-4.43840,-1.70444,-4.60016,0.19482
1768587264.95629,-1.96387,-4.46276,-1.61010,-4.63333,0.28829
1768587265.06125,-1.87159,-4.51193,-1.51512,-4.66460,0.13846
1768587265.14891,-1.37735,-4.67838,-1.41953,-4.69397,0.11801
1768587265.25471,-1.39853,-4.68285,-1.32338,-4.72142,0.03547
1768587265.35207,-1.44716,-4.67173,-1.22669,-4.74694,0.06870
1768587265.45130,-1.25467,-4.72087,-1.12951,-4.77052,0.22822
1768587265.56739,-1.00088,-4.78007,-1.03188,-4.79216,0.27905
1768587265.65255,-0.85755,-4.83301,-0.93384,-4.81184,0.22978
1768587265.75276,-0.70608,-4.84225,-0.83542,-4.82955,0.26577
1768587265.84820,-0.67059,-4.84837,-0.73667,-4.84529,0.04080
1768587265.95313,-0.69756,-4.85689,-0.63762,-4.85906,0.05728
1768587266.05487,-0.67951,-4.84162,-0.53832,-4.87083,0.11669
1768587266.16018,-0.65346,-4.85188,-0.43880,-4.88063,0.06009
1768587266.25447,-0.49112,-4.85109,-0.33911,-4.88843,0.02307
1768587266.35150,-0.42762,-4.86045,-0.23928,-4.89423,0.05690
1768587266.45222,-0.28356,-4.87608,-0.13935,-4.89804,0.13076
1768587266.55627,-0.26976,-4.88848,-0.03937,-4.89984,0.08810
1768587266.66596,-0.22551,-4.87962,0.06063,-4.89965,0.26116
1768587266.75144,-0.19993,-4.88190,0.16060,-4.89746,0.08377
1768587266.85702,-0.01653,-4.86702,0.26051,-4.89327,0.06305
1768587266.95513,0.21617,-4.86766,0.36032,-4.88708,0.01822
1768587267.04963,0.24800,-4.88003,0.45998,-4.87890,0.09083
1768587267.15452,0.27141,-4.86852,0.55946,-4.86872,0.16426
1768587267.25510,0.29578,-4.87460,0.65872,-4.85656,0.11856
1768587267.35052,0.44093,-4.86635,0.75771,-4.84241,0.18614
1768587267.45738,0.47271,-4.86380,0.85640,-4.82629,0.21684
1768587267.58541,0.63996,-4.83939,0.95475,-4.80820,0.29013
1768587267.65856,0.66722,-4.84700,1.05271,-4.78815,0.13355
1768587267.74775,0.82300,-4.83009,1.15026,-4.76613,0.01768
1768587267.85498,1.03603,-4.79402,1.24735,-4.74218,0.16141
1768587267.95625,1.09456,-4.79425,1.34393,-4.71628,0.08961
1768587268.04888,1.43310,-4.70734,1.43998,-4.68846,0.09728
1768587268.15382,1.44048,-4.70430,1.53546,-4.65873,0.12531
1768587268.25050,1.56108,-4.65623,1.63032,-4.62709,0.17048
1768587268.36116,1.78394,-4.55316,1.72453,-4.59356,0.12087
1768587268.45297,1.72889,-4.55712,1.81805,-4.55815,0.09177
1768587268.55420,1.72628,-4.55885,1.91084,-4.52088,0.03311
1768587268.65164,1.82133,-4.52521,2.00287,-4.48176,0.07035
1768587268.75064,1.84195,-4.53512,2.09410,-4.44081,0.08885
1768587268.85416,1.91441,-4.49007,2.18449,-4.39805,0.17274
1768587268.94829,2.02385,-4.46156,2.27401,-4.35348,0.08414
1768587269.05120,2.10407,-4.42278,2.36262,-4.30713,0.04603
1768587269.15872,2.22895,-4.36290,2.45028,-4.25902,0.12062
1768587269.24835,2.33407,-4.29130,2.53697,-4.20917,0.16898
1768587269.34918,2.38074,-4.27357,2.62264,-4.15759,0.25137
1768587269.44940,2.39640,-4.26714,2.70726,-4.10431,0.17023
1768587269.54931,2.47511,-4.24251,2.79080,-4.04935,0.12405
1768587269.66104,2.59635,-4.15986,2.87322,-3.99272,0.27383
1768587269.75052,2.63014,-4.11880,2.95450,-3.93446,0.11333
1768587269.87970,2.95503,-3.91429,3.03459,-3.87459,0.03899
1768587269.95368,2.98200,-3.90682,3.11347,-3.81313,0.30122
1768587270.05356,2.87996,-4.00340,3.19111,-3.75010,0.24364
1768587270.15184,3.00761,-3.91039,3.26746,-3.68553,0.09252
1768587270.25111,3.12678,-3.81660,3.34252,-3.61945,0.21015
1768587270.35166,3.10982,-3.82449,3.41623,-3.55188,0.39640
1768587270.45781,3.12370,-3.81938,3.48858,-3.48285,0.25980
1768587270.55457,3.23685,-3.73982,3.55954,-3.41239,0.26959
1768587270.65504,3.38316,-3.61627,3.62907,-3.34052,0.21684
1768587270.74934,3.41965,-3.57807,3.69715,-3.26727,0.21475
1768587270.85059,3.48466,-3.49946,3.76375,-3.19268,0.25157
1768587270.94823,3.59799,-3.38192,3.82885,-3.11677,0.18850
1768587271.05203,3.63891,-3.33392,3.89241,-3.03958,0.26155
1768587271.14863,3.73142,-3.24571,3.95442,-2.96113,0.05680
1768587271.24809,3.85973,-3.08604,4.01485,-2.88145,0.06451
1768587271.36616,3.91275,-3.01037,4.07367,-2.80058,0.17712
1768587271.44969,3.96558,-2.94090,4.13086,-2.71856,0.05438
1768587271.54855,4.09820,-2.75205,4.18641,-2.63540,0.15611
1768587271.65180,4.09136,-2.75925,4.24027,-2.55115,0.05861
1768587271.75356,4.14367,-2.67551,4.29244,-2.46584,0.17233
1768587271.84894,4.18112,-2.59739,4.34290,-2.37951,0.12350
1768587271.95100,4.21777,-2.56421,4.39162,-2.29218,0.18353
1768587272.05055,4.24341,-2.53373,4.43858,-2.20389,0.20397
1768587272.14899,4.32272,-2.37176,4.48377,-2.11469,0.05589
1768587272.24842,4.43265,-2.14832,4.52716,-2.02459,0.12192
1768587272.35760,4.52363,-1.99947,4.56874,-1.93365,0.12538
1768587272.45358,4.56685,-1.90566,4.60850,-1.84190,0.06630
1768587272.55878,4.63335,-1.78043,4.64641,-1.74936,0.14619
1768587272.65241,4.67943,-1.71407,4.68247,-1.65609,0.03799
1768587272.74919,4.66550,-1.71651,4.71665,-1.56212,0.01124
1768587272.85057,4.69164,-1.66259,4.74895,-1.46748,0.04591
1768587272.95344,4.73302,-1.51922,4.77935,-1.37221,0.15278
1768587273.04982,4.74249,-1.52048,4.80783,-1.27636,0.12391
1768587273.15238,4.74928,-1.49242,4.83440,-1.17995,0.04314
1768587273.25752,4.81366,-1.31910,4.85903,-1.08303,0.04439
1768587273.35981,4.86375,-1.12717,4.88172,-0.98564,0.07665
1768587273.45129,4.87813,-1.00880,4.90245,-0.88782,0.01757
1768587273.55557,4.87880,-1.00297,4.92123,-0.78960,0.21282
1768587273.65112,4.86623,-0.99519,4.93803,-0.69102,0.07998
1768587273.75253,4.93889,-0.71159,4.95286,-0.59213,0.02800
1768587273.87077,4.92646,-0.71652,4.96572,-0.49296,0.20236
1768587273.95103,4.93520,-0.69301,4.97658,-0.39356,0.15391
1768587274.05404,4.94541,-0.64553,4.98546,-0.29395,0.20776
1768587274.15085,4.94504,-0.59890,4.99234,-0.19419,0.24686
1768587274.24796,4.95217,-0.53856,4.99722,-0.09431,0.15636
1768587274.35805,4.95420,-0.34583,5.00011,0.00565,0.07966
1768587274.45780,4.96513,-0.16722,5.00100,0.10564,0.11548
1768587274.55025,4.99902,-0.10983,4.99988,0.20563,0.13480
1768587274.65076,4.99146,-0.02882,4.99677,0.30558,0.12196
1768587274.75291,4.99242,0.08390,4.99166,0.40545,0.11666
1768587274.85344,4.97814,0.19042,4.98455,0.50520,0.16980
1768587274.95262,4.99843,0.23579,4.97545,0.60478,0.19039
1768587275.05131,4.99360,0.31502,4.96436,0.70416,0.32864
1768587275.15041,4.98343,0.37607,4.95129,0.80330,0.01406
1768587275.25298,4.95145,0.70970,4.93623,0.90216,0.07490
1768587275.35812,4.94972,0.72842,4.91920,1.00070,0.06396
1768587275.45281,4.91842,0.96358,4.90021,1.09887,0.04060
1768587275.55234,4.89169,1.03055,4.87925,1.19665,0.05577
1768587275.65688,4.89008,1.04403,4.85634,1.29399,0.06600
1768587275.75636,4.83948,1.23018,4.83150,1.39085,0.14664
1768587275.85133,4.83084,1.24421,4.80471,1.48720,0.08996
1768587275.95332,4.81779,1.30194,4.77601,1.58299,0.18444
1768587276.05184,4.77515,1.39855,4.74540,1.67819,0.05848
1768587276.15259,4.75439,1.52865,4.71289,1.77275,0.09987
1768587276.24774,4.75525,1.57880,4.67849,1.86665,0.15096
1768587276.35011,4.74223,1.62467,4.64223,1.95984,0.08998
1768587276.45674,4.69852,1.77893,4.60410,2.05228,0.02387
1768587276.57344,4.59992,2.07579,4.56414,2.14395,0.08255
1768587276.65794,4.59429,2.06710,4.52235,2.23480,0.14356
1768587276.75330,4.51353,2.27830,4.47875,2.32479,0.06557
1768587276.85142,4.49797,2.29567,4.43336,2.41390,0.09961
1768587276.95800,4.43368,2.41363,4.38620,2.50207,0.10644
1768587277.04822,4.44405,2.41272,4.33729,2.58929,0.25382
1768587277.14877,4.47278,2.37467,4.28664,2.67551,0.18029
1768587277.25089,4.43523,2.43792,4.23427,2.76071,0.16761
1768587277.35190,4.37471,2.53291,4.18022,2.84483,0.27015
1768587277.45185,4.32210,2.61495,4.12449,2.92786,0.21488
1768587277.54794,4.22389,2.73736,4.06711,3.00976,0.18364
1768587277.65165,4.16118,2.85205,4.00810,3.09050,0.15190
1768587277.75539,4.15117,2.88324,3.94750,3.17004,0.23239
1768587277.85413,4.07096,2.97315,3.88531,3.24835,0.12760
1768587277.95586,3.86781,3.26970,3.82157,3.32540,0.32249
1768587278.05085,3.67621,3.49387,3.75630,3.40116,0.20264
1768587278.16468,3.68763,3.47746,3.68953,3.47560,0.37547
1768587278.27479,3.49800,3.67366,3.62129,3.54869,0.14039
1768587278.35865,3.53056,3.65582,3.55159,3.62040,0.08369
1768587278.45527,3.51134,3.69377,3.48048,3.69071,0.17164
1768587278.54926,3.44880,3.75785,3.40798,3.75957,0.05645
1768587278.65122,3.46081,3.77944,3.33411,3.82698,0.07588
1768587278.75394,3.43326,3.83112,3.25891,3.89289,0.10736
1768587278.85475,3.28866,3.92424,3.18240,3.95728,0.12277
1768587278.95235,3.19029,3.99469,3.10462,4.02014,0.06820
1768587279.05485,3.16591,4.02346,3.02561,4.08142,0.07102
1768587279.15354,2.98670,4.14083,2.94538,4.14111,0.05658
1768587279.25631,2.99274,4.12748,2.86397,4.19919,0.19391
1768587279.35643,2.79301,4.26105,2.78142,4.25562,0.26001
1768587279.45591,2.66337,4.36460,2.69776,4.31040,0.16876
1768587279.55256,2.65972,4.37253,2.61302,4.36349,0.04050
1768587279.65194,2.64763,4.38450,2.52723,4.41487,0.12880
1768587279.75312,2.65216,4.38356,2.44043,4.46453,0.17167
1768587279.85052,2.59703,4.39418,2.35266,4.51244,0.08333
1768587279.94809,2.38127,4.52322,2.26395,4.55859,0.02400
1768587280.06765,2.37104,4.52787,2.17433,4.60295,0.02790
1768587280.14993,2.25774,4.58579,2.08384,4.64552,0.19765
1768587280.25503,2.26750,4.57249,1.99252,4.68626,0.04525
1768587280.35600,2.03472,4.70260,1.90040,4.72517,0.26339
1768587280.45078,2.15512,4.65815,1.80752,4.76223,0.28693
1768587280.55423,2.08901,4.70660,1.71392,4.79743,0.21896
1768587280.65999,2.02079,4.71261,1.61964,4.83074,0.10122
1768587280.74995,1.62730,4.84979,1.52471,4.86217,0.07652
1768587280.85368,1.55277,4.86794,1.42917,4.89169,0.08987
1768587280.95571,1.43855,4.88775,1.33305,4.91929,0.07018
1768587281.05740,1.40136,4.90317,1.23641,4.94497,0.10382
1768587281.15977,1.23390,4.95007,1.13927,4.96870,0.01756
1768587281.27470,1.15555,4.97527,1.04167,4.99049,0.12403
1768587281.34780,1.16436,4.97230,0.94366,5.01033,0.12268
1768587281.45422,1.16152,4.96430,0.84527,5.02820,0.05577
1768587281.55126,0.89389,5.00088,0.74654,5.04410,0.02280
1768587281.64774,0.83851,5.00642,0.64752,5.05802,0.09118
1768587281.75207,0.83225,5.01298,0.54824,5.06996,0.15640
1768587281.85763,0.70090,5.03594,0.44873,5.07991,0.09066
1768587281.95570,0.63588,5.04675,0.34905,5.08786,0.01598
1768587282.05193,0.43279,5.07880,0.24923,5.09383,0.00654
1768587282.15195,0.35344,5.09271,0.14931,5.09779,0.03473
1768587282.25458,0.21451,5.09396,0.04933,5.09976,0.15216
1768587282.35234,0.20145,5.10339,-0.05066,5.09973,0.06448
1768587282.45967,0.11372,5.10324,-0.15064,5.09769,0.01969
1768587282.55172,-0.16783,5.10730,-0.25056,5.09366,0.08783
1768587282.65012,-0.23522,5.12137,-0.35038,5.08763,0.11158
1768587282.75938,-0.24168,5.11282,-0.45005,5.07961,0.01189
1768587282.85220,-0.34477,5.09812,-0.54955,5.06959,0.03136
1768587282.94858,-0.52216,5.08488,-0.64882,5.05759,0.16385
1768587283.04804,-0.71339,5.06798,-0.74784,5.04360,0.17529
1768587283.14878,-0.82383,5.06751,-0.84655,5.02764,0.03310
1768587283.24872,-0.77891,5.05502,-0.94493,5.00970,0.05021
1768587283.35168,-0.80659,5.05803,-1.04293,4.98980,0.09554
1768587283.46664,-0.85994,5.05336,-1.14051,4.96795,0.02079
1768587283.55201,-1.14946,4.98672,-1.23763,4.94414,0.19858
1768587283.66257,-1.33763,4.94395,-1.33426,4.91840,0.04608
1768587283.74927,-1.29672,4.94513,-1.43036,4.89074,0.00843
1768587283.85246,-1.34171,4.92237,-1.52588,4.86115,0.01930
1768587283.95280,-1.44100,4.87464,-1.62079,4.82967,0.11799
1768587284.05206,-1.63017,4.80599,-1.71505,4.79629,0.09446
1768587284.15631,-1.62192,4.81203,-1.80863,4.76103,0.01588
1768587284.27510,-1.72598,4.78475,-1.90148,4.72391,0.02021
1768587284.35166,-1.79425,4.77522,-1.99357,4.68493,0.03806
1768587284.45267,-1.93856,4.73247,-2.08487,4.64413,0.04930
1768587284.55143,-1.94728,4.70186,-2.17533,4.60150,0.06380
1768587284.65892,-2.13926,4.61078,-2.26492,4.55708,0.06973
1768587284.74957,-2.19684,4.57221,-2.35360,4.51087,0.02562
1768587284.84791,-2.32811,4.50827,-2.44134,4.46290,0.11861
