# num_particles=1000
time,x_est,y_est,x_gt,y_gt,rmse
1768586755.55078,4.96428,0.58752,4.95744,0.75855,0.03924
1768586755.65125,4.93799,0.68252,4.94328,0.85754,0.14756
1768586755.74745,4.94049,0.71000,4.92714,0.95622,0.05315
1768586755.85242,4.96190,0.80776,4.90903,1.05457,0.01984
1768586755.95123,4.94000,0.94111,4.88896,1.15253,0.03372
1768586756.05030,4.90674,1.02093,4.86693,1.25007,0.11122
1768586756.15440,4.89088,1.14147,4.84296,1.34716,0.04778
1768586756.25324,4.88735,1.20688,4.81705,1.44374,0.07962
1768586756.35089,4.82842,1.42543,4.78921,1.53979,0.04235
1768586756.44988,4.80069,1.40467,4.75946,1.63526,0.04858
1768586756.55157,4.79039,1.49122,4.72781,1.73011,0.10333
1768586756.65273,4.77176,1.53266,4.69426,1.82431,0.12831
1768586756.75242,4.71746,1.69812,4.65884,1.91783,0.06365
1768586756.85081,4.68059,1.76215,4.62155,2.01062,0.15475
1768586756.95219,4.65924,1.86052,4.58242,2.10264,0.09395
1768586757.04777,4.61412,2.01420,4.54145,2.19386,0.12047
1768586757.15708,4.62361,1.98943,4.49867,2.28424,0.22520
1768586757.24992,4.57658,2.07295,4.45409,2.37376,0.12425
1768586757.35911,4.50726,2.16029,4.40773,2.46236,0.06922
1768586757.45146,4.41021,2.39318,4.35960,2.55001,0.04614
1768586757.55046,4.40405,2.41637,4.30973,2.63669,0.05829
1768586757.65887,4.30719,2.57552,4.25814,2.72235,0.16175
1768586757.75548,4.31840,2.57225,4.20485,2.80696,0.06227
1768586757.85003,4.27499,2.66240,4.14987,2.89049,0.03516
1768586757.95026,4.18454,2.83566,4.09323,2.97291,0.08135
1768586758.05362,4.13333,2.90212,4.03496,3.05417,0.05244
1768586758.14876,4.05593,3.00976,3.97507,3.13425,0.11712
1768586758.24732,3.99348,3.16370,3.91360,3.21312,0.05019
1768586758.34963,4.01323,3.16686,3.85056,3.29075,0.05403
1768586758.45198,3.87642,3.25232,3.78598,3.36710,0.00745
1768586758.55697,3.85779,3.29254,3.71988,3.44214,0.02689
1768586758.64826,3.81240,3.37204,3.65230,3.51584,0.06429
1768586758.75366,3.74597,3.38338,3.58326,3.58818,0.12702
1768586758.84780,3.66875,3.49424,3.51278,3.65912,0.09881
1768586758.94762,3.63363,3.50317,3.44090,3.72864,0.08320
1768586759.05037,3.56417,3.59368,3.36764,3.79671,0.13358
1768586759.15003,3.54798,3.64878,3.29304,3.86330,0.17155
1768586759.24992,3.49129,3.67780,3.21712,3.92838,0.30710
1768586759.35104,3.44114,3.71832,3.13992,3.99193,0.06336
1768586759.45548,3.26649,3.88866,3.06145,4.05393,0.14311
1768586759.55149,3.26165,3.91669,2.98177,4.11434,0.17632
1768586759.65386,3.21013,3.95913,2.90089,4.17315,0.11252
1768586759.75192,3.08428,4.06796,2.81885,4.23033,0.18952
1768586759.85910,2.97474,4.12255,2.73569,4.28586,0.04668
1768586759.96091,2.75873,4.24526,2.65143,4.33971,0.12729
1768586760.05369,2.75029,4.25953,2.56611,4.39187,0.17373
1768586760.15491,2.68707,4.26718,2.47977,4.44231,0.13752
1768586760.26093,2.58962,4.35958,2.39243,4.49101,0.05655
1768586760.34851,2.43742,4.45675,2.30414,4.53796,0.14628
1768586760.45007,2.42104,4.45003,2.21492,4.58313,0.09978
1768586760.55044,2.20793,4.56444,2.12482,4.62651,0.03561
1768586760.65649,2.18593,4.56246,2.03387,4.66808,0.04768
1768586760.76670,1.99429,4.69465,1.94211,4.70782,0.04439
1768586760.86076,2.02470,4.71152,1.84957,4.74572,0.12084
1768586760.95299,1.96570,4.71232,1.75630,4.78176,0.04013
1768586761.05208,1.88933,4.75120,1.66232,4.81593,0.11938
1768586761.15450,1.77750,4.78455,1.56767,4.84821,0.01608
1768586761.26528,1.67484,4.80584,1.47240,4.87859,0.02826
1768586761.35637,1.50061,4.87700,1.37654,4.90706,0.01780
1768586761.45741,1.48991,4.87537,1.28013,4.93361,0.03572
1768586761.55697,1.31549,4.92849,1.18321,4.95822,0.08261
1768586761.65025,1.19877,4.94796,1.08581,4.98089,0.02472
1768586761.76016,1.18999,4.93446,0.98799,5.00161,0.01613
1768586761.85883,1.00275,4.99510,0.88976,5.02037,0.11044
1768586761.95298,0.99753,4.99623,0.79118,5.03716,0.11465
1768586762.05765,0.90300,5.01180,0.69229,5.05197,0.13134
1768586762.15135,0.81876,5.01653,0.59312,5.06481,0.08259
1768586762.26015,0.77479,5.04821,0.49371,5.07566,0.05768
1768586762.34978,0.64595,5.08795,0.39410,5.08452,0.22906
1768586762.45116,0.62189,5.10862,0.29434,5.09138,0.13268
1768586762.54888,0.42323,5.12287,0.19446,5.09625,0.09412
1768586762.65197,0.38241,5.12458,0.09450,5.09912,0.06011
1768586762.75392,0.13435,5.09634,-0.00549,5.09999,0.09777
1768586762.85716,-0.00104,5.11988,-0.10548,5.09886,0.03112
1768586762.95375,-0.13435,5.11049,-0.20543,5.09573,0.07728
1768586763.05188,-0.12817,5.09411,-0.30530,5.09060,0.05458
1768586763.15600,-0.15086,5.09456,-0.40504,5.08348,0.02742
1768586763.24849,-0.28407,5.07325,-0.50462,5.07436,0.07459
1768586763.35153,-0.47938,5.07732,-0.60400,5.06326,0.03774
1768586763.45655,-0.57772,5.09033,-0.70314,5.05016,0.04220
1768586763.55186,-0.74520,5.04670,-0.80200,5.03509,0.16702
1768586763.65125,-0.86719,5.01880,-0.90053,5.01805,0.05665
1768586763.75967,-0.85644,5.01944,-0.99871,4.99903,0.05164
1768586763.84960,-0.95213,5.01600,-1.09648,4.97806,0.13858
1768586763.94865,-0.96273,5.01435,-1.19382,4.95514,0.08068
1768586764.05035,-1.02085,5.00617,-1.29067,4.93027,0.11187
1768586764.15296,-1.08343,4.97329,-1.38701,4.90347,0.00929
1768586764.24958,-1.28501,4.92290,-1.48280,4.87475,0.03358
1768586764.34960,-1.35357,4.90643,-1.57799,4.84413,0.07720
1768586764.45161,-1.50887,4.87851,-1.67255,4.81160,0.03948
1768586764.56119,-1.71180,4.81583,-1.76644,4.77719,0.08144
1768586764.65017,-1.83589,4.73465,-1.85963,4.74091,0.04580
1768586764.75311,-1.80253,4.74899,-1.95207,4.70277,0.08627
1768586764.84997,-1.92378,4.68322,-2.04373,4.66279,0.08437
1768586764.95009,-2.01747,4.64947,-2.13457,4.62098,0.00620
1768586765.04958,-2.04775,4.65807,-2.22455,4.57737,0.12995
1768586765.15007,-2.25320,4.56792,-2.31365,4.53197,0.08177
1768586765.25139,-2.29817,4.54178,-2.40182,4.48479,0.04271
1768586765.34949,-2.35203,4.51322,-2.48903,4.43586,0.05784
1768586765.46007,-2.44969,4.45234,-2.57524,4.38520,0.02999
1768586765.55161,-2.51578,4.42230,-2.66043,4.33282,0.14310
1768586765.64933,-2.53509,4.40186,-2.74455,4.27875,0.03112
1768586765.75168,-2.67541,4.30554,-2.82757,4.22300,0.01913
1768586765.85134,-2.76111,4.28832,-2.90946,4.16561,0.18079
1768586765.94864,-2.76335,4.27210,-2.99018,4.10659,0.04861
1768586766.05307,-2.87271,4.19744,-3.06971,4.04597,0.07428
1768586766.14852,-3.03823,4.11326,-3.14801,3.98377,0.03491
1768586766.25304,-3.10121,4.03092,-3.22505,3.92002,0.05710
1768586766.36553,-3.09530,4.00574,-3.30080,3.85474,0.09066
1768586766.46509,-3.22139,3.89848,-3.37523,3.78796,0.03524
1768586766.55333,-3.34051,3.78194,-3.44831,3.71970,0.09740
1768586766.65721,-3.37181,3.77999,-3.52001,3.64999,0.10828
1768586766.76911,-3.42587,3.70350,-3.59030,3.57887,0.04613
1768586766.85655,-3.54730,3.59557,-3.65915,3.50635,0.00740
1768586766.95742,-3.59113,3.58622,-3.72654,3.43247,0.04830
1768586767.05461,-3.69617,3.47533,-3.79244,3.35726,0.11638
1768586767.14836,-3.72306,3.45070,-3.85683,3.28074,0.17644
1768586767.25116,-3.74989,3.42109,-3.91967,3.20296,0.05204
1768586767.34973,-3.87820,3.23440,-3.98094,3.12393,0.01411
1768586767.45642,-3.92476,3.21611,-4.04061,3.04369,0.19438
1768586767.55714,-3.96444,3.22252,-4.09868,2.96227,0.05494
1768586767.65088,-4.08467,3.07652,-4.15510,2.87971,0.17957
1768586767.75075,-4.10448,3.05200,-4.20986,2.79604,0.11622
1768586767.85127,-4.17857,2.90797,-4.26293,2.71129,0.05795
1768586767.95106,-4.22206,2.85269,-4.31430,2.62550,0.11202
1768586768.04855,-4.24154,2.82125,-4.36395,2.53869,0.09607
1768586768.14797,-4.27730,2.71415,-4.41184,2.45091,0.03639
1768586768.25166,-4.34223,2.56789,-4.45798,2.36219,0.14947
1768586768.35105,-4.34743,2.58579,-4.50233,2.27256,0.05273
1768586768.45157,-4.42306,2.40170,-4.54487,2.18207,0.11218
1768586768.55634,-4.43717,2.36389,-4.58560,2.09074,0.04720
1768586768.65268,-4.53259,2.22764,-4.62450,1.99862,0.13617
1768586768.76363,-4.56096,2.11905,-4.66154,1.90573,0.24104
1768586768.85425,-4.55602,2.12245,-4.69672,1.81213,0.02573
1768586768.94994,-4.63936,1.91877,-4.73002,1.71784,0.02495
1768586769.05735,-4.69124,1.83647,-4.76143,1.62290,0.10219
1768586769.15136,-4.70604,1.81717,-4.79094,1.52735,0.07844
1768586769.25458,-4.72623,1.69299,-4.81852,1.43123,0.04538
1768586769.35372,-4.81347,1.48796,-4.84418,1.33458,0.00821
1768586769.44901,-4.81908,1.42304,-4.86790,1.23744,0.04307
1768586769.55176,-4.82909,1.37492,-4.88968,1.13984,0.18247
1768586769.64940,-4.85091,1.31814,-4.90949,1.04182,0.08847
1768586769.74777,-4.91772,1.05594,-4.92735,0.94343,0.02862
1768586769.84824,-4.93480,1.02846,-4.94323,0.84470,0.09447
1768586769.94970,-4.94071,1.03696,-4.95713,0.74568,0.06713
1768586770.04852,-4.93334,0.91110,-4.96906,0.64639,0.24592
1768586770.15065,-4.94083,0.89069,-4.97899,0.54689,0.20930
1768586770.25170,-4.94187,0.75287,-4.98693,0.44721,0.25877
1768586770.35148,-4.94218,0.70208,-4.99288,0.34738,0.06241
1768586770.45165,-4.94820,0.49614,-4.99682,0.24746,0.21478
1768586770.55763,-4.94205,0.45514,-4.99877,0.14748,0.20335
1768586770.65693,-4.95612,0.44670,-4.99872,0.04749,0.13396
1768586770.75266,-4.96447,0.27697,-4.99667,-0.05249,0.09666
1768586770.85017,-4.95013,0.13105,-4.99263,-0.15241,0.05312
1768586770.95606,-4.94640,-0.06963,-4.98658,-0.25222,0.06990
1768586771.05677,-4.96154,-0.08980,-4.97854,-0.35190,0.05184
1768586771.15393,-4.92696,-0.34661,-4.96850,-0.45139,0.06906
1768586771.25794,-4.93187,-0.50993,-4.95648,-0.55066,0.06498
1768586771.36866,-4.94464,-0.48677,-4.94248,-0.64968,0.03756
1768586771.45106,-4.93442,-0.58106,-4.92650,-0.74839,0.25365
1768586771.57765,-4.89550,-0.89894,-4.90855,-0.84676,0.12073
1768586771.65563,-4.88330,-0.96483,-4.88863,-0.94476,0.02872
1768586771.74812,-4.85997,-0.94294,-4.86676,-1.04234,0.08706
1768586771.85048,-4.86337,-0.95535,-4.84294,-1.13946,0.14605
1768586771.95400,-4.88821,-0.89787,-4.81718,-1.23608,0.20257
1768586772.04883,-4.85891,-1.03785,-4.78950,-1.33217,0.04248
1768586772.15049,-4.82360,-1.19408,-4.75990,-1.42769,0.19054
1768586772.28209,-4.72249,-1.51054,-4.72840,-1.52259,0.03536
1768586772.35676,-4.73543,-1.48794,-4.69500,-1.61685,0.06832
1768586772.45733,-4.67413,-1.56410,-4.65973,-1.71042,0.02545
1768586772.54831,-4.68722,-1.59263,-4.62259,-1.80327,0.14987
1768586772.65544,-4.60002,-1.84788,-4.58360,-1.89535,0.06089
1768586772.75689,-4.56394,-1.95298,-4.54278,-1.98664,0.09178
1768586772.85447,-4.54025,-1.97624,-4.50014,-2.07709,0.05769
1768586772.95189,-4.51356,-2.03639,-4.45571,-2.16667,0.00747
1768586773.09305,-4.50526,-2.07165,-4.40948,-2.25535,0.16501
1768586773.15948,-4.50155,-2.11841,-4.36150,-2.34308,0.02072
1768586773.24952,-4.42066,-2.23789,-4.31177,-2.42984,0.09242
1768586773.35414,-4.39906,-2.25864,-4.26031,-2.51558,0.13398
1768586773.45137,-4.34060,-2.40831,-4.20715,-2.60028,0.06718
1768586773.55587,-4.19313,-2.51615,-4.15231,-2.68390,0.12761
1768586773.65449,-4.12987,-2.70183,-4.09580,-2.76640,0.04021
1768586773.75344,-4.13173,-2.71844,-4.03766,-2.84776,0.08132
1768586773.85149,-4.05593,-2.83727,-3.97790,-2.92793,0.21985
1768586773.95479,-3.90702,-3.02458,-3.91655,-3.00690,0.10451
1768586774.05169,-3.87068,-3.10081,-3.85363,-3.08463,0.32406
1768586774.15967,-3.71904,-3.26381,-3.78917,-3.16108,0.13470
1768586774.24812,-3.74975,-3.17037,-3.72320,-3.23622,0.03668
1768586774.35048,-3.75277,-3.16552,-3.65573,-3.31004,0.01545
1768586774.45581,-3.73682,-3.22891,-3.58681,-3.38248,0.09830
1768586774.55771,-3.64202,-3.30116,-3.51644,-3.45354,0.17919
1768586774.64956,-3.65225,-3.33664,-3.44468,-3.52317,0.20959
1768586774.74957,-3.59105,-3.37316,-3.37153,-3.59136,0.17984
1768586774.85156,-3.58898,-3.41585,-3.29703,-3.65806,0.07938
1768586774.94885,-3.36483,-3.61677,-3.22122,-3.72327,0.02597
1768586775.05128,-3.27754,-3.67522,-3.14411,-3.78694,0.01459
1768586775.15314,-3.21714,-3.70925,-3.06575,-3.84906,0.04640
1768586775.25052,-3.11195,-3.84479,-2.98616,-3.90961,0.04254
1768586775.34933,-3.10587,-3.83492,-2.90538,-3.96854,0.08895
1768586775.44958,-2.91321,-3.96051,-2.82343,-4.02585,0.00780
1768586775.55057,-2.89846,-3.97215,-2.74035,-4.08151,0.03652
1768586775.65286,-2.82636,-3.98945,-2.65618,-4.13550,0.07003
1768586775.75152,-2.67712,-4.11161,-2.57094,-4.18779,0.02448
1768586775.84921,-2.56658,-4.16370,-2.48468,-4.23837,0.03552
1768586775.94814,-2.50076,-4.20669,-2.39742,-4.28721,0.06260
1768586776.06455,-2.43015,-4.20762,-2.30920,-4.33430,0.09644
1768586776.14987,-2.39115,-4.28345,-2.22006,-4.37961,0.03859
1768586776.25304,-2.27465,-4.35150,-2.13003,-4.42314,0.11089
1768586776.35182,-2.24090,-4.42091,-2.03915,-4.46485,0.10981
1768586776.45222,-2.14786,-4.48039,-1.94745,-4.50474,0.03559
1768586776.55532,-2.04967,-4.49885,-1.85497,-4.54278,0.03829
1768586776.64807,-1.94894,-4.54299,-1.76175,-4.57897,0.08370
1768586776.75533,-1.93860,-4.54602,-1.66782,-4.61329,0.02449
1768586776.85304,-1.74637,-4.59803,-1.57323,-4.64572,0.05765
1768586776.94995,-1.62366,-4.65035,-1.47801,-4.67625,0.06816
1768586777.04773,-1.62777,-4.60484,-1.38219,-4.70488,0.10269
1768586777.15997,-1.56888,-4.62842,-1.28583,-4.73158,0.14692
1768586777.25090,-1.42386,-4.68127,-1.18894,-4.75635,0.09085
1768586777.34924,-1.37340,-4.70739,-1.09159,-4.77917,0.10295
1768586777.44880,-1.28564,-4.72101,-0.99379,-4.80005,0.03033
1768586777.54825,-1.10737,-4.75327,-0.89560,-4.81896,0.08582
1768586777.65353,-1.07612,-4.77579,-0.79705,-4.83591,0.06050
1768586777.76133,-0.83695,-4.80412,-0.69817,-4.85088,0.03598
1768586777.84821,-0.66462,-4.83789,-0.59902,-4.86387,0.03064
1768586777.94761,-0.67678,-4.82894,-0.49963,-4.87488,0.02913
1768586778.05054,-0.61713,-4.84106,-0.40004,-4.88390,0.08357
1768586778.15911,-0.42258,-4.90724,-0.30029,-4.89092,0.16866
1768586778.25512,-0.23594,-4.92286,-0.20042,-4.89595,0.05024
1768586778.35059,-0.25016,-4.89423,-0.10047,-4.89898,0.06703
1768586778.44801,-0.13572,-4.91346,-0.00047,-4.90001,0.04760
1768586778.55671,-0.05706,-4.91852,0.09952,-4.89904,0.16250
1768586778.65153,-0.06283,-4.89185,0.19947,-4.89607,0.00914
1768586778.74843,0.10479,-4.89157,0.29935,-4.89110,0.06816
1768586778.84909,0.13320,-4.88016,0.39910,-4.88413,0.02589
1768586778.95355,0.32255,-4.90257,0.49870,-4.87517,0.04976
1768586779.04861,0.44264,-4.90822,0.59810,-4.86423,0.03725
1768586779.14809,0.47202,-4.90116,0.69726,-4.85129,0.16463
1768586779.26210,0.43627,-4.89444,0.79614,-4.83638,0.11343
1768586779.34986,0.58904,-4.88529,0.89470,-4.81949,0.16307
1768586779.44915,0.64030,-4.88441,0.99290,-4.80063,0.11036
1768586779.54759,0.88661,-4.83035,1.09071,-4.77982,0.17523
1768586779.64971,0.91920,-4.81576,1.18808,-4.75705,0.12694
1768586779.74888,0.97384,-4.82938,1.28498,-4.73234,0.25499
1768586779.85084,1.03547,-4.78492,1.38136,-4.70569,0.26067
1768586779.95366,1.03499,-4.80618,1.47719,-4.67712,0.04379
1768586780.05075,1.33948,-4.71847,1.57243,-4.64665,0.00964
1768586780.15257,1.46858,-4.67278,1.66705,-4.61427,0.10232
1768586780.25023,1.47694,-4.68339,1.76099,-4.58001,0.13294
1768586780.36167,1.54766,-4.67275,1.85423,-4.54388,0.23006
1768586780.45456,1.65772,-4.66351,1.94673,-4.50589,0.26006
1768586780.55091,1.71104,-4.61580,2.03846,-4.46605,0.16588
1768586780.65203,1.79911,-4.58152,2.12936,-4.42439,0.28093
1768586780.75219,1.87560,-4.54491,2.21942,-4.38092,0.15662
1768586780.84956,2.00831,-4.52377,2.30859,-4.33566,0.26699
1768586780.95071,2.06543,-4.44592,2.39683,-4.28863,0.02061
1768586781.05569,2.32074,-4.31901,2.48412,-4.23983,0.16330
1768586781.15724,2.34657,-4.32784,2.57042,-4.18931,0.19009
1768586781.24895,2.40434,-4.28179,2.65568,-4.13706,0.03179
1768586781.36022,2.54134,-4.20217,2.73989,-4.08313,0.02689
1768586781.45314,2.66175,-4.11087,2.82300,-4.02752,0.05377
1768586781.56016,2.77128,-4.04222,2.90498,-3.97026,0.02099
1768586781.65440,2.80347,-4.01980,2.98579,-3.91137,0.03383
1768586781.74980,2.93100,-3.94864,3.06542,-3.85087,0.03002
1768586781.85055,3.03688,-3.84157,3.14382,-3.78880,0.12049
1768586781.94957,3.13405,-3.75184,3.22096,-3.72517,0.10405
1768586782.04880,3.12467,-3.76459,3.29682,-3.66001,0.01145
1768586782.15202,3.21471,-3.71557,3.37135,-3.59334,0.03995
1768586782.24940,3.26176,-3.67916,3.44454,-3.52520,0.09665
1768586782.34821,3.29850,-3.65686,3.51635,-3.45561,0.27960
1768586782.46380,3.32790,-3.66216,3.58675,-3.38460,0.01981
1768586782.55921,3.53394,-3.46472,3.65572,-3.31219,0.08542
1768586782.65715,3.54276,-3.45782,3.72323,-3.23842,0.10222
1768586782.74991,3.67157,-3.32663,3.78925,-3.16331,0.11345
1768586782.85292,3.72586,-3.25740,3.85376,-3.08690,0.16925
1768586782.95510,3.76724,-3.23236,3.91672,-3.00921,0.13794
1768586783.05230,3.85812,-3.13409,3.97812,-2.93028,0.15999
1768586783.15148,3.89270,-3.06556,4.03792,-2.85014,0.05767
1768586783.25176,3.96288,-2.98590,4.09611,-2.76881,0.21012
1768586783.36725,3.99078,-2.95063,4.15267,-2.68634,0.12153
1768586783.45117,4.09512,-2.79338,4.20756,-2.60276,0.02693
1768586783.55445,4.13375,-2.70551,4.26077,-2.51809,0.08818
1768586783.65657,4.22520,-2.59878,4.31227,-2.43238,0.10336
1768586783.75660,4.30638,-2.42534,4.36206,-2.34565,0.03195
1768586783.85808,4.31343,-2.46431,4.41009,-2.25795,0.04360
1768586783.95816,4.39839,-2.32155,4.45637,-2.16930,0.05202
1768586784.06044,4.38900,-2.30550,4.50086,-2.07975,0.04540
1768586784.15299,4.47064,-2.12620,4.54355,-1.98932,0.01459
1768586784.25765,4.49626,-2.09359,4.58443,-1.89806,0.10413
1768586784.34974,4.59517,-1.89888,4.62347,-1.80599,0.02750
1768586784.45346,4.60796,-1.88383,4.66066,-1.71317,0.09228
1768586784.54955,4.67925,-1.73248,4.69599,-1.61962,0.01814
1768586784.65292,4.66012,-1.73130,4.72944,-1.52538,0.04837
1768586784.76036,4.70878,-1.57297,4.76100,-1.43049,0.18694
1768586784.85012,4.68761,-1.60242,4.79066,-1.33499,0.22309
1768586784.95144,4.70152,-1.53950,4.81840,-1.23892,0.05809
1768586785.04917,4.77887,-1.39188,4.84421,-1.14231,0.15091
1768586785.15007,4.87526,-1.09913,4.86809,-1.04521,0.04938
1768586785.24924,4.88353,-1.11245,4.89001,-0.94764,0.01670
1768586785.35251,4.90638,-0.94433,4.90999,-0.84966,0.10809
1768586785.44945,4.89814,-0.95710,4.92800,-0.75129,0.10592
1768586785.55744,4.88915,-0.84984,4.94404,-0.65259,0.16626
1768586785.65197,4.92358,-0.81759,4.95810,-0.55359,0.02513
1768586785.76245,4.92919,-0.67287,4.97018,-0.45432,0.17686
