# num_particles=500
time,x_est,y_est,x_gt,y_gt,rmse
1768520571.38251,3.25800,3.77689,3.04130,4.06945,0.13245
1768520571.48285,3.16062,3.88176,2.96131,4.12946,0.15539
1768520571.58248,3.12827,3.94068,2.88013,4.18785,0.13852
1768520571.68205,3.05813,4.03039,2.79780,4.24462,0.09904
1768520571.78327,2.97211,4.15115,2.71436,4.29972,0.06469
1768520571.88343,2.77025,4.30315,2.62983,4.35314,0.08692
1768520571.98444,2.65256,4.36084,2.54424,4.40486,0.07361
1768520572.08467,2.56657,4.39079,2.45764,4.45487,0.02171
1768520572.18412,2.54463,4.38315,2.37006,4.50312,0.12979
1768520572.30789,2.47130,4.42190,2.28153,4.54962,0.21588
1768520572.39052,2.46137,4.43020,2.19209,4.59434,0.07886
1768520572.48437,2.31410,4.47780,2.10177,4.63726,0.05527
1768520572.59114,2.11481,4.58355,2.01061,4.67836,0.09303
1768520572.72864,2.18645,4.59876,1.91864,4.71764,0.13828
1768520572.79524,2.14874,4.67197,1.82591,4.75506,0.05475
1768520572.88398,1.97132,4.73255,1.73245,4.79063,0.07141
1768520572.98480,1.89692,4.74743,1.63830,4.82432,0.17222
1768520573.14321,1.90021,4.75166,1.54349,4.85612,0.21798
1768520573.21016,1.83609,4.73268,1.44807,4.88601,0.03754
1768520573.28797,1.56460,4.82507,1.35207,4.91400,0.14383
1768520573.39115,1.49564,4.92253,1.25552,4.94005,0.19781
1768520573.52243,1.44916,4.89964,1.15848,4.96417,0.10457
1768520573.58887,1.35956,4.92953,1.06097,4.98635,0.00508
1768520573.86152,1.16060,4.96879,0.96303,5.00657,0.12908
1768520573.88476,1.08733,4.97174,0.86472,5.02483,0.04568
1768520574.36536,0.91021,5.02074,0.76605,5.04112,0.15362
1768520574.42831,0.91815,5.01958,0.66709,5.05543,0.14668
1768520574.53034,0.81333,5.04415,0.56785,5.06776,0.04803
1768520574.60060,0.61908,5.05419,0.46839,5.07810,0.02438
1768520574.69355,0.57132,5.04363,0.36874,5.08645,0.12857
1768520574.79292,0.34034,5.08962,0.26894,5.09281,0.03670
1768520574.90508,0.34905,5.11742,0.16904,5.09717,0.03444
1768520574.98665,0.23523,5.08576,0.06907,5.09953,0.08599
1768520575.12749,0.09538,5.05281,-0.03093,5.09989,0.04447
1768520575.18997,0.09955,5.06715,-0.13091,5.09825,0.14275
1768520575.28229,0.10366,5.05229,-0.23085,5.09462,0.06675
1768520575.42761,-0.07243,5.06606,-0.33068,5.08898,0.02336
1768520575.49384,-0.25381,5.09034,-0.43039,5.08135,0.09922
1768520575.58910,-0.23161,5.08355,-0.52993,5.07173,0.09160
1768520575.68307,-0.33915,5.07326,-0.62925,5.06011,0.13668
1768520575.78629,-0.39341,5.07852,-0.72832,5.04652,0.26482
1768520575.88646,-0.46351,5.04917,-0.82710,5.03094,0.11914
1768520575.98217,-0.61267,5.07515,-0.92554,5.01340,0.09560
1768520576.08510,-0.73172,5.03755,-1.02362,4.99388,0.09282
1768520576.18432,-0.93131,5.00356,-1.12128,4.97241,0.14164
1768520576.28508,-0.98295,5.00281,-1.21850,4.94899,0.03027
1768520576.38317,-1.11899,5.00260,-1.31523,4.92364,0.17946
1768520576.55131,-1.15408,5.00259,-1.41143,4.89635,0.07813
1768520576.58834,-1.34999,4.94461,-1.50707,4.86714,0.11702
1768520576.68258,-1.40308,4.92080,-1.60211,4.83603,0.06544
1768520576.78278,-1.46746,4.91923,-1.69650,4.80302,0.11302
1768520576.88248,-1.49860,4.88143,-1.79022,4.76813,0.06697
1768520576.98316,-1.63198,4.82096,-1.88322,4.73138,0.01449
1768520577.08385,-1.79718,4.78084,-1.97546,4.69277,0.06683
1768520577.18233,-1.82926,4.77082,-2.06691,4.65233,0.04130
1768520577.28286,-1.93479,4.70001,-2.15754,4.61006,0.01513
1768520577.38657,-2.06237,4.66676,-2.24730,4.56599,0.03912
1768520577.48311,-2.11880,4.60463,-2.33617,4.52013,0.06929
1768520577.58709,-2.30512,4.52780,-2.42410,4.47251,0.04397
1768520577.68347,-2.29232,4.51691,-2.51106,4.42314,0.01743
1768520577.78469,-2.42128,4.48971,-2.59701,4.37203,0.09607
1768520577.88276,-2.59178,4.37104,-2.68193,4.31922,0.01450
1768520577.99737,-2.58730,4.38280,-2.76577,4.26472,0.08883
1768520578.08259,-2.59489,4.33697,-2.84851,4.20856,0.06608
1768520578.18477,-2.75195,4.20011,-2.93010,4.15075,0.05373
1768520578.29993,-2.79482,4.20647,-3.01053,4.09132,0.04503
1768520578.40699,-2.88600,4.15982,-3.08974,4.03030,0.12669
1768520578.48473,-2.89054,4.13200,-3.16773,3.96770,0.02073
1768520578.61406,-3.08709,4.00974,-3.24444,3.90356,0.11473
1768520578.68421,-3.14551,3.96167,-3.31986,3.83789,0.07697
1768520578.78342,-3.17767,3.94184,-3.39395,3.77073,0.16499
1768520578.89787,-3.19052,3.94032,-3.46668,3.70210,0.21974
1768520578.99508,-3.32938,3.87366,-3.53802,3.63203,0.07105
1768520579.08650,-3.47760,3.77231,-3.60795,3.56055,0.08175
1768520579.19006,-3.58528,3.63910,-3.67644,3.48769,0.03608
1768520579.29067,-3.61836,3.59510,-3.74345,3.41346,0.10354
1768520579.44932,-3.63865,3.58409,-3.80897,3.33792,0.19864
1768520579.48363,-3.74081,3.52449,-3.87296,3.26108,0.07790
1768520579.58564,-3.85735,3.33739,-3.93540,3.18297,0.05727
1768520579.68246,-3.86608,3.31793,-3.99627,3.10363,0.09529
1768520579.85302,-3.87968,3.26027,-4.05554,3.02309,0.04361
1768520579.90128,-3.98652,3.14613,-4.11319,2.94138,0.12279
1768520580.00605,-4.13729,2.93146,-4.16919,2.85853,0.02809
1768520580.08641,-4.12630,2.91653,-4.22352,2.77458,0.15481
1768520580.18514,-4.12655,2.89526,-4.27616,2.68956,0.06623
1768520580.29811,-4.25781,2.71793,-4.32710,2.60351,0.04447
1768520580.38360,-4.30583,2.65644,-4.37630,2.51645,0.00135
1768520580.49268,-4.32655,2.60474,-4.42375,2.42843,0.03597
1768520580.70643,-4.34089,2.51014,-4.46943,2.33947,0.03629
1768520580.79930,-4.39152,2.41174,-4.51332,2.24962,0.12625
1768520580.88513,-4.46242,2.36516,-4.55541,2.15891,0.10018
1768520580.98344,-4.51281,2.24958,-4.59567,2.06738,0.01077
1768520581.08190,-4.55414,2.14822,-4.63410,1.97506,0.02730
1768520581.18208,-4.57891,2.04584,-4.67067,1.88199,0.05547
1768520581.28261,-4.65312,1.92295,-4.70537,1.78820,0.06009
1768520581.38283,-4.71124,1.83766,-4.73819,1.69374,0.13480
1768520581.49165,-4.76684,1.66823,-4.76912,1.59865,0.02322
1768520581.58266,-4.78637,1.58311,-4.79814,1.50295,0.04970
1768520581.68279,-4.80051,1.56012,-4.82523,1.40670,0.04433
1768520581.79112,-4.80352,1.45895,-4.85040,1.30992,0.13931
1768520581.88454,-4.80767,1.44251,-4.87363,1.21265,0.01462
1768520581.98767,-4.86502,1.31005,-4.89490,1.11494,0.11125
1768520582.08498,-4.86038,1.22070,-4.91422,1.01683,0.10203
1768520582.18322,-4.88767,1.11535,-4.93157,0.91835,0.04451
1768520582.28722,-4.90000,1.05901,-4.94695,0.81954,0.12619
1768520582.38223,-4.88820,1.03685,-4.96035,0.72044,0.04827
1768520582.48327,-4.89905,0.82547,-4.97177,0.62110,0.07795
1768520582.59620,-4.91847,0.65470,-4.98120,0.52155,0.06197
1768520582.68235,-4.91967,0.65464,-4.98863,0.42182,0.02330
1768520582.78278,-4.99311,0.50153,-4.99407,0.32197,0.03876
1768520582.88281,-5.00897,0.45482,-4.99751,0.22203,0.04642
1768520582.99594,-5.00468,0.36716,-4.99895,0.12205,0.02793
1768520583.08796,-4.98557,0.24728,-4.99839,0.02205,0.05194
1768520583.19538,-5.00458,0.07362,-4.99583,-0.07792,0.12367
1768520583.29355,-5.04435,0.13686,-4.99128,-0.17781,0.16767
1768520583.38383,-5.04943,0.08095,-4.98472,-0.27759,0.05003
1768520583.48742,-5.03073,-0.20857,-4.97617,-0.37723,0.07333
1768520583.58997,-5.03139,-0.22103,-4.96563,-0.47667,0.04258
1768520583.73497,-5.00643,-0.46448,-4.95311,-0.57588,0.05176
1768520583.85677,-4.99898,-0.51626,-4.93860,-0.67482,0.16307
1768520583.89179,-4.95314,-0.41281,-4.92212,-0.77345,0.16748
1768520583.98668,-4.94860,-0.60808,-4.90367,-0.87173,0.21422
1768520584.13207,-4.95942,-0.66489,-4.88325,-0.96962,0.23735
1768520584.19808,-4.96716,-0.74760,-4.86088,-1.06709,0.04156
1768520584.29642,-4.91269,-0.94028,-4.83657,-1.16408,0.07255
1768520584.48133,-4.84906,-1.13867,-4.81032,-1.26058,0.11803
1768520584.58175,-4.84996,-1.14941,-4.78215,-1.35653,0.06678
1768520584.68428,-4.84870,-1.31523,-4.75207,-1.45189,0.02527
1768520584.78362,-4.77122,-1.46837,-4.72008,-1.54664,0.00411
1768520585.57248,-4.75290,-1.45591,-4.68621,-1.64072,0.06221
1768520585.58854,-4.72320,-1.60877,-4.65046,-1.73411,0.21036
1768520585.85713,-4.61474,-1.83857,-4.61285,-1.82677,0.06814
1768520585.89213,-4.61889,-1.79450,-4.57339,-1.91865,0.09477
1768520585.99245,-4.58937,-1.91858,-4.53211,-2.00973,0.00194
1768520586.13342,-4.57458,-1.91712,-4.48901,-2.09996,0.07592
1768520586.59797,-4.56408,-1.94087,-4.44412,-2.18932,0.09671
1768520586.85176,-4.52125,-2.00878,-4.39744,-2.27776,0.08154
1768520586.88789,-4.43989,-2.10789,-4.34901,-2.36525,0.05926
1768520587.00132,-4.41479,-2.22109,-4.29884,-2.45175,0.15280
1768520587.10581,-4.37260,-2.31793,-4.24695,-2.53723,0.09209
1768520587.19015,-4.25488,-2.53267,-4.19336,-2.62165,0.08201
1768520587.29037,-4.24068,-2.55468,-4.13809,-2.70499,0.07756
1768520587.39439,-4.24847,-2.56707,-4.08117,-2.78721,0.23317
1768520587.50699,-4.22398,-2.60289,-4.02261,-2.86827,0.09493
1768520587.59092,-4.02496,-2.86371,-3.96244,-2.94814,0.04958
1768520587.69269,-4.05549,-2.90538,-3.90069,-3.02679,0.08944
1768520587.80125,-4.04520,-2.91420,-3.83738,-3.10420,0.20464
1768520587.89082,-4.05161,-2.88860,-3.77253,-3.18032,0.11604
1768520587.98498,-3.93116,-3.03586,-3.70618,-3.25513,0.00687
1768520588.13349,-3.77665,-3.17482,-3.63834,-3.32860,0.17383
1768520588.20539,-3.74333,-3.19005,-3.56904,-3.40069,0.06782
1768520588.30866,-3.68518,-3.27956,-3.49832,-3.47139,0.10507
1768520588.39644,-3.64056,-3.32371,-3.42620,-3.54066,0.09643
1768520588.49000,-3.56415,-3.40092,-3.35270,-3.60847,0.09100
1768520588.63114,-3.45908,-3.45581,-3.27787,-3.67479,0.24946
1768520588.68566,-3.45429,-3.49842,-3.20172,-3.73961,0.05098
1768520588.79719,-3.22708,-3.67048,-3.12429,-3.80289,0.12296
1768520588.89040,-3.19790,-3.70440,-3.04562,-3.86462,0.02488
1768520589.03231,-3.10702,-3.78499,-2.96572,-3.92475,0.05056
1768520589.08346,-3.00044,-3.88732,-2.88464,-3.98328,0.04801
1768520589.19059,-2.98098,-3.87924,-2.80240,-4.04017,0.06539
1768520589.28771,-2.92926,-3.93548,-2.71904,-4.09541,0.07942
1768520589.38267,-2.76283,-4.02914,-2.63460,-4.14896,0.09166
1768520589.48445,-2.76797,-4.01789,-2.54910,-4.20082,0.04311
1768520589.61867,-2.64440,-4.10698,-2.46257,-4.25096,0.18118
1768520589.68535,-2.61829,-4.15832,-2.37507,-4.29936,0.04398
1768520589.79650,-2.42396,-4.27200,-2.28661,-4.34600,0.12021
1768520589.90476,-2.27052,-4.35870,-2.19724,-4.39086,0.00881
1768520590.03164,-2.27786,-4.34497,-2.10699,-4.43392,0.03471
1768520590.09196,-2.16468,-4.40289,-2.01590,-4.47517,0.07188
1768520590.19923,-2.03572,-4.44330,-1.92400,-4.51459,0.04917
1768520590.30865,-1.96679,-4.47765,-1.83133,-4.55217,0.02656
1768520590.45426,-1.80515,-4.54766,-1.73792,-4.58788,0.01470
1768520590.49577,-1.82134,-4.54138,-1.64382,-4.62172,0.05834
1768520590.59724,-1.68053,-4.59832,-1.54907,-4.65367,0.10561
1768520590.70377,-1.64390,-4.60719,-1.45369,-4.68372,0.19870
1768520590.84927,-1.63437,-4.60105,-1.35773,-4.71185,0.04638
1768520590.88267,-1.39989,-4.69251,-1.26123,-4.73806,0.14413
1768520590.99891,-1.22946,-4.77758,-1.16422,-4.76234,0.10246
1768520591.11844,-1.26655,-4.76749,-1.06675,-4.78467,0.06201
1768520591.24664,-1.09967,-4.83722,-0.96885,-4.80504,0.12105
1768520591.38216,-0.95464,-4.83033,-0.77192,-4.83990,0.09383
1768520591.38466,-0.96432,-4.82724,-0.77192,-4.83990,0.11811
1768520591.50108,-0.88949,-4.82860,-0.67298,-4.85437,0.05110
1768520591.65964,-0.72393,-4.85744,-0.57376,-4.86686,0.04611
1768520591.68324,-0.62933,-4.86926,-0.47432,-4.87736,0.07129
1768520591.78392,-0.50460,-4.84955,-0.37468,-4.88587,0.01273
1768520591.95890,-0.46179,-4.87511,-0.27489,-4.89239,0.15822
1768520591.98608,-0.43101,-4.86669,-0.17500,-4.89691,0.05747
1768520592.08404,-0.33226,-4.89572,-0.07503,-4.89943,0.16611
1768520592.18290,-0.24101,-4.90604,0.02497,-4.89995,0.09198
1768520592.29005,-0.16563,-4.91531,0.12495,-4.89847,0.16855
1768520592.38267,-0.04295,-4.91317,0.22489,-4.89499,0.02336
1768520592.49838,0.20520,-4.88242,0.32474,-4.88951,0.03423
1768520592.58199,0.19679,-4.87544,0.42446,-4.88204,0.13550
1768520592.68251,0.28914,-4.88915,0.52401,-4.87258,0.13625
1768520592.78676,0.38775,-4.87318,0.62335,-4.86112,0.16380
1768520592.88999,0.68358,-4.83560,0.72244,-4.84769,0.01023
1768520593.00200,0.73224,-4.84477,0.82124,-4.83227,0.01298
1768520593.11958,0.73104,-4.85740,0.91972,-4.81488,0.04401
1768520593.18882,0.78580,-4.80616,1.01782,-4.79552,0.10304
1768520593.29310,0.82249,-4.78076,1.11552,-4.77421,0.16854
1768520593.38636,0.94716,-4.76642,1.21278,-4.75094,0.19852
1768520593.48667,1.01502,-4.76835,1.30955,-4.72574,0.06782
1768520593.58516,1.27854,-4.73433,1.40579,-4.69861,0.04140
1768520593.75647,1.34109,-4.69893,1.50148,-4.66955,0.14920
1768520593.85282,1.35419,-4.69333,1.59656,-4.63859,0.06953
1768520593.89062,1.43209,-4.67400,1.69101,-4.60573,0.04954
1768520594.03581,1.64193,-4.61869,1.78478,-4.57099,0.05150
1768520594.13959,1.73654,-4.58167,1.87784,-4.53439,0.13026
1768520594.18270,1.75730,-4.58376,1.97014,-4.49593,0.04455
1768520594.28377,2.01047,-4.47699,2.06166,-4.45563,0.02372
1768520594.38840,2.08534,-4.45429,2.15236,-4.41351,0.19758
1768520594.51238,2.23569,-4.36208,2.24219,-4.36958,0.04161
1768520594.58477,2.26226,-4.33313,2.33113,-4.32386,0.03255
1768520594.69935,2.24618,-4.33728,2.41913,-4.27638,0.05263
1768520594.84824,2.37142,-4.29000,2.50617,-4.22714,0.11888
1768520594.88612,2.30998,-4.32347,2.59221,-4.17618,0.09872
1768520594.98898,2.44113,-4.30141,2.67720,-4.12350,0.13106
1768520595.08575,2.57542,-4.20606,2.76113,-4.06914,0.03143
1768520595.18430,2.74605,-4.09671,2.84396,-4.01311,0.12431
1768520595.29751,2.87102,-4.01102,2.92565,-3.95543,0.09243
1768520595.38351,2.88176,-4.03678,3.00617,-3.89613,0.10553
1768520595.48293,2.85061,-4.02963,3.08548,-3.83523,0.13175
1768520595.58665,2.90357,-3.97880,3.16356,-3.77276,0.23787
1768520595.68218,2.98406,-3.92883,3.24038,-3.70873,0.10761
1768520595.78237,3.10235,-3.86126,3.31590,-3.64319,0.10785
1768520595.88546,3.16336,-3.78423,3.39010,-3.57615,0.11347
1768520595.98339,3.23078,-3.71822,3.46294,-3.50764,0.04651
1768520596.08308,3.43653,-3.57338,3.53439,-3.43768,0.03767
1768520596.18376,3.48052,-3.54094,3.60444,-3.36631,0.06316
1768520596.28254,3.58546,-3.40052,3.67304,-3.29355,0.02390
1768520596.38442,3.62833,-3.36661,3.74017,-3.21944,0.05779
1768520596.50425,3.65673,-3.34899,3.80580,-3.14399,0.08753
1768520596.58892,3.69263,-3.29293,3.86992,-3.06725,0.06046
1768520596.68407,3.83953,-3.09382,3.93249,-2.98925,0.08118
1768520596.78527,3.90065,-2.99212,3.99348,-2.91001,0.03850
1768520596.88414,3.92390,-2.95172,4.05288,-2.82956,0.07079
1768520596.99456,4.00428,-2.84004,4.11066,-2.74794,0.07672
1768520597.08350,4.08303,-2.75902,4.16679,-2.66518,0.01609
1768520597.18411,4.10026,-2.76022,4.22125,-2.58132,0.15516
1768520597.29862,4.24592,-2.53172,4.27403,-2.49639,0.05013
1768520597.38449,4.26194,-2.54504,4.32510,-2.41041,0.00899
1768520597.48543,4.26697,-2.50194,4.37444,-2.32343,0.04881
1768520597.58958,4.30456,-2.45468,4.42203,-2.23549,0.05933
1768520597.68533,4.33710,-2.36953,4.46786,-2.14660,0.01965
1768520597.78538,4.41564,-2.25406,4.51189,-2.05682,0.13181
1768520597.89935,4.39954,-2.25933,4.55412,-1.96618,0.03929
1768520598.03682,4.47410,-2.04609,4.59453,-1.87471,0.03445
1768520598.08276,4.52627,-1.98645,4.63311,-1.78245,0.02151
1768520598.83176,4.60808,-1.89141,4.66983,-1.68944,0.08766
1768520599.10932,4.66111,-1.69939,4.70468,-1.59571,0.00982
1768520599.38109,4.67965,-1.68936,4.73765,-1.50130,0.11405
1768520599.40933,4.66378,-1.70218,4.76873,-1.40626,0.05310
1768520599.79736,4.75275,-1.55221,4.79790,-1.31061,0.09895
1768520600.08523,4.77289,-1.50512,4.82515,-1.21439,0.04277
1768520600.34781,4.84130,-1.25400,4.85047,-1.11765,0.13337
1768520600.63423,4.86193,-1.08620,4.87385,-1.02043,0.06130
1768520600.69161,4.91294,-0.97321,4.89528,-0.92275,0.14702
1768520600.84837,4.92673,-0.88324,4.91476,-0.82467,0.02514
1768520600.88589,4.90033,-0.89812,4.93227,-0.72622,0.02418
1768520600.99423,4.89581,-0.80964,4.94780,-0.62743,0.04771
1768520601.11128,4.92563,-0.67897,4.96136,-0.52836,0.00570
1768520601.19861,4.95780,-0.52390,4.97293,-0.42903,0.04391
1768520601.28872,4.97057,-0.47287,4.98252,-0.32949,0.03212
1768520601.41243,5.00251,-0.44157,4.99011,-0.22978,0.18077
1768520601.51108,4.98851,-0.41055,4.99571,-0.12994,0.20473
1768520601.65980,5.00074,-0.33461,4.99931,-0.03001,0.18522
1768520601.68326,5.01205,-0.21479,5.00091,0.06998,0.08736
1768520601.79440,5.03607,-0.10926,5.00051,0.16997,0.04345
1768520601.93074,5.03127,0.13929,4.99811,0.26994,0.07048
1768520602.07247,5.02522,0.10397,4.99371,0.36985,0.00992
1768520602.08706,4.98910,0.27408,4.98732,0.46964,0.06691
1768520602.21864,5.00127,0.40420,4.97893,0.56929,0.08551
1768520602.85091,4.99022,0.55510,4.96855,0.66874,0.04286
1768520603.11044,4.98227,0.70935,4.95618,0.76797,0.02492
1768520603.18279,4.94753,0.79134,4.94183,0.86694,0.03767
1768520603.55859,4.93382,0.79829,4.92550,0.96559,0.01933
1768520603.83298,4.95444,0.85229,4.90721,1.06390,0.05560
1768520604.11281,4.93662,0.91112,4.88695,1.16183,0.12761
1768520604.39222,4.91634,1.03765,4.86474,1.25933,0.09973
1768520604.66187,4.89388,1.06234,4.84058,1.35637,0.08172
1768520604.84346,4.88777,1.18092,4.81449,1.45290,0.07288
1768520605.08788,4.83351,1.42890,4.78647,1.54889,0.04725
1768520605.50625,4.83572,1.41069,4.75653,1.64431,0.04126
1768520605.77767,4.80409,1.51158,4.72470,1.73910,0.04456
1768520605.78391,4.78178,1.60759,4.69097,1.83324,0.02903
1768520605.92289,4.73320,1.71134,4.65537,1.92669,0.08257
1768520606.00401,4.73564,1.76379,4.61791,2.01940,0.07442
1768520606.08398,4.64286,2.00005,4.57860,2.11135,0.02777
1768520606.18828,4.62350,2.04660,4.53746,2.20249,0.06912
1768520606.28799,4.63836,2.07660,4.49451,2.29280,0.10921
1768520606.39514,4.59067,2.10712,4.44976,2.38222,0.24913
1768520606.51630,4.53872,2.14952,4.40322,2.47074,0.19368
1768520606.58547,4.46143,2.28601,4.35493,2.55830,0.22628
1768520606.68426,4.50141,2.26687,4.30490,2.64488,0.26019
1768520606.78381,4.40987,2.40681,4.25314,2.73045,0.04635
1768520606.89807,4.33029,2.60610,4.19969,2.81496,0.13121
1768520607.00243,4.16275,2.82555,4.14455,2.89838,0.16097
1768520607.09700,4.11623,2.95261,4.08776,2.98069,0.03638
1768520607.19849,4.11208,2.95363,4.02933,3.06184,0.08275
1768520607.33442,4.02281,3.03196,3.96929,3.14181,0.10918
1768520607.45795,4.01701,3.04361,3.90767,3.22056,0.03847
1768520607.48812,3.93088,3.14404,3.84448,3.29807,0.24552
1768520607.59250,3.97841,3.09230,3.77975,3.37429,0.28396
1768520607.68447,3.92907,3.13276,3.71352,3.44921,0.06141
1768520607.88669,3.76825,3.31397,3.64579,3.52278,0.04077
1768520608.60384,3.67935,3.42695,3.57661,3.59499,0.11361
1768520608.68311,3.54268,3.57049,3.50600,3.66580,0.03576
1768520608.78450,3.55685,3.62480,3.43399,3.73518,0.08090
1768520608.89209,3.44150,3.71463,3.36061,3.80311,0.03686
1768520608.98222,3.35250,3.76714,3.28588,3.86955,0.06228
1768520609.10928,3.36760,3.74122,3.20983,3.93449,0.17587
1768520609.19327,3.12506,3.94076,3.13251,3.99790,0.08243
1768520609.28317,3.09714,3.92345,3.05393,4.05975,0.12850
1768520609.38216,3.09644,3.93848,2.97413,4.12001,0.06866
1768520609.48430,3.03297,3.99436,2.89314,4.17866,0.25707
1768520609.58644,2.72702,4.19090,2.81099,4.23569,0.06186
1768520609.69800,2.79543,4.17582,2.72772,4.29105,0.04253
1768520609.84160,2.79115,4.19807,2.64336,4.34475,0.06634
1768520610.12754,2.75649,4.23128,2.55794,4.39674,0.12381
1768520610.22017,2.64236,4.30617,2.47150,4.44702,0.05658
1768520610.31810,2.50409,4.40077,2.38407,4.49556,0.05425
1768520610.46091,2.42336,4.42201,2.29569,4.54233,0.08652
1768520610.48559,2.29919,4.47877,2.20639,4.58734,0.03884
1768520610.66220,2.22872,4.55555,2.11621,4.63054,0.04493
1768520610.72557,2.16354,4.57383,2.02518,4.67194,0.07013
1768520610.84197,2.17972,4.60082,1.93334,4.71151,0.03783
1768520610.97815,1.98819,4.67986,1.84073,4.74923,0.08644
1768520610.98483,1.85194,4.74057,1.74739,4.78509,0.04509
1768520611.09028,1.81844,4.78842,1.65334,4.81908,0.06090
1768520611.23355,1.74901,4.84597,1.55864,4.85118,0.01172
1768520611.28422,1.65559,4.83058,1.46331,4.88138,0.08712
1768520611.38825,1.54995,4.87227,1.36739,4.90967,0.15849
1768520611.48817,1.31638,4.94082,1.27093,4.93603,0.04251
1768520611.58409,1.32656,4.89786,1.17396,4.96046,0.03109
1768520611.68816,1.30198,4.93436,1.07653,4.98295,0.04884
1768520611.79307,1.03851,5.01360,0.97866,5.00348,0.02852
1768520611.91609,1.00482,4.99212,0.88040,5.02205,0.06377
1768520612.01858,0.94383,5.02856,0.78179,5.03865,0.06261
1768520612.08993,0.83251,5.06238,0.68287,5.05328,0.07525
1768520612.18304,0.73630,5.09860,0.58367,5.06593,0.12071
1768520612.33283,0.70220,5.08877,0.48424,5.07659,0.10277
1768520612.39229,0.48938,5.10680,0.38462,5.08526,0.13243
1768520612.48352,0.35185,5.07319,0.28485,5.09193,0.05123
1768520612.58351,0.33622,5.10205,0.18496,5.09661,0.05375
1768520612.68330,0.23355,5.10797,0.08499,5.09929,0.01306
1768520612.78957,0.17226,5.09352,-0.01500,5.09997,0.04908
1768520612.88379,0.13063,5.08121,-0.11499,5.09865,0.07232
1768520612.98956,0.05730,5.09862,-0.21493,5.09533,0.05079
1768520613.08529,-0.06556,5.08698,-0.31479,5.09001,0.16307
1768520613.20891,-0.15194,5.09843,-0.41452,5.08270,0.07409
1768520613.35202,-0.38887,5.08872,-0.51409,5.07339,0.04536
1768520613.38335,-0.37302,5.06439,-0.61344,5.06210,0.06763
1768520613.48479,-0.44647,5.07200,-0.71256,5.04882,0.14111
1768520613.58570,-0.47371,5.08176,-0.81138,5.03356,0.07478
1768520613.69327,-0.64663,5.08410,-0.90989,5.01632,0.13547
1768520613.78394,-0.78888,5.07723,-1.00802,4.99712,0.05060
1768520613.88716,-0.95940,5.02672,-1.10576,4.97596,0.03456
1768520613.98363,-1.03714,5.01575,-1.20305,4.95285,0.15059
1768520614.08878,-1.06232,5.00645,-1.29986,4.92780,0.05913
1768520614.27306,-1.14803,4.97451,-1.39615,4.90082,0.20975
