# num_particles=5000
time,x_est,y_est,x_gt,y_gt,rmse
1768520795.49126,2.21661,-4.35013,2.51001,-4.22492,0.01702
1768520795.58884,2.50619,-4.20833,2.59600,-4.17388,0.03771
1768520795.69383,2.62584,-4.15082,2.68096,-4.12113,0.04393
1768520795.78871,2.62215,-4.13858,2.76484,-4.06669,0.27616
1768520795.88787,2.90824,-3.96427,2.84761,-4.01058,0.09358
1768520795.98391,2.82831,-3.99792,2.92925,-3.95283,0.01175
1768520796.09601,2.85628,-4.00265,3.00971,-3.89346,0.07196
1768520796.19807,2.95554,-3.94083,3.08898,-3.83249,0.03154
1768520796.29170,3.02948,-3.86887,3.16700,-3.76995,0.04504
1768520796.75993,3.12878,-3.79378,3.24376,-3.70586,0.10329
1768520796.78990,3.26252,-3.73065,3.31923,-3.64024,0.09829
1768520796.88992,3.25238,-3.71231,3.39336,-3.57314,0.07037
1768520796.98458,3.37248,-3.59425,3.46614,-3.50456,0.02516
1768520797.08826,3.41354,-3.55810,3.53753,-3.43454,0.09891
1768520797.18443,3.51809,-3.42040,3.60751,-3.36311,0.11114
1768520797.28944,3.55402,-3.32463,3.67605,-3.29029,0.09594
1768520797.39739,3.58515,-3.32098,3.74312,-3.21611,0.12344
1768520797.49426,3.63727,-3.27961,3.80868,-3.14061,0.16756
1768520797.58533,3.66182,-3.22129,3.87273,-3.06382,0.13212
1768520797.76212,3.69695,-3.21112,3.93523,-2.98576,0.12999
1768520797.86507,3.82067,-3.04720,3.99615,-2.90646,0.06390
1768520797.90810,3.95661,-2.92553,4.05548,-2.82596,0.00642
1768520798.61293,4.05516,-2.81955,4.11318,-2.74429,0.11597
1768520798.77772,4.04896,-2.84085,4.22363,-2.57757,0.03070
1768520798.79319,4.13859,-2.66319,4.22363,-2.57757,0.07195
1768520799.00331,4.17464,-2.63026,4.32733,-2.40657,0.27719
1768520799.06824,4.16923,-2.63425,4.37659,-2.31955,0.22055
1768520799.12335,4.19434,-2.58251,4.37659,-2.31955,0.21212
1768520799.19285,4.24759,-2.48793,4.42411,-2.23156,0.10432
1768520799.29853,4.34640,-2.30115,4.46985,-2.14264,0.06815
1768520799.39397,4.42677,-2.16346,4.51381,-2.05282,0.04064
1768520799.51133,4.47326,-2.05004,4.55596,-1.96214,0.06892
1768520799.59440,4.50730,-2.01096,4.59629,-1.87063,0.10841
1768520799.69414,4.53732,-1.96160,4.63478,-1.77834,0.09157
1768520799.79434,4.57745,-1.84975,4.67141,-1.68529,0.07124
1768520799.89001,4.60512,-1.84311,4.70618,-1.59153,0.18217
1768520800.00746,4.65150,-1.76530,4.73907,-1.49710,0.15196
1768520800.16113,4.71510,-1.64716,4.79915,-1.30635,0.11144
1768520800.23634,4.76009,-1.51302,4.82631,-1.21011,0.12669
1768520800.31367,4.78362,-1.43208,4.82631,-1.21011,0.07161
1768520800.45798,4.84742,-1.27853,4.87484,-1.01610,0.07456
1768520800.49374,4.88237,-1.04546,4.87484,-1.01610,0.02637
1768520800.59498,4.86681,-1.04122,4.89619,-0.91841,0.10066
1768520800.68855,4.91632,-0.92438,4.91558,-0.82031,0.09875
1768520800.83876,4.92390,-0.91871,4.93300,-0.72184,0.12296
1768520800.88638,4.95714,-0.84240,4.94845,-0.62304,0.07247
1768520801.01186,4.93582,-0.79425,4.96192,-0.52395,0.00652
1768520801.11735,4.95456,-0.62531,4.97340,-0.42462,0.09868
1768520801.20490,4.96282,-0.52272,4.98290,-0.32507,0.16414
1768520801.33589,4.96204,-0.48788,4.99040,-0.22535,0.05702
1768520801.39946,4.96582,-0.27680,4.99591,-0.12551,0.05074
1768520801.56519,5.01436,-0.07824,5.00093,0.07442,0.03895
1768520801.60832,4.98862,-0.06299,5.00093,0.07442,0.13474
1768520801.68746,5.01460,-0.05963,5.00045,0.17441,0.21238
1768520801.79522,4.98186,-0.03715,4.99796,0.27438,0.02518
1768520801.91508,4.97576,0.16945,4.99347,0.37428,0.04455
1768520802.00604,4.98162,0.23294,4.98699,0.47407,0.15774
1768520802.09392,4.99898,0.31678,4.97851,0.57371,0.11367
1768520802.19667,5.00826,0.46400,4.96804,0.67315,0.12665
1768520802.29901,4.97433,0.54666,4.95558,0.77237,0.07908
1768520802.43462,4.94331,0.69426,4.94115,0.87133,0.02693
1768520802.54008,4.92255,0.85185,4.92473,0.96997,0.03764
1768520802.64668,4.91308,1.00576,4.90635,1.06826,0.03764
1768520802.70127,4.91111,1.03093,4.88600,1.16617,0.01392
1768520802.84174,4.88816,1.17992,4.86371,1.26365,0.06899
1768520802.90206,4.87419,1.19546,4.83946,1.36066,0.13992
1768520803.03094,4.86693,1.22346,4.81328,1.45717,0.15818
1768520803.10779,4.83471,1.30045,4.78518,1.55314,0.22050
1768520803.20366,4.83249,1.33777,4.75516,1.64853,0.11464
1768520803.28746,4.79311,1.54035,4.72324,1.74330,0.03797
1768520803.40271,4.75167,1.68634,4.68943,1.83741,0.03098
1768520803.53198,4.70109,1.86611,4.65375,1.93082,0.07434
1768520803.59555,4.67688,1.86017,4.61620,2.02350,0.05578
1768520803.69504,4.65024,1.97931,4.57681,2.11542,0.11280
1768520803.79392,4.63258,2.01737,4.53559,2.20652,0.15259
1768520803.89416,4.61199,2.07444,4.49256,2.29679,0.19799
1768520804.03535,4.58321,2.12077,4.44773,2.38617,0.12760
1768520804.12052,4.47779,2.26217,4.40112,2.47464,0.17217
1768520804.20361,4.46112,2.31327,4.35275,2.56217,0.01188
1768520804.31400,4.36258,2.55549,4.30264,2.64870,0.10614
1768520804.39425,4.37089,2.56741,4.25081,2.73422,0.16838
1768520804.50840,4.36527,2.61073,4.19727,2.81868,0.14666
1768520804.59655,4.29935,2.71339,4.14207,2.90206,0.07293
1768520804.69675,4.19259,2.84946,4.08520,2.98432,0.06380
1768520804.80019,4.13594,2.94564,4.02670,3.06542,0.15389
1768520804.88592,4.14164,2.96308,3.96659,3.14533,0.16492
1768520805.01119,4.07579,3.02174,3.90489,3.22403,0.17599
1768520805.11009,4.03338,3.10377,3.84164,3.30148,0.01967
1768520805.20678,3.85606,3.31485,3.77684,3.37765,0.05269
1768520805.29323,3.82883,3.38623,3.71054,3.45250,0.13043
1768520805.39468,3.81475,3.37407,3.64275,3.52602,0.20864
1768520805.49249,3.79548,3.38387,3.57351,3.59816,0.02806
1768520805.60340,3.59978,3.58829,3.50283,3.66891,0.06963
1768520805.68441,3.53938,3.60964,3.43076,3.73823,0.11562
1768520805.87716,3.50693,3.65125,3.35732,3.80609,0.13047
1768520805.91964,3.33281,3.82441,3.28253,3.87247,0.21497
1768520806.03081,3.21720,3.96913,3.20643,3.93734,0.03942
1768520806.09093,3.24566,3.93360,3.12904,4.00068,0.12292
1768520806.18566,3.05912,4.10177,3.05041,4.06246,0.05836
1768520806.29241,3.10503,4.08299,2.97056,4.12265,0.09555
1768520806.40481,3.00041,4.14387,2.88951,4.18123,0.14461
1768520806.48536,3.02236,4.12411,2.80732,4.23818,0.04509
1768520806.63769,2.87593,4.22422,2.72400,4.29347,0.10411
1768520806.72442,2.65235,4.36902,2.63959,4.34709,0.14155
1768520806.79020,2.66491,4.42210,2.55412,4.39901,0.04375
1768520807.63259,2.58760,4.42717,2.46764,4.44921,0.09172
1768520807.71422,2.55875,4.43870,2.38017,4.49767,0.10990
1768520807.81951,2.48637,4.46939,2.29174,4.54437,0.11453
1768520807.89935,2.39137,4.48788,2.20240,4.58929,0.16767
1768520808.00332,2.34613,4.50295,2.11218,4.63242,0.12562
1768520808.09391,2.21546,4.56090,2.02112,4.67374,0.15323
1768520808.19653,2.12988,4.56579,1.92925,4.71322,0.14656
1768520808.33772,2.03323,4.60993,1.83660,4.75086,0.00992
1768520808.39093,1.84337,4.74361,1.74322,4.78664,0.01110
1768520808.51478,1.83335,4.76148,1.64915,4.82054,0.02723
1768520808.59846,1.66675,4.84132,1.55441,4.85256,0.09754
1768520808.70507,1.65174,4.84599,1.45906,4.88268,0.00936
1768520808.80274,1.45778,4.89195,1.36312,4.91088,0.01991
1768520808.96011,1.38284,4.91362,1.16965,4.96150,0.03408
1768520809.04431,1.23461,4.94882,1.16965,4.96150,0.08668
1768520809.12445,1.25469,4.94473,1.07219,4.98390,0.12005
1768520809.22232,1.18998,4.96072,0.97430,5.00435,0.16935
1768520809.33901,1.13982,4.96850,0.87603,5.02283,0.16077
1768520809.39452,1.03261,4.98638,0.77740,5.03935,0.14441
1768520809.49531,0.91743,5.00405,0.67847,5.05388,0.16462
1768520809.59646,0.83819,5.01401,0.57926,5.06644,0.05081
1768520809.69481,0.62960,5.07330,0.47982,5.07701,0.10030
1768520809.78796,0.57585,5.04806,0.38019,5.08559,0.07131
1768520809.89465,0.55080,5.07020,0.28041,5.09218,0.13949
1768520809.99161,0.41962,5.08334,0.18052,5.09677,0.14681
1768520810.09268,0.13370,5.08674,0.08055,5.09936,0.02449
1768520810.19114,0.15668,5.09117,-0.01944,5.09995,0.13858
1768520810.29209,0.11891,5.09211,-0.11943,5.09854,0.18175
1768520810.38700,0.06224,5.09296,-0.21937,5.09513,0.11542
1768520810.48576,-0.10848,5.06311,-0.31922,5.08973,0.15156
1768520810.60229,-0.16771,5.08613,-0.41895,5.08233,0.10836
1768520810.68622,-0.31131,5.09476,-0.51850,5.07293,0.14853
1768520810.79432,-0.37183,5.09635,-0.61785,5.06155,0.21442
1768520810.88626,-0.40384,5.07488,-0.71695,5.04818,0.06402
0.00000,-0.55722,5.04099,-4.33893,-2.38294,0.00000
