# num_particles=1000
time,x_est,y_est,x_gt,y_gt,rmse
1768520631.99981,3.03802,-3.82457,3.22823,-3.71903,0.10302
1768520632.08326,3.19902,-3.69156,3.30396,-3.65373,0.10383
1768520632.18412,3.13590,-3.76653,3.37837,-3.58692,0.11876
1768520632.28413,3.28534,-3.66074,3.45143,-3.51864,0.08003
1768520632.38219,3.43745,-3.53295,3.52311,-3.44892,0.10497
1768520632.48293,3.50233,-3.42683,3.59338,-3.37777,0.13452
1768520632.58302,3.62578,-3.36200,3.66221,-3.30523,0.17137
1768520632.68787,3.72128,-3.26372,3.72958,-3.23133,0.14034
1768520632.78325,3.62535,-3.32531,3.79545,-3.15610,0.09196
1768520632.88402,3.65837,-3.28952,3.85981,-3.07956,0.03798
1768520632.98542,3.75782,-3.16124,3.92263,-3.00176,0.03150
1768520633.09025,3.86843,-3.04926,3.98387,-2.92271,0.03251
1768520633.18586,3.90077,-3.02583,4.04353,-2.84245,0.20370
1768520633.28791,3.89612,-2.98305,4.10156,-2.76102,0.15713
1768520633.38246,4.00036,-2.88122,4.15796,-2.67844,0.11689
1768520633.48279,4.19071,-2.68541,4.21269,-2.59475,0.04220
1768520633.58841,4.19668,-2.66165,4.26574,-2.50998,0.07566
1768520633.68268,4.23454,-2.57891,4.31708,-2.42417,0.01151
1768520633.82034,4.25544,-2.50484,4.36670,-2.33735,0.01627
1768520633.89324,4.30234,-2.43106,4.41457,-2.24956,0.15252
1768520634.04306,4.33453,-2.37938,4.46068,-2.16082,0.08347
1768520634.13482,4.37799,-2.32458,4.50500,-2.07118,0.15108
1768520634.24513,4.45497,-2.21374,4.58822,-1.88933,0.03215
1768520634.29936,4.57967,-1.98037,4.58822,-1.88933,0.07867
1768520634.38243,4.58691,-1.96799,4.62709,-1.79720,0.06365
1768520634.53715,4.66009,-1.85161,4.66410,-1.70430,0.10944
1768520634.58803,4.64635,-1.81229,4.69925,-1.61068,0.03292
1768520634.69178,4.69672,-1.70872,4.73252,-1.51638,0.04785
1768520634.79845,4.72177,-1.65291,4.76390,-1.42144,0.15315
1768520634.93990,4.79168,-1.37512,4.79338,-1.32588,0.12227
1768520635.03664,4.81122,-1.30869,4.82093,-1.22975,0.13307
1768520635.17002,4.86030,-1.21086,4.84656,-1.13310,0.05225
1768520635.19954,4.86970,-1.21100,4.87026,-1.03594,0.09623
1768520635.29896,4.90495,-1.05661,4.89200,-0.93834,0.04395
1768520635.44846,4.89748,-1.00144,4.91179,-0.84032,0.04026
1768520635.49069,4.94011,-0.86893,4.92961,-0.74192,0.03706
1768520635.58541,4.94497,-0.85680,4.94546,-0.64319,0.16963
1768520635.73222,4.94012,-0.81273,4.95933,-0.54415,0.11267
1768520635.83478,4.97586,-0.65561,4.97122,-0.44487,0.10113
1768520635.89020,4.97701,-0.44458,4.98113,-0.34536,0.06585
1768520635.99435,4.92815,-0.49468,4.98904,-0.24567,0.21596
1768520636.08432,4.92732,-0.45263,4.99495,-0.14585,0.02359
1768520636.18633,4.96562,-0.24283,4.99887,-0.04593,0.03895
1768520636.28939,4.99775,-0.18470,5.00079,0.05405,0.02764
1768520636.38904,4.97237,-0.03806,5.00071,0.15405,0.04772
1768520636.48270,4.98909,0.00779,4.99863,0.25403,0.13169
1768520636.58660,4.97361,0.02518,4.99455,0.35394,0.12652
1768520636.70875,4.97376,0.12998,4.98847,0.45375,0.19530
1768520636.82472,4.97662,0.25882,4.98040,0.55343,0.24965
1768520636.89039,4.97125,0.30395,4.97033,0.65292,0.12545
1768520637.01822,4.96521,0.42890,4.95828,0.75219,0.16365
1768520637.09362,5.00468,0.59525,4.94425,0.85120,0.14691
1768520637.19316,5.00352,0.71677,4.92824,0.94990,0.02989
1768520637.29773,4.95639,0.95995,4.91025,1.04827,0.00396
1768520637.38664,4.91268,1.04514,4.89031,1.14626,0.14430
1768520637.49167,4.91880,1.19232,4.86841,1.24383,0.07353
1768520637.59286,4.90603,1.21809,4.84456,1.34094,0.08100
1768520637.69356,4.87766,1.32430,4.81877,1.43756,0.02057
1768520637.84129,4.86020,1.32759,4.79106,1.53364,0.04796
1768520637.92454,4.84798,1.39952,4.76143,1.62915,0.20386
1768520638.01640,4.81688,1.43297,4.72990,1.72405,0.03411
1768520638.09919,4.76298,1.59508,4.69647,1.81829,0.18666
1768520638.19198,4.73588,1.63584,4.66117,1.91185,0.09322
1768520638.29085,4.71578,1.72710,4.62400,2.00469,0.07549
1768520638.38456,4.60993,1.93052,4.58499,2.09676,0.09492
1768520638.49347,4.60331,2.00362,4.54414,2.18803,0.04233
1768520638.58499,4.52833,2.22730,4.50147,2.27847,0.20443
1768520638.69148,4.46797,2.37775,4.45700,2.36804,0.13555
1768520638.78624,4.55662,2.27611,4.41075,2.45670,0.09648
1768520638.89310,4.53153,2.30677,4.36274,2.54442,0.12075
1768520638.98759,4.47849,2.35674,4.31298,2.63116,0.25300
1768520639.09578,4.44792,2.41715,4.26150,2.71689,0.21555
1768520639.18917,4.35730,2.52379,4.20831,2.80157,0.15721
1768520639.29266,4.31579,2.56935,4.15344,2.88517,0.06893
1768520639.38466,4.24608,2.74391,4.09691,2.96765,0.00356
1768520639.51843,4.15414,2.88866,4.03875,3.04899,0.09240
1768520639.62587,4.13939,2.88559,3.97896,3.12915,0.27541
1768520639.68274,4.12947,2.89850,3.91759,3.20810,0.12290
1768520639.83580,4.02904,3.01692,3.85465,3.28581,0.15844
1768520639.88210,3.94267,3.15408,3.79016,3.36224,0.09817
1768520639.99373,3.93402,3.22805,3.72417,3.43736,0.17478
1768520640.08441,3.85317,3.31945,3.65668,3.51115,0.02283
1768520640.19758,3.73937,3.45440,3.58773,3.58358,0.07936
1768520640.28408,3.73316,3.48995,3.51734,3.65461,0.04027
1768520640.38173,3.62667,3.57332,3.44555,3.72423,0.07267
1768520640.48359,3.58824,3.63866,3.37238,3.79239,0.11454
1768520640.58523,3.47421,3.73994,3.29787,3.85907,0.05385
1768520640.68180,3.42543,3.80166,3.22203,3.92425,0.03654
1768520640.78372,3.31339,3.89215,3.14491,3.98790,0.05165
1768520640.89607,3.27284,3.91495,3.06652,4.05000,0.20180
1768520640.98270,3.23196,3.93444,2.98692,4.11052,0.06123
1768520641.08824,3.12756,4.04513,2.90611,4.16943,0.11135
1768520641.19535,2.93183,4.20728,2.82415,4.22671,0.08109
1768520641.29155,2.82577,4.18035,2.74106,4.28235,0.16645
1768520641.38554,2.66553,4.27716,2.65687,4.33631,0.08415
1768520641.51599,2.66520,4.25257,2.57162,4.38858,0.16167
1768520641.58527,2.68565,4.27397,2.48534,4.43913,0.20651
1768520641.68529,2.66876,4.34425,2.39806,4.48794,0.02190
1768520641.81597,2.50543,4.44783,2.30983,4.53500,0.04272
1768520641.93521,2.40667,4.52978,2.22067,4.58029,0.04741
1768520641.99065,2.26450,4.59836,2.13063,4.62378,0.07457
1768520642.08698,2.18534,4.57311,2.03973,4.66547,0.04038
1768520642.18246,2.15479,4.59143,1.94802,4.70533,0.04736
1768520642.33746,1.99465,4.67997,1.85553,4.74334,0.00697
1768520642.46937,1.95484,4.70677,1.76230,4.77950,0.01067
1768520642.48540,1.84538,4.74006,1.66836,4.81379,0.01860
1768520642.62719,1.75396,4.79613,1.57376,4.84619,0.04480
1768520642.75538,1.62962,4.79129,1.47853,4.87670,0.06111
1768520642.78309,1.49677,4.81838,1.38271,4.90529,0.07871
1768520642.89938,1.53594,4.82286,1.28633,4.93196,0.11392
1768520643.03638,1.49593,4.89275,1.18944,4.95670,0.05802
1768520643.08330,1.32944,4.89313,1.09207,4.97950,0.21198
1768520643.18377,1.29420,4.91564,0.99427,5.00034,0.17313
1768520643.28354,1.26326,4.95366,0.89607,5.01923,0.05944
1768520643.40053,1.04738,5.02703,0.79752,5.03614,0.10695
1768520643.48449,0.99915,5.04776,0.69864,5.05108,0.15512
1768520643.58432,0.94179,5.09312,0.59949,5.06405,0.05532
1768520643.68397,0.68042,5.10332,0.50009,5.07502,0.03157
1768520643.78557,0.62509,5.08252,0.40050,5.08401,0.01148
1768520643.88547,0.50876,5.06750,0.30074,5.09100,0.06265
1768520643.98469,0.46077,5.06689,0.20087,5.09600,0.07341
1768520644.08660,0.37404,5.08682,0.10092,5.09899,0.06992
1768520644.19652,0.26689,5.11903,0.00092,5.09999,0.09996
1768520644.30980,0.20070,5.09305,-0.09907,5.09899,0.10379
1768520644.45489,0.10391,5.08712,-0.19902,5.09599,0.10848
1768520644.49267,-0.09056,5.09754,-0.29890,5.09099,0.03355
1768520644.58647,-0.17695,5.12126,-0.39865,5.08400,0.05783
1768520644.71565,-0.35670,5.08920,-0.49824,5.07501,0.14117
1768520644.78894,-0.53967,5.07756,-0.59764,5.06403,0.07079
1768520644.90586,-0.52853,5.07936,-0.69679,5.05106,0.06794
1768520644.99263,-0.76470,5.04903,-0.79567,5.03612,0.06187
1768520645.08683,-0.75837,5.04516,-0.89422,5.01920,0.10999
1768520645.19552,-0.78751,5.04585,-0.99242,5.00031,0.04705
1768520645.29374,-0.94083,5.02566,-1.09022,4.97946,0.12892
1768520645.39814,-0.96183,4.99106,-1.18759,4.95667,0.20902
1768520645.50321,-0.97883,4.96719,-1.28448,4.93192,0.14161
1768520645.59035,-1.04645,4.96821,-1.38085,4.90525,0.11313
1768520645.70324,-1.27068,4.93095,-1.47667,4.87665,0.07576
1768520645.79430,-1.40204,4.88964,-1.57190,4.84615,0.15601
1768520645.88843,-1.42787,4.90611,-1.66651,4.81374,0.13020
1768520646.01576,-1.54214,4.85228,-1.76044,4.77945,0.05472
1768520646.08425,-1.70658,4.78910,-1.85367,4.74329,0.04971
1768520646.18447,-1.81013,4.78095,-1.94616,4.70527,0.02261
1768520646.30139,-1.84388,4.76367,-2.03787,4.66541,0.03488
1768520646.42949,-1.97786,4.69072,-2.12877,4.62372,0.03655
1768520646.49237,-2.10433,4.65091,-2.21881,4.58022,0.09618
1768520646.59835,-2.13869,4.63344,-2.30796,4.53493,0.01036
1768520646.69686,-2.22256,4.57056,-2.39619,4.48787,0.09139
1768520646.80579,-2.39512,4.50745,-2.48347,4.43905,0.12502
1768520646.90890,-2.37744,4.50529,-2.56974,4.38850,0.08766
1768520647.00031,-2.49732,4.43788,-2.65499,4.33623,0.01257
1768520647.11909,-2.64462,4.34332,-2.73918,4.28227,0.03976
1768520647.19540,-2.70359,4.30001,-2.82227,4.22663,0.01480
1768520647.29804,-2.75389,4.28057,-2.90424,4.16934,0.08629
1768520647.39501,-2.86649,4.24694,-2.98504,4.11043,0.09221
1768520647.52870,-2.85100,4.24463,-3.06464,4.04991,0.13553
1768520647.60161,-2.99614,4.16685,-3.14302,3.98781,0.18505
1768520647.69204,-3.04316,4.14361,-3.22015,3.92416,0.20887
1768520647.78998,-3.06621,4.06533,-3.29598,3.85897,0.01811
1768520647.89584,-3.23295,3.91135,-3.37050,3.79229,0.05266
1768520647.98542,-3.24808,3.88084,-3.44366,3.72412,0.06119
1768520648.08555,-3.31489,3.81784,-3.51545,3.65451,0.02764
1768520648.18549,-3.46311,3.70449,-3.58583,3.58347,0.00195
1768520648.28395,-3.51563,3.65645,-3.65478,3.51104,0.16861
1768520648.38399,-3.53989,3.63445,-3.72227,3.43725,0.07608
1768520648.48868,-3.61378,3.57513,-3.78826,3.36212,0.16844
1768520648.59009,-3.63552,3.58163,-3.85274,3.28569,0.02561
1768520648.68328,-3.76367,3.36928,-3.91568,3.20798,0.05804
1768520648.78237,-3.81299,3.32798,-3.97705,3.12903,0.14534
1768520648.89052,-3.84454,3.33473,-4.03683,3.04887,0.08155
1768520648.98478,-3.93220,3.19714,-4.09500,2.96753,0.07851
1768520649.08635,-3.98876,3.11094,-4.15153,2.88504,0.12449
1768520649.18486,-4.02145,3.06797,-4.20640,2.80144,0.10746
1768520649.29979,-4.16116,2.89892,-4.25958,2.71676,0.09965
1768520649.38498,-4.26725,2.72253,-4.31106,2.63103,0.02619
1768520649.49355,-4.24657,2.73949,-4.36081,2.54429,0.06304
1768520649.59312,-4.35168,2.60667,-4.40882,2.45657,0.04701
1768520649.68899,-4.38201,2.49518,-4.45507,2.36791,0.03507
1768520649.80557,-4.40562,2.49149,-4.49954,2.27834,0.02932
1768520649.88674,-4.50863,2.30622,-4.54220,2.18790,0.01846
1768520649.98658,-4.51713,2.28392,-4.58305,2.09662,0.13960
1768520650.08589,-4.56288,2.23476,-4.62206,2.00455,0.04661
1768520650.23933,-4.66701,2.01690,-4.65922,1.91171,0.07944
1768520650.29320,-4.73783,1.92316,-4.69452,1.81815,0.09437
1768520650.39012,-4.66809,1.90875,-4.72794,1.72390,0.04401
1768520650.50700,-4.68841,1.86174,-4.75947,1.62901,0.05457
1768520650.59019,-4.74017,1.67072,-4.78910,1.53350,0.04396
1768520650.70157,-4.75139,1.67221,-4.81681,1.43741,0.02000
1768520650.80126,-4.80892,1.53079,-4.84259,1.34080,0.05368
1768520650.88367,-4.82864,1.39264,-4.86644,1.24368,0.07765
1768520650.99969,-4.84696,1.31885,-4.88834,1.14611,0.13412
1768520651.26179,-4.83071,1.26722,-4.90828,1.04812,0.09321
1768520651.28751,-4.86313,1.23585,-4.92626,0.94975,0.13942
1768520651.38889,-4.86114,1.07303,-4.94227,0.85105,0.08025
1768520651.51424,-4.92454,0.86952,-4.95630,0.75204,0.12086
1768520651.58349,-4.89935,0.85864,-4.96835,0.65277,0.23295
1768520651.68341,-4.90682,0.52440,-4.97841,0.55328,0.20420
1768520651.79045,-4.91708,0.45511,-4.98648,0.45360,0.13830
1768520651.88320,-4.93263,0.32622,-4.99255,0.35379,0.02619
1768520651.98296,-4.96071,0.44895,-4.99663,0.25388,0.02994
1768520652.08475,-4.99760,0.38330,-4.99871,0.15390,0.04841
1768520652.18351,-4.97869,0.19798,-4.99879,0.05390,0.10265
1768520652.30523,-4.96598,0.25119,-4.99687,-0.04608,0.16577
1768520652.38207,-4.98445,0.21905,-4.99295,-0.14600,0.19642
1768520652.48340,-4.97012,0.14851,-4.98703,-0.24582,0.12010
1768520652.58290,-4.99409,-0.02590,-4.97911,-0.34551,0.13072
1768520652.68979,-5.02474,-0.12066,-4.96921,-0.44502,0.18350
1768520652.78371,-4.99145,-0.26287,-4.95731,-0.54430,0.01365
1768520652.88385,-4.98240,-0.44851,-4.94344,-0.64333,0.06528
1768520652.98391,-4.92801,-0.48598,-4.92758,-0.74207,0.05413
1768520653.11090,-4.90079,-0.61000,-4.90976,-0.84046,0.11193
1768520653.20789,-4.89103,-0.63627,-4.88997,-0.93849,0.13470
1768520653.28345,-4.88053,-0.70897,-4.86822,-1.03609,0.11626
1768520653.38934,-4.91148,-0.82424,-4.84453,-1.13324,0.02496
1768520653.48451,-4.84892,-1.02027,-4.81889,-1.22990,0.10496
1768520653.59656,-4.75769,-1.19220,-4.79133,-1.32602,0.03968
1768520653.68448,-4.82067,-1.19026,-4.76186,-1.42158,0.18913
1768520653.78550,-4.81973,-1.24152,-4.73048,-1.51653,0.03631
1768520653.88575,-4.73169,-1.48024,-4.69720,-1.61083,0.02919
1768520653.99481,-4.68114,-1.58645,-4.66205,-1.70444,0.02192
1768520654.08467,-4.68710,-1.59138,-4.62503,-1.79734,0.08055
1768520654.18572,-4.67586,-1.62509,-4.58616,-1.88947,0.14564
1768520654.29103,-4.64396,-1.75579,-4.54546,-1.98081,0.11693
1768520654.43458,-4.61942,-1.77737,-4.50293,-2.07132,0.13951
1768520654.48618,-4.61456,-1.85961,-4.45861,-2.16095,0.15856
1768520654.58648,-4.58781,-1.93739,-4.41250,-2.24969,0.22224
1768520654.69293,-4.50201,-2.04627,-4.36463,-2.33748,0.11671
1768520654.78508,-4.40755,-2.22895,-4.31501,-2.42430,0.04249
1768520654.89285,-4.33697,-2.30523,-4.26366,-2.51011,0.09819
1768520654.98476,-4.25000,-2.41288,-4.21061,-2.59488,0.14233
1768520655.08812,-4.23775,-2.45516,-4.15588,-2.67857,0.03651
1768520655.20006,-4.18233,-2.57178,-4.09948,-2.76114,0.16764
1768520655.29173,-4.19231,-2.62156,-4.04144,-2.84257,0.02366
1768520655.40332,-4.08321,-2.77833,-3.98178,-2.92283,0.07275
1768520655.49916,-4.00620,-2.85430,-3.92053,-3.00187,0.02235
1768520655.58711,-3.96459,-2.90855,-3.85772,-3.07968,0.09291
1768520655.68513,-3.95988,-2.91770,-3.79335,-3.15621,0.18319
1768520655.78727,-3.96156,-2.92877,-3.72748,-3.23144,0.24187
1768520655.88358,-3.87224,-3.03768,-3.66011,-3.30534,0.01842
1768520655.98783,-3.73971,-3.21768,-3.59127,-3.37788,0.19424
1768520656.08606,-3.72625,-3.23820,-3.52100,-3.44902,0.03394
1768520656.18293,-3.60569,-3.34716,-3.44932,-3.51875,0.04161
1768520656.28315,-3.56253,-3.45161,-3.37626,-3.58703,0.04309
1768520656.38286,-3.48381,-3.49292,-3.30185,-3.65383,0.04418
1768520656.48384,-3.40867,-3.55700,-3.22612,-3.71913,0.03203
1768520656.59429,-3.32562,-3.63237,-3.14909,-3.78291,0.18454
1768520656.68348,-3.28689,-3.66016,-3.07081,-3.84513,0.01488
1768520656.80340,-3.13687,-3.79139,-2.99130,-3.90577,0.03133
1768520656.89109,-3.04121,-3.83488,-2.91059,-3.96481,0.04903
1768520656.98380,-3.03661,-3.88702,-2.82872,-4.02223,0.12114
1768520657.10954,-2.80571,-4.02543,-2.74571,-4.07799,0.08892
1768520657.18991,-2.75557,-4.07278,-2.66161,-4.13209,0.01701
1768520657.28555,-2.76266,-4.07943,-2.57644,-4.18449,0.01846
1768520657.38650,-2.66091,-4.15053,-2.49024,-4.23518,0.03211
1768520657.54414,-2.55139,-4.20458,-2.40305,-4.28413,0.09854
1768520657.58299,-2.58047,-4.19556,-2.31489,-4.33133,0.03605
1768520657.69671,-2.37633,-4.30833,-2.22581,-4.37676,0.00982
1768520657.82581,-2.22461,-4.36702,-2.13583,-4.42040,0.11916
1768520657.90275,-2.24499,-4.37264,-2.04500,-4.46223,0.00773
1768520657.98632,-2.13357,-4.41301,-1.95335,-4.50223,0.01959
1768520658.16266,-2.02541,-4.46240,-1.86093,-4.54040,0.03291
1768520658.18404,-1.93102,-4.47806,-1.76775,-4.57671,0.02063
1768520658.28794,-1.85041,-4.52265,-1.67387,-4.61114,0.14978
1768520658.40807,-1.62788,-4.63026,-1.57932,-4.64370,0.03166
1768520658.48719,-1.64298,-4.61807,-1.48413,-4.67435,0.02245
1768520658.61010,-1.56593,-4.66172,-1.38836,-4.70310,0.12666
1768520658.70455,-1.51463,-4.69313,-1.29202,-4.72992,0.14101
1768520658.79403,-1.42295,-4.67756,-1.19517,-4.75482,0.05719
1768520658.90530,-1.23521,-4.73648,-1.09784,-4.77777,0.13048
1768520659.02674,-1.06473,-4.75788,-1.00008,-4.79877,0.20407
1768520659.10055,-0.89507,-4.80072,-0.90191,-4.81781,0.09303
1768520659.20983,-0.90709,-4.79582,-0.80338,-4.83488,0.17530
1768520659.29048,-0.73259,-4.86323,-0.70453,-4.84998,0.04724
1768520659.40032,-0.79170,-4.88066,-0.60539,-4.86310,0.16906
1768520659.48320,-0.77395,-4.87615,-0.50601,-4.87423,0.05639
1768520659.59936,-0.66118,-4.87133,-0.40644,-4.88338,0.06488
1768520659.68386,-0.57079,-4.87059,-0.30669,-4.89053,0.11172
1768520659.80392,-0.51810,-4.88709,-0.20683,-4.89569,0.16705
1768520659.93712,-0.13996,-4.90091,-0.10688,-4.89884,0.02121
1768520660.00208,-0.20410,-4.87465,-0.00689,-4.90000,0.17586
1768520660.08600,-0.18021,-4.87023,0.09311,-4.89916,0.05880
1768520660.18792,-0.05520,-4.86648,0.19306,-4.89632,0.11055
1768520660.28947,-0.01681,-4.88730,0.29295,-4.89148,0.13107
1768520660.43740,0.06492,-4.92388,0.39271,-4.88464,0.05198
1768520660.48821,0.25290,-4.92462,0.49232,-4.87581,0.06860
1768520660.59095,0.46017,-4.89709,0.59173,-4.86499,0.10571
1768520660.70190,0.48602,-4.86491,0.69090,-4.85218,0.02585
1768520660.78792,0.56588,-4.86476,0.78980,-4.83739,0.02056
1768520660.92290,0.67114,-4.85786,0.88839,-4.82063,0.14046
1768520661.06321,0.75699,-4.87026,0.98661,-4.80190,0.00948
1768520661.08833,0.89786,-4.82102,1.08445,-4.78121,0.08980
1768520661.19977,0.99565,-4.76786,1.18185,-4.75857,0.10252
1768520661.36500,1.07938,-4.76160,1.27878,-4.73398,0.04479
1768520661.39348,1.23630,-4.71980,1.37520,-4.70746,0.03151
1768520661.51425,1.35450,-4.68369,1.47106,-4.67901,0.04384
1768520661.58308,1.39433,-4.66801,1.56634,-4.64866,0.02529
1768520661.76019,1.48620,-4.65876,1.66100,-4.61640,0.00728
1768520661.78433,1.57050,-4.64269,1.75499,-4.58226,0.10117
1768520661.92217,1.75455,-4.57790,1.84827,-4.54625,0.10064
1768520662.06835,1.82090,-4.50620,1.94082,-4.50838,0.10848
1768520662.08865,1.92204,-4.46671,2.03260,-4.46866,0.03294
1768520662.23280,1.92388,-4.48013,2.12356,-4.42712,0.10650
1768520662.28839,2.11024,-4.39576,2.21367,-4.38377,0.10407
1768520662.65689,2.22067,-4.38970,2.30290,-4.33862,0.00436
1768520662.82400,2.21603,-4.38009,2.39120,-4.29170,0.03909
1768520663.11562,2.33972,-4.35174,2.47855,-4.24302,0.02593
1768520663.18942,2.37316,-4.27308,2.56491,-4.19260,0.00313
1768520663.31536,2.56800,-4.19211,2.65024,-4.14047,0.12471
1768520663.39064,2.66921,-4.12422,2.73452,-4.08664,0.02951
1768520663.48861,2.67775,-4.12977,2.81770,-4.03113,0.09271
1768520663.60786,2.74168,-4.08420,2.89975,-3.97398,0.18143
1768520663.70598,2.74655,-4.07117,2.98065,-3.91519,0.11823
1768520663.78743,2.88208,-3.98048,3.06035,-3.85480,0.05920
1768520663.88995,3.00237,-3.86677,3.13883,-3.79283,0.12057
1768520663.99658,3.14192,-3.76600,3.21605,-3.72929,0.05300
1768520664.11473,3.17056,-3.75650,3.29199,-3.66423,0.14678
1768520664.19667,3.15659,-3.72089,3.36661,-3.59766,0.05633
1768520664.29310,3.24576,-3.69641,3.43989,-3.52962,0.02990
1768520664.38999,3.39014,-3.57922,3.51179,-3.46012,0.06638
1768520664.48423,3.49739,-3.49646,3.58228,-3.38919,0.02384
1768520664.63081,3.53122,-3.44631,3.65134,-3.31688,0.15981
1768520664.69373,3.54113,-3.43259,3.71895,-3.24319,0.04849
1768520664.79047,3.61062,-3.34320,3.78506,-3.16817,0.03156
1768520664.89655,3.69483,-3.26355,3.84966,-3.09184,0.05770
1768520664.98395,3.82070,-3.12279,3.91273,-3.01423,0.03455
1768520665.08364,3.83001,-3.12026,3.97422,-2.93538,0.06700
1768520665.20258,3.85922,-3.05456,4.03413,-2.85531,0.24246
1768520665.28742,3.86460,-3.02865,4.09243,-2.77406,0.13407
1768520665.38785,3.98985,-2.86039,4.14909,-2.69167,0.07010
1768520665.56410,4.11699,-2.70841,4.20409,-2.60815,0.10930
1768520665.58692,4.14375,-2.69929,4.25741,-2.52355,0.12364
1768520665.71236,4.20779,-2.63680,4.30902,-2.43791,0.18034
1768520665.82278,4.24126,-2.60503,4.35892,-2.35125,0.23069
1768520665.89625,4.23204,-2.54391,4.40707,-2.26360,0.20650
1768520665.99189,4.28800,-2.43233,4.45345,-2.17501,0.02486
1768520666.09336,4.38225,-2.26208,4.49806,-2.08552,0.06448
1768520666.18279,4.41854,-2.22922,4.54087,-1.99514,0.10444
1768520666.28633,4.50954,-2.09477,4.58186,-1.90393,0.09195
1768520666.38368,4.60633,-1.93057,4.62102,-1.81192,0.04151
1768520666.48406,4.61036,-1.93412,4.65833,-1.71915,0.05601
1768520666.58689,4.66698,-1.77990,4.69378,-1.62564,0.05969
1768520666.68331,4.68473,-1.66560,4.72735,-1.53145,0.02532
1768520666.79123,4.70271,-1.64934,4.75903,-1.43660,0.18795
1768520666.89926,4.71126,-1.61838,4.78881,-1.34114,0.23545
1768520666.99082,4.72535,-1.56787,4.81667,-1.24510,0.10033
1768520667.08485,4.76060,-1.43742,4.84261,-1.14852,0.10592
1768520667.18768,4.80690,-1.35057,4.86661,-1.05145,0.18518
1768520667.37089,4.82837,-1.23264,4.88867,-0.95391,0.06593
1768520667.38464,4.86897,-1.11733,4.90877,-0.85595,0.11568
1768520667.53466,4.86366,-1.06686,4.92690,-0.75761,0.04222
1768520667.64150,4.87348,-0.83278,4.94307,-0.65893,0.04983
1768520667.68261,4.91875,-0.80677,4.95726,-0.55994,0.03384
1768520667.78599,4.93346,-0.69138,4.96946,-0.46069,0.00771
1768520667.88356,4.96313,-0.56493,4.97968,-0.36122,0.25925
1768520667.99142,4.94577,-0.61824,4.98791,-0.26156,0.18345
1768520668.08542,4.94599,-0.54154,4.99414,-0.16176,0.04287
1768520668.18925,4.96225,-0.29590,4.99838,-0.06185,0.02896
1768520668.30712,4.96518,-0.16176,5.00062,0.03813,0.16448
1768520668.38714,4.97741,-0.12471,5.00085,0.13812,0.02975
1768520668.48410,4.97371,0.05083,4.99909,0.23811,0.04284
1768520668.58436,4.99638,0.09552,4.99533,0.33803,0.02190
1768520668.69250,5.01524,0.22332,4.98957,0.43787,0.05382
1768520668.78834,4.95511,0.37379,4.98182,0.53756,0.04974
