# num_particles=1000
time,x_est,y_est,x_gt,y_gt,rmse
1768584956.54869,2.40917,-4.29973,2.57711,-4.18529,0.00880
1768584956.65777,2.49373,-4.24428,2.66230,-4.13291,0.05362
1768584956.75017,2.52656,-4.16742,2.74642,-4.07884,0.08484
1768584956.85516,2.66159,-4.07840,2.82944,-4.02310,0.14683
1768584956.95639,2.73075,-4.13182,2.91133,-3.96571,0.09334
1768584957.05490,2.75802,-4.08319,2.99206,-3.90670,0.20136
1768584957.15511,2.85151,-4.05090,3.07159,-3.84608,0.02950
1768584957.24951,2.97829,-3.93278,3.14989,-3.78388,0.02879
1768584957.35342,3.07865,-3.87399,3.22693,-3.72013,0.05267
1768584957.44869,3.18729,-3.75481,3.30269,-3.65485,0.09904
1768584957.55315,3.17402,-3.80385,3.37712,-3.58807,0.02957
1768584957.64799,3.31070,-3.68332,3.45020,-3.51982,0.03050
1768584957.75530,3.39000,-3.56043,3.52190,-3.45011,0.09628
1768584957.84800,3.43922,-3.49946,3.59219,-3.37899,0.03475
1768584957.94832,3.49062,-3.43498,3.66105,-3.30648,0.02776
1768584958.05866,3.61724,-3.39096,3.72844,-3.23260,0.16991
1768584958.15200,3.62835,-3.36990,3.79435,-3.15739,0.07012
1768584958.25158,3.76493,-3.29248,3.85873,-3.08087,0.11832
1768584958.35172,3.74896,-3.26666,3.92157,-3.00309,0.07554
1768584958.44984,3.80898,-3.13771,3.98285,-2.92406,0.05332
1768584958.54967,3.96059,-2.96675,4.04253,-2.84383,0.01792
1768584958.65213,3.99257,-2.93911,4.10059,-2.76241,0.14796
1768584958.75283,3.98141,-2.85010,4.15701,-2.67985,0.11205
1768584958.85097,4.11411,-2.78336,4.21178,-2.59618,0.06468
1768584958.95337,4.12814,-2.62197,4.26485,-2.51143,0.03476
1768584959.05457,4.23187,-2.52241,4.31623,-2.42564,0.17201
1768584959.15140,4.28766,-2.59526,4.36587,-2.33884,0.03450
1768584959.25037,4.35072,-2.42618,4.41377,-2.25106,0.06639
1768584959.35340,4.34107,-2.40042,4.45991,-2.16234,0.06046
1768584959.44893,4.40939,-2.31136,4.50426,-2.07271,0.07186
1768584959.55398,4.39547,-2.19414,4.54681,-1.98222,0.06856
1768584959.65246,4.43691,-2.08552,4.58754,-1.89089,0.15334
1768584959.75073,4.52228,-2.02964,4.62644,-1.79877,0.01996
1768584959.85120,4.56764,-1.88945,4.66349,-1.70589,0.10745
1768584959.94817,4.57133,-1.76114,4.69867,-1.61228,0.02959
1768584960.05805,4.65324,-1.67812,4.73197,-1.51799,0.07763
1768584960.14871,4.68930,-1.58283,4.76339,-1.42305,0.08704
1768584960.24982,4.73520,-1.43101,4.79289,-1.32751,0.05308
1768584960.35112,4.71169,-1.41103,4.82048,-1.23139,0.10713
1768584960.45103,4.83938,-1.33685,4.84614,-1.13474,0.14009
1768584960.55415,4.81194,-1.27059,4.86987,-1.03760,0.03169
1768584960.65054,4.87392,-1.15001,4.89165,-0.94000,0.12242
1768584960.74906,4.82851,-1.04489,4.91147,-0.84199,0.08183
1768584960.84957,4.83446,-0.99853,4.92932,-0.74360,0.03202
1768584960.95554,4.88109,-0.83186,4.94521,-0.64487,0.06709
1768584961.05737,4.93849,-0.81006,4.95911,-0.54584,0.06567
1768584961.14893,4.95460,-0.61135,4.97104,-0.44656,0.07250
1768584961.25028,4.98665,-0.47877,4.98097,-0.34705,0.03705
1768584961.36247,4.99096,-0.47779,4.98892,-0.24737,0.09121
1768584961.45356,5.00459,-0.33723,4.99487,-0.14755,0.11786
1768584961.55165,4.93953,-0.25161,4.99882,-0.04763,0.10565
1768584961.64942,5.00421,-0.15314,5.00077,0.05235,0.11751
1768584961.74966,5.02899,-0.06172,5.00073,0.15235,0.02656
1768584961.86351,5.01748,0.07300,4.99868,0.25233,0.10390
1768584961.95102,4.95378,0.15863,4.99463,0.35224,0.07462
1768584962.05067,5.07189,0.26675,4.98859,0.45206,0.10278
1768584962.14961,4.96780,0.35140,4.98055,0.55173,0.07864
1768584962.25059,4.91350,0.47545,4.97052,0.65123,0.12767
1768584962.35043,4.95130,0.52502,4.95850,0.75050,0.02774
1768584962.45068,4.99574,0.63968,4.94450,0.84951,0.02079
1768584962.55783,4.96664,0.76964,4.92852,0.94823,0.18003
1768584962.64873,4.96549,0.77203,4.91058,1.04660,0.03578
1768584962.75653,4.96334,0.93999,4.89066,1.14460,0.10500
1768584962.85154,4.86900,1.04186,4.86879,1.24218,0.08324
1768584962.94992,4.90526,1.22654,4.84498,1.33930,0.04936
1768584963.05069,4.91745,1.23383,4.81923,1.43592,0.11081
1768584963.15027,4.80929,1.32556,4.79154,1.53201,0.08957
1768584963.24921,4.78341,1.35382,4.76195,1.62753,0.02337
1768584963.35706,4.77076,1.54269,4.73045,1.72244,0.10659
1768584963.45447,4.72806,1.61588,4.69705,1.81670,0.07665
1768584963.55076,4.71981,1.64653,4.66178,1.91027,0.03600
1768584963.65517,4.72520,1.83914,4.62465,2.00312,0.14184
1768584963.74847,4.79934,1.94486,4.58566,2.09520,0.08161
1768584963.84935,4.64450,2.03864,4.54485,2.18649,0.03415
1768584963.94797,4.61213,2.07363,4.50221,2.27694,0.05117
1768584964.05612,4.50468,2.15479,4.45777,2.36653,0.13838
1768584964.15103,4.50361,2.23596,4.41155,2.45520,0.12448
1768584964.24976,4.48637,2.35571,4.36357,2.54294,0.19839
1768584964.35003,4.34642,2.34529,4.31384,2.62969,0.12910
1768584964.45135,4.24999,2.60430,4.26239,2.71544,0.05202
1768584964.55337,4.36575,2.62629,4.20923,2.80014,0.07987
1768584964.65468,4.23207,2.64155,4.15439,2.88376,0.10450
1768584964.75093,4.17745,2.78183,4.09789,2.96626,0.15007
1768584964.84757,4.20757,3.02408,4.03975,3.04762,0.08127
1768584964.94893,4.12224,3.04380,3.97999,3.12780,0.07025
1768584965.04831,4.06727,2.98299,3.91864,3.20677,0.08650
1768584965.14875,3.94709,3.04780,3.85573,3.28450,0.04063
1768584965.24804,3.90885,3.16734,3.79127,3.36095,0.04069
1768584965.34929,3.81714,3.29740,3.72530,3.43610,0.08397
1768584965.44846,3.70872,3.37633,3.65784,3.50991,0.08032
1768584965.55004,3.73649,3.35656,3.58891,3.58236,0.07536
1768584965.65532,3.66401,3.58866,3.51855,3.65342,0.14645
1768584965.74734,3.66144,3.62132,3.44678,3.72305,0.09944
1768584965.85007,3.61794,3.65663,3.37364,3.79124,0.15645
1768584965.95047,3.60252,3.70807,3.29914,3.85795,0.07935
1768584966.04741,3.40460,3.71818,3.22333,3.92316,0.06183
1768584966.15064,3.28092,3.79887,3.14623,3.98684,0.17611
1768584966.25162,3.38596,3.99073,3.06787,4.04896,0.15030
1768584966.35116,3.29382,4.01522,2.98828,4.10950,0.04382
1768584966.44862,3.07791,4.00630,2.90750,4.16844,0.07696
1768584966.54846,3.05685,4.07457,2.82555,4.22575,0.03845
1768584966.64807,2.94595,4.16845,2.74248,4.28142,0.09573
1768584966.75570,2.91442,4.19017,2.65831,4.33541,0.12973
1768584966.85332,2.68486,4.20842,2.57307,4.38770,0.13425
1768584966.95156,2.59389,4.21762,2.48681,4.43828,0.05325
1768584967.05020,2.53091,4.35518,2.39955,4.48713,0.05321
1768584967.14922,2.43859,4.46076,2.31134,4.53422,0.04160
1768584967.24819,2.43727,4.46956,2.22220,4.57953,0.07393
1768584967.34847,2.29543,4.56942,2.13217,4.62306,0.07899
1768584967.45809,2.21488,4.65819,2.04129,4.66478,0.06317
1768584967.55224,2.07164,4.60937,1.94959,4.70467,0.07950
1768584967.65677,2.10753,4.62081,1.85711,4.74271,0.13598
1768584967.74930,1.98005,4.80082,1.76389,4.77890,0.01814
1768584967.85374,1.86632,4.75835,1.66997,4.81322,0.07616
1768584967.95500,1.74540,4.80268,1.57537,4.84566,0.08698
1768584968.05951,1.60905,4.76547,1.48015,4.87620,0.07035
1768584968.14951,1.52366,4.79797,1.38434,4.90482,0.08415
1768584968.25131,1.39716,4.86227,1.28797,4.93153,0.02650
1768584968.35463,1.40418,4.88726,1.19109,4.95630,0.02762
1768584968.48080,1.28253,4.90444,1.09373,4.97913,0.13298
1768584968.54802,1.21913,4.93486,0.99594,5.00000,0.03633
1768584968.65527,1.09019,5.01528,0.89775,5.01892,0.12156
1768584968.76255,0.99858,4.95102,0.79919,5.03587,0.05660
1768584968.84823,0.87394,5.07027,0.70032,5.05085,0.12891
1768584968.95157,0.82914,5.04573,0.60117,5.06384,0.02649
1768584969.04913,0.71103,5.07508,0.50178,5.07485,0.08131
1768584969.14876,0.53233,5.10710,0.40219,5.08387,0.06938
1768584969.25555,0.55080,5.02576,0.30244,5.09090,0.02384
1768584969.35008,0.38889,5.06409,0.20257,5.09593,0.03157
1768584969.45561,0.32558,5.11237,0.10262,5.09896,0.10903
1768584969.54971,0.30486,5.13367,0.00262,5.09999,0.13062
1768584969.65061,0.13182,5.08071,-0.09737,5.09903,0.02886
1768584969.75061,-0.02051,5.08274,-0.19732,5.09606,0.04471
1768584969.85324,-0.05678,5.11777,-0.29720,5.09109,0.06756
1768584969.94881,-0.13990,5.06046,-0.39695,5.08413,0.05771
1768584970.04869,-0.34183,5.12767,-0.49655,5.07518,0.01412
1768584970.15786,-0.39860,5.07011,-0.59595,5.06423,0.08609
1768584970.25031,-0.51966,5.10411,-0.69511,5.05130,0.12310
1768584970.35133,-0.60345,4.96912,-0.79399,5.03639,0.16850
1768584970.45082,-0.62621,5.02076,-0.89255,5.01950,0.03039
1768584970.54989,-0.77479,5.05995,-0.99075,5.00065,0.00641
1768584970.64885,-0.88809,5.01491,-1.08856,4.97983,0.03644
1768584970.75166,-0.97073,5.03109,-1.18594,4.95707,0.10899
1768584970.84969,-1.07750,4.96809,-1.28283,4.93236,0.10331
1768584970.95968,-1.20550,5.00085,-1.37922,4.90572,0.03838
1768584971.05239,-1.27896,4.89418,-1.47505,4.87716,0.05628
1768584971.15638,-1.43374,4.91969,-1.57029,4.84668,0.04429
1768584971.24822,-1.51317,4.85462,-1.66490,4.81431,0.15716
1768584971.35988,-1.51325,4.85553,-1.75885,4.78005,0.01588
1768584971.45109,-1.76231,4.79555,-1.85209,4.74392,0.12644
1768584971.55655,-1.73970,4.80184,-1.94460,4.70593,0.19265
1768584971.64820,-1.75368,4.73174,-2.03632,4.66610,0.04995
1768584971.75561,-1.89597,4.71736,-2.12723,4.62444,0.12249
1768584971.85383,-2.01085,4.66268,-2.21728,4.58098,0.14744
1768584971.95129,-2.07604,4.62326,-2.30645,4.53572,0.02476
1768584972.05007,-2.20223,4.56132,-2.39470,4.48868,0.03236
1768584972.15308,-2.31139,4.50374,-2.48199,4.43990,0.12168
1768584972.25202,-2.38356,4.51143,-2.56829,4.38937,0.19472
1768584972.35152,-2.40646,4.49767,-2.65355,4.33713,0.05501
1768584972.44919,-2.56432,4.33451,-2.73776,4.28320,0.12193
1768584972.55013,-2.63095,4.34200,-2.82087,4.22759,0.08789
1768584972.65012,-2.66356,4.33032,-2.90285,4.17033,0.02236
1768584972.75106,-2.79875,4.23079,-2.98367,4.11144,0.04156
1768584972.85325,-2.92362,4.20633,-3.06330,4.05095,0.05918
1768584972.95170,-2.93457,4.14447,-3.14170,3.98888,0.09636
1768584973.04832,-3.05708,4.03497,-3.21885,3.92525,0.03358
1768584973.15005,-3.13856,3.95544,-3.29470,3.86009,0.05789
1768584973.24869,-3.26529,3.90995,-3.36924,3.79343,0.04037
1768584973.34924,-3.33541,3.81546,-3.44243,3.72529,0.01015
1768584973.45237,-3.37890,3.79653,-3.51424,3.65570,0.03763
1768584973.54776,-3.45197,3.76169,-3.58465,3.58469,0.09439
1768584973.65107,-3.46019,3.73309,-3.65362,3.51229,0.06531
1768584973.75146,-3.65536,3.57758,-3.72113,3.43852,0.04321
1768584973.85437,-3.64722,3.46955,-3.78715,3.36341,0.05489
1768584973.95429,-3.67975,3.40246,-3.85166,3.28700,0.01564
1768584974.05805,-3.77581,3.37418,-3.91462,3.20932,0.04223
1768584974.15157,-3.88267,3.23692,-3.97602,3.13039,0.02216
1768584974.25183,-3.90524,3.22939,-4.03583,3.05025,0.03860
1768584974.35203,-3.93746,3.12880,-4.09403,2.96892,0.06574
1768584974.45656,-3.98631,3.00701,-4.15058,2.88646,0.05996
1768584974.55531,-4.12244,2.93940,-4.20548,2.80287,0.08447
1768584974.65550,-4.14714,2.86395,-4.25869,2.71821,0.09541
1768584974.75944,-4.24255,2.81224,-4.31020,2.63250,0.10102
1768584974.85397,-4.34743,2.66994,-4.35998,2.54577,0.12530
1768584974.94870,-4.30376,2.65775,-4.40802,2.45807,0.10489
1768584975.04906,-4.31916,2.51379,-4.45430,2.36942,0.01037
1768584975.14826,-4.39783,2.45615,-4.49879,2.27987,0.03430
1768584975.24791,-4.46130,2.33585,-4.54149,2.18944,0.06939
1768584975.35246,-4.46502,2.34048,-4.58237,2.09818,0.07862
1768584975.45253,-4.46315,2.18277,-4.62141,2.00612,0.07006
1768584975.55211,-4.69135,2.01022,-4.65861,1.91330,0.11319
1768584975.64975,-4.63143,2.02317,-4.69394,1.81975,0.09120
1768584975.75003,-4.57163,1.94071,-4.72739,1.72551,0.02466
1768584975.84897,-4.71013,1.80115,-4.75895,1.63062,0.10953
1768584975.95227,-4.71673,1.73168,-4.78861,1.53513,0.05577
1768584976.04956,-4.70547,1.64642,-4.81636,1.43905,0.02480
1768584976.16288,-4.76818,1.54917,-4.84217,1.34244,0.20436
1768584976.25293,-4.81232,1.54461,-4.86605,1.24534,0.04550
1768584976.35715,-4.88761,1.34017,-4.88798,1.14778,0.05586
1768584976.45079,-4.89053,1.29555,-4.90796,1.04979,0.09142
1768584976.54930,-4.86665,1.23667,-4.92597,0.95143,0.05962
1768584976.64862,-4.86431,1.00919,-4.94201,0.85273,0.09193
1768584976.75091,-4.83630,0.97166,-4.95608,0.75372,0.06366
1768584976.85018,-4.90281,0.90288,-4.96816,0.65446,0.06277
1768584976.94816,-4.89413,0.76385,-4.97826,0.55497,0.09926
1768584977.05117,-4.87190,0.67865,-4.98636,0.45530,0.07911
1768584977.15308,-4.89993,0.56613,-4.99247,0.35549,0.02932
1768584977.24883,-4.96167,0.47111,-4.99658,0.25557,0.10532
1768584977.34836,-4.93321,0.26842,-4.99869,0.15560,0.01679
1768584977.44802,-4.98099,0.26179,-4.99880,0.05560,0.16314
1768584977.54898,-4.99469,0.21869,-4.99692,-0.04438,0.07397
1768584977.64960,-4.93054,0.08409,-4.99303,-0.14430,0.06438
1768584977.74998,-4.99804,-0.10875,-4.98714,-0.24413,0.09473
1768584977.84855,-5.08123,-0.10977,-4.97926,-0.34382,0.08976
1768584977.94969,-4.90143,-0.21750,-4.96939,-0.44333,0.17491
1768584978.04953,-4.99601,-0.27045,-4.95753,-0.54262,0.08478
1768584978.14767,-5.01343,-0.37088,-4.94369,-0.64165,0.09995
1768584978.25179,-4.99932,-0.55862,-4.92787,-0.74039,0.09822
1768584978.35175,-4.98568,-0.73044,-4.91008,-0.83880,0.05699
1768584978.44788,-4.88073,-0.77241,-4.89032,-0.93682,0.07055
1768584978.55750,-4.97349,-0.86972,-4.86861,-1.03444,0.13923
1768584978.64821,-4.92547,-0.90735,-4.84495,-1.13159,0.06656
1768584978.75685,-4.93451,-1.04379,-4.81935,-1.22826,0.12570
1768584978.85305,-4.84577,-1.10536,-4.79182,-1.32439,0.12872
1768584978.94878,-4.90189,-1.12948,-4.76238,-1.41996,0.08455
1768584979.05706,-4.78997,-1.34004,-4.73103,-1.51492,0.05126
1768584979.15521,-4.74530,-1.46568,-4.69778,-1.60923,0.09684
1768584979.25602,-4.71219,-1.51347,-4.66266,-1.70286,0.06439
1768584979.34884,-4.70943,-1.54590,-4.62567,-1.79576,0.04586
1768584979.44907,-4.65604,-1.65748,-4.58684,-1.88791,0.09850
1768584979.55421,-4.68028,-1.91908,-4.54616,-1.97926,0.05377
1768584979.65046,-4.53624,-1.92642,-4.50367,-2.06978,0.10921
1768584979.74924,-4.43737,-1.98890,-4.45938,-2.15944,0.02463
1768584979.84993,-4.52768,-2.07528,-4.41330,-2.24819,0.03636
1768584979.95195,-4.44101,-2.19082,-4.36546,-2.33600,0.14432
1768584980.05094,-4.42618,-2.20508,-4.31587,-2.42283,0.04287
1768584980.14961,-4.40069,-2.36042,-4.26455,-2.50866,0.07985
1768584980.24871,-4.35874,-2.35546,-4.21153,-2.59345,0.05130
1768584980.34834,-4.31579,-2.51115,-4.15682,-2.67715,0.00329
1768584980.45504,-4.20993,-2.59632,-4.10045,-2.75975,0.01743
1768584980.54805,-4.15065,-2.69345,-4.04244,-2.84120,0.09939
1768584980.64837,-4.01972,-2.74444,-3.98281,-2.92147,0.05916
1768584980.74992,-4.05009,-2.89986,-3.92159,-3.00054,0.03928
1768584980.85239,-3.95469,-2.94890,-3.85880,-3.07837,0.07125
1768584980.95062,-3.93004,-3.07911,-3.79446,-3.15492,0.12127
1768584981.05081,-3.88102,-3.19759,-3.72861,-3.23018,0.04690
1768584981.15025,-3.83637,-3.17596,-3.66126,-3.30410,0.16418
1768584981.24940,-3.78264,-3.19355,-3.59245,-3.37666,0.09661
1768584981.34885,-3.70978,-3.22055,-3.52221,-3.44782,0.10680
1768584981.45137,-3.56395,-3.34953,-3.45055,-3.51757,0.05864
1768584981.55369,-3.45774,-3.45938,-3.37751,-3.58588,0.04032
1768584981.64917,-3.48920,-3.50607,-3.30313,-3.65271,0.02681
1768584981.74827,-3.35090,-3.58264,-3.22742,-3.71803,0.06233
1768584981.87004,-3.34804,-3.69592,-3.15041,-3.78183,0.20122
1768584981.95710,-3.25236,-3.60835,-3.07215,-3.84408,0.12580
1768584982.05073,-3.02909,-3.81508,-2.99266,-3.90475,0.00898
1768584982.15532,-3.07998,-3.84849,-2.91197,-3.96382,0.05910
1768584982.25499,-2.95205,-3.94769,-2.83012,-4.02126,0.05322
1768584982.34810,-2.90451,-3.91113,-2.74713,-4.07706,0.07879
1768584982.45389,-2.86840,-3.95240,-2.66305,-4.13118,0.04295
1768584982.55457,-2.74405,-4.03422,-2.57790,-4.18361,0.09597
1768584982.66022,-2.66042,-4.13464,-2.49172,-4.23433,0.03057
1768584982.75265,-2.55063,-4.16979,-2.40454,-4.28331,0.09781
1768584982.85869,-2.50388,-4.13728,-2.31640,-4.33055,0.06094
1768584982.95701,-2.39731,-4.34383,-2.22733,-4.37600,0.04125
1768584983.04769,-2.35411,-4.31384,-2.13737,-4.41967,0.09441
1768584983.15092,-2.30948,-4.32950,-2.04655,-4.46153,0.09122
1768584983.25434,-2.04631,-4.41418,-1.95492,-4.50157,0.10387
1768584983.34938,-2.02283,-4.42298,-1.86250,-4.53977,0.19410
1768584983.44919,-2.05561,-4.52014,-1.76934,-4.57610,0.05230
1768584983.54985,-1.87397,-4.48873,-1.67547,-4.61057,0.10366
1768584983.64855,-1.77382,-4.57781,-1.58093,-4.64316,0.08968
1768584983.75140,-1.71886,-4.68906,-1.48576,-4.67385,0.16966
1768584983.85166,-1.65486,-4.68758,-1.38999,-4.70263,0.05752
1768584983.95033,-1.43086,-4.69100,-1.29367,-4.72948,0.02870
1768584984.06287,-1.41850,-4.70591,-1.19682,-4.75441,0.13870
1768584984.15056,-1.33492,-4.74144,-1.09950,-4.77739,0.02263
1768584984.25231,-1.17468,-4.75907,-1.00174,-4.79843,0.07042
1768584984.34846,-1.05969,-4.75841,-0.90358,-4.81750,0.03910
1768584984.45058,-0.92866,-4.78750,-0.80505,-4.83461,0.08830
1768584984.55295,-0.81689,-4.80070,-0.70621,-4.84974,0.03326
1768584984.65045,-0.80205,-4.86773,-0.60708,-4.86289,0.06454
1768584984.75120,-0.64187,-4.84463,-0.50771,-4.87406,0.03085
1768584984.84825,-0.57987,-4.84834,-0.40813,-4.88324,0.12959
1768584984.95110,-0.53316,-4.84914,-0.30839,-4.89043,0.14967
1768584985.05360,-0.45546,-4.86268,-0.20853,-4.89561,0.06195
1768584985.14904,-0.32320,-4.83027,-0.10858,-4.89881,0.02376
1768584985.25253,-0.18574,-4.88889,-0.00859,-4.90000,0.04097
1768584985.35551,-0.04806,-4.88902,0.09141,-4.89919,0.06489
1768584985.44870,-0.00874,-4.83511,0.19137,-4.89638,0.07652
1768584985.54867,0.14366,-4.95509,0.29125,-4.89158,0.05692
1768584985.64986,0.20316,-4.84070,0.39102,-4.88477,0.07153
1768584985.74887,0.32337,-4.82767,0.49063,-4.87598,0.18747
1768584985.85325,0.30316,-4.87650,0.59004,-4.86519,0.04988
1768584985.95556,0.51961,-4.83538,0.68922,-4.85242,0.02562
1768584986.05104,0.59703,-4.84054,0.78812,-4.83766,0.06044
1768584986.15120,0.62879,-4.85299,0.88671,-4.82093,0.04103
1768584986.25299,0.78900,-4.79664,0.98495,-4.80224,0.07549
1768584986.35584,0.90998,-4.79340,1.08279,-4.78158,0.04540
1768584986.44809,0.93959,-4.80017,1.18020,-4.75897,0.03612
1768584986.55506,1.11603,-4.79570,1.27713,-4.73441,0.12951
1768584986.65131,1.17493,-4.81395,1.37356,-4.70792,0.06885
1768584986.75453,1.32175,-4.68198,1.46944,-4.67951,0.06405
1768584986.85950,1.43625,-4.69478,1.56473,-4.64919,0.14996
1768584986.95451,1.45569,-4.75214,1.65939,-4.61697,0.11333
1768584987.06030,1.49107,-4.73533,1.75339,-4.58286,0.10285
1768584987.15009,1.58147,-4.68410,1.84670,-4.54688,0.06678
1768584987.24935,1.72866,-4.64489,1.93926,-4.50904,0.08390
1768584987.35162,1.76898,-4.57848,2.03104,-4.46935,0.14439
1768584987.44831,1.80993,-4.57326,2.12202,-4.42784,0.04573
1768584987.55297,1.98935,-4.48814,2.21215,-4.38452,0.05413
1768584987.65006,2.17580,-4.42164,2.30139,-4.33940,0.10265
1768584987.74752,2.19876,-4.33752,2.38971,-4.29251,0.04702
1768584987.84840,2.25461,-4.33465,2.47708,-4.24386,0.03856
1768584987.94868,2.42691,-4.28234,2.56345,-4.19347,0.09502
1768584988.04964,2.52440,-4.28010,2.64880,-4.14137,0.04304
1768584988.15434,2.52588,-4.17247,2.73309,-4.08757,0.22171
1768584988.24805,2.52812,-4.17205,2.81629,-4.03209,0.05111
1768584988.34797,2.69790,-4.05051,2.89837,-3.97496,0.08524
1768584988.44862,2.78679,-3.95212,2.97928,-3.91620,0.05423
1768584988.54839,2.87244,-3.92733,3.05900,-3.85584,0.04214
1768584988.65516,3.02141,-3.91501,3.13750,-3.79389,0.05799
1768584988.74818,3.11581,-3.84418,3.21475,-3.73039,0.05051
1768584988.85383,3.09070,-3.81287,3.29071,-3.66535,0.04006
1768584988.94801,3.24709,-3.75403,3.36535,-3.59881,0.00407
1768584989.04788,3.29192,-3.66923,3.43865,-3.53079,0.02904
1768584989.15171,3.33653,-3.60240,3.51057,-3.46131,0.01171
1768584989.24839,3.43678,-3.51923,3.58109,-3.39041,0.03794
1768584989.34843,3.52815,-3.42768,3.65018,-3.31812,0.10008
1768584989.45109,3.55152,-3.30130,3.71781,-3.24445,0.09926
1768584989.55295,3.63852,-3.41669,3.78395,-3.16945,0.03474
1768584989.65097,3.68343,-3.24943,3.84858,-3.09315,0.09198
1768584989.74989,3.72057,-3.10280,3.91167,-3.01556,0.08619
1768584989.85262,3.76450,-3.07421,3.97319,-2.93673,0.10080
1768584989.94900,3.89794,-3.00380,4.03313,-2.85668,0.04980
1768584990.04949,4.01719,-2.90387,4.09145,-2.77546,0.12425
1768584990.15049,4.15731,-2.86089,4.14814,-2.69308,0.06030
1768584990.24819,4.12604,-2.72605,4.20317,-2.60958,0.08584
1768584990.35577,4.08643,-2.75275,4.25651,-2.52500,0.04984
1768584990.45079,4.20987,-2.56019,4.30816,-2.43937,0.02754
1768584990.54875,4.23523,-2.50752,4.35808,-2.35273,0.01485
1768584990.64997,4.29332,-2.43883,4.40626,-2.26510,0.05438
1768584990.75040,4.32505,-2.30952,4.45268,-2.17653,0.08023
1768584990.84929,4.32605,-2.26367,4.49732,-2.08704,0.01924
1768584990.95326,4.46511,-2.16184,4.54016,-1.99669,0.05783
1768584991.05755,4.52152,-2.03452,4.58118,-1.90549,0.15596
1768584991.15051,4.55525,-2.05928,4.62037,-1.81349,0.03784
1768584991.24985,4.59922,-1.93875,4.65771,-1.72073,0.03207
1768584991.35577,4.62857,-1.78249,4.69319,-1.62724,0.10105
1768584991.45790,4.65062,-1.71888,4.72680,-1.53305,0.07138
1768584991.54844,4.63089,-1.59240,4.75851,-1.43822,0.10027
1768584991.64814,4.75698,-1.53847,4.78832,-1.34277,0.06520
